Distance_PFRC2_(m), Plug_flow_residence_time_PFRC2_(sec), Internal_surface_area_per_unit_distance_PFRC2_(m), Cross-section_area_PFRC2_(m2), External_surface_area_per_unit_distance_PFRC2_(m), Velocity_PFRC2_(m/sec), Exit_mass_flow_rate_PFRC2_(kg/sec), Volumetric_heat_production_rate_PFRC2_(J/m3-sec), Surface_temperature_PFRC2_(K), Heat_loss_rate_PFRC2_(J/m-sec), Temperature_PFRC2_(K), Pressure_PFRC2_(Pa), Mass_fraction_N2_PFRC2_(), Mass_fraction_H2_PFRC2_(), Mass_fraction_H_PFRC2_(), Mass_fraction_O2_PFRC2_(), Mass_fraction_H2O_PFRC2_(), Mass_fraction_OH_PFRC2_(), Mass_fraction_H2O2_PFRC2_(), Mass_fraction_HO2_PFRC2_(), Mass_fraction_CO_PFRC2_(), Mass_fraction_CO2_PFRC2_(), Mass_fraction_CH4_PFRC2_(), Mass_fraction_CH3_PFRC2_(), Mass_fraction_CH3OH_PFRC2_(), Mass_fraction_CH2O_PFRC2_(), Mass_fraction_HCO_PFRC2_(), Mass_fraction_HOCHO_PFRC2_(), Mass_fraction_C2H6_PFRC2_(), Mass_fraction_C2H5_PFRC2_(), Mass_fraction_C2H4_PFRC2_(), Mass_fraction_C2H3_PFRC2_(), Mass_fraction_CHOCHO_PFRC2_(), Mass_fraction_CHCHO_PFRC2_(), Mass_fraction_C2H2_PFRC2_(), Mass_fraction_C2H5OH_PFRC2_(), Mass_fraction_C2H4O1-2_PFRC2_(), Mass_fraction_CH3CHO_PFRC2_(), Mass_fraction_C2H3OH_PFRC2_(), Mass_fraction_CH2CO_PFRC2_(), Mass_fraction_HCCOH_PFRC2_(), Mass_fraction_C3H8_PFRC2_(), Mass_fraction_IC3H7_PFRC2_(), Mass_fraction_C3H6_PFRC2_(), Mass_fraction_C3H5-A_PFRC2_(), Mass_fraction_CC3H6_PFRC2_(), Mass_fraction_CH3CHCO_PFRC2_(), Mass_fraction_C3H4-P_PFRC2_(), Mass_fraction_C3H4-A_PFRC2_(), Mass_fraction_C3H3_PFRC2_(), Mass_fraction_CC3H4_PFRC2_(), Mass_fraction_C2HCHO_PFRC2_(), Mass_fraction_C3H5OH_PFRC2_(), Mass_fraction_SC3H5OH_PFRC2_(), Mass_fraction_IC3H5OH_PFRC2_(), Mass_fraction_CH3COCH3_PFRC2_(), Mass_fraction_C2H3CHO_PFRC2_(), Mass_fraction_C2H5CHO_PFRC2_(), Mass_fraction_C4H10_PFRC2_(), Mass_fraction_C4H8O1-2_PFRC2_(), Mass_fraction_C4H8O2-3_PFRC2_(), Mass_fraction_IC4H10_PFRC2_(), Mass_fraction_IC3H5CHO_PFRC2_(), Mass_fraction_IC3H6CO_PFRC2_(), Mass_fraction_IC4H8_PFRC2_(), Mass_fraction_IC4H7_PFRC2_(), Mass_fraction_CVCYCCOC_PFRC2_(), Mass_fraction_CCYCCO-T1_PFRC2_(), Mass_fraction_C4H8-1_PFRC2_(), Mass_fraction_C4H71-3_PFRC2_(), Mass_fraction_SC3H5CHO_PFRC2_(), Mass_fraction_C4H8-2_PFRC2_(), Mass_fraction_C4H71-3OH_PFRC2_(), Mass_fraction_C4H72-2OH_PFRC2_(), Mass_fraction_C4H6_PFRC2_(), Mass_fraction_C4H5-I_PFRC2_(), Mass_fraction_C4H5-2_PFRC2_(), Mass_fraction_C4H4_PFRC2_(), Mass_fraction_C4H3-I_PFRC2_(), Mass_fraction_C4H2_PFRC2_(), Mass_fraction_CHCC(CH2)CHCH2_PFRC2_(), Mass_fraction_CH2CHCHCHCCH_PFRC2_(), Mass_fraction_C4H51;3OH2_PFRC2_(), Mass_fraction_C4H4O_PFRC2_(), Mass_fraction_CYHEXDN13_PFRC2_(), Mass_fraction_CYHEXDN14_PFRC2_(), Mass_fraction_C6H8_PFRC2_(), Mass_fraction_CYPENTN-4MTHNE_PFRC2_(), Mass_fraction_C4H612_PFRC2_(), Mass_fraction_C4H6-2_PFRC2_(), Mass_fraction_H2C4O_PFRC2_(), Mass_fraction_C2H3COCH3_PFRC2_(), Mass_fraction_C5H10-1_PFRC2_(), Mass_fraction_C5H10-2_PFRC2_(), Mass_fraction_C5H81-3_PFRC2_(), Mass_fraction_BC5H10_PFRC2_(), Mass_fraction_CC5H10_PFRC2_(), Mass_fraction_AC5H10_PFRC2_(), Mass_fraction_B13DE2M_PFRC2_(), Mass_fraction_B12DE3M_PFRC2_(), Mass_fraction_C6H10D24_PFRC2_(), Mass_fraction_L-C6H4_PFRC2_(), Mass_fraction_C-C6H4_PFRC2_(), Mass_fraction_C6H2_PFRC2_(), Mass_fraction_C6H6_PFRC2_(), Mass_fraction_FULVENE_PFRC2_(), Mass_fraction_C6H5OH_PFRC2_(), Mass_fraction_C6H5O_PFRC2_(), Mass_fraction_C5H6_PFRC2_(), Mass_fraction_C5H5_PFRC2_(), Mass_fraction_C5H6-L_PFRC2_(), Mass_fraction_CVCCJCVC_PFRC2_(), Mass_fraction_CVCCVCCJ_PFRC2_(), Mass_fraction_C5H5OH_PFRC2_(), Mass_fraction_C5H4OH_PFRC2_(), Mass_fraction_C5H4O_PFRC2_(), Mass_fraction_OC5H7O_PFRC2_(), Mass_fraction_C7H6_PFRC2_(), Mass_fraction_C7H5_PFRC2_(), Mass_fraction_IND_PFRC2_(), Mass_fraction_C5H5CH3_PFRC2_(), Mass_fraction_C9H7_PFRC2_(), Mass_fraction_C9H6O_PFRC2_(), Mass_fraction_NAPH_PFRC2_(), Mass_fraction_FLUORENE_PFRC2_(), Mass_fraction_C14H10_PFRC2_(), Mass_fraction_C16H10_PFRC2_(), Molecular_weight_PFRC2_(kg/mole), Mass_density_PFRC2_(kg/m3), Unburned_hydrocarbons_PFRC2_(ppm), Volatile_organic_compounds_PFRC2_(ppm)
0.000000e+00, 0.000000e+00, 4.900000e-01, 1.017876e-01, 4.900000e-01, 1.637648e-01, 1.317000e-01, 1.210933e+08, 1.395173e+03, 0.000000e+00, 1.395173e+03, 4.700000e+06, 6.222399e-03, 1.273309e-02, 1.957895e-08, 1.454046e-03, 4.012591e-01, 2.831995e-08, 2.503263e-07, 1.416260e-06, 1.566472e-01, 2.123221e-01, 1.797135e-01, 1.048293e-05, 1.399108e-05, 5.027928e-05, 8.037416e-09, 5.477526e-07, 1.927933e-03, 1.022122e-06, 1.276583e-02, 1.989303e-07, 3.812429e-05, 3.044248e-03, 2.002316e-03, 1.933584e-06, 6.618843e-07, 4.427253e-05, 1.434716e-05, 9.041835e-05, 4.993912e-07, 4.651860e-05, 2.282437e-08, 5.890981e-04, 1.905792e-06, 1.567987e-06, 6.791152e-06, 2.523638e-04, 8.904733e-05, 1.587120e-06, 4.323629e-08, 1.181183e-07, 1.509393e-07, 8.268626e-08, 8.030328e-07, 7.108599e-07, 2.884745e-06, 2.016565e-07, 9.064516e-07, 5.339981e-08, 7.750222e-08, 3.845483e-07, 6.732257e-08, 1.705444e-07, 1.404422e-05, 1.090076e-07, 2.006320e-07, 1.514731e-06, 1.816499e-05, 2.873756e-07, 5.614334e-07, 9.185072e-06, 5.519445e-08, 4.688207e-08, 1.818901e-04, 3.944261e-08, 9.312409e-08, 1.580160e-04, 5.477897e-08, 9.835042e-06, 5.863481e-07, 4.175650e-07, 8.148192e-08, 8.999018e-08, 1.356439e-06, 5.312613e-07, 1.334284e-06, 1.161131e-06, 6.241286e-06, 5.520580e-06, 1.562625e-07, 3.193570e-07, 3.398307e-07, 5.134006e-07, 5.710161e-06, 3.519125e-07, 3.226278e-07, 5.074353e-07, 5.109861e-06, 9.115830e-08, 5.535398e-08, 1.396259e-05, 6.180091e-05, 9.140026e-07, 6.211197e-03, 1.598030e-05, 2.273864e-04, 1.361970e-06, 2.342696e-04, 5.551059e-06, 3.906331e-07, 1.207092e-07, 3.621726e-07, 5.577875e-07, 1.244522e-08, 5.959476e-06, 2.165466e-05, 1.008068e-06, 3.055275e-07, 8.017006e-04, 6.517838e-06, 2.402158e-05, 5.296016e-04, 3.615370e-05, 4.064843e-06, 9.146621e-06, 4.552070e-06, 1.950004e-02, 7.900787e+00, 2.548466e+05, 2.589204e+05
3.475639e-05, 2.121427e-04, 4.900000e-01, 1.017876e-01, 1.130973e+00, 1.638998e-01, 1.317000e-01, 9.050692e+07, 1.396216e+03, -3.276450e+05, 1.396216e+03, 4.700009e+06, 6.222399e-03, 1.274166e-02, 1.880582e-08, 1.187525e-03, 4.014110e-01, 2.697116e-08, 1.960400e-07, 1.114578e-06, 1.567348e-01, 2.124400e-01, 1.796173e-01, 1.005325e-05, 1.390459e-05, 4.697534e-05, 7.633988e-09, 5.479281e-07, 1.913144e-03, 9.729049e-07, 1.277628e-02, 1.920157e-07, 3.754053e-05, 3.045821e-03, 2.006905e-03, 1.926722e-06, 5.240129e-07, 4.387975e-05, 1.391873e-05, 8.742482e-05, 4.996329e-07, 4.525099e-05, 2.168004e-08, 5.896505e-04, 1.847702e-06, 1.570245e-06, 6.780472e-06, 2.531064e-04, 8.947339e-05, 1.543935e-06, 4.362467e-08, 1.086736e-07, 1.507368e-07, 7.960927e-08, 8.012422e-07, 6.934325e-07, 2.777558e-06, 1.944414e-07, 8.598401e-07, 5.250875e-08, 7.634342e-08, 3.597511e-07, 6.356395e-08, 1.702762e-07, 1.394299e-05, 1.054233e-07, 2.007374e-07, 1.515525e-06, 1.758402e-05, 2.747593e-07, 4.999207e-07, 9.170557e-06, 5.522905e-08, 4.690824e-08, 1.819010e-04, 3.778952e-08, 8.977160e-08, 1.582415e-04, 5.263113e-08, 9.851458e-06, 5.867285e-07, 4.177871e-07, 8.152413e-08, 8.455355e-08, 1.357064e-06, 5.315351e-07, 1.335190e-06, 1.161884e-06, 6.198328e-06, 5.529404e-06, 1.554764e-07, 3.166859e-07, 3.283679e-07, 4.692458e-07, 5.707368e-06, 3.373178e-07, 2.943737e-07, 4.744188e-07, 5.093645e-06, 9.108919e-08, 5.538436e-08, 1.397490e-05, 6.224800e-05, 9.156064e-07, 6.215924e-03, 1.591966e-05, 2.260363e-04, 1.184196e-06, 2.351241e-04, 5.366751e-06, 3.908614e-07, 1.156577e-07, 3.470819e-07, 5.348814e-07, 1.175269e-08, 5.739553e-06, 2.166594e-05, 1.017411e-06, 2.962593e-07, 8.061023e-04, 6.106530e-06, 2.334158e-05, 5.265827e-04, 3.619427e-05, 4.067209e-06, 9.151931e-06, 4.554706e-06, 1.949849e-02, 7.894280e+00, 2.547245e+05, 2.587867e+05
3.007792e-04, 1.832414e-03, 4.900000e-01, 1.017876e-01, 1.130973e+00, 1.643605e-01, 1.317000e-01, 1.309568e+07, 1.399293e+03, -3.276450e+05, 1.399293e+03, 4.700009e+06, 6.222399e-03, 1.281658e-02, 1.541258e-08, 3.026710e-04, 4.017387e-01, 2.140196e-08, 4.094314e-08, 2.368927e-07, 1.570639e-01, 2.130966e-01, 1.793566e-01, 8.180382e-06, 1.119176e-05, 1.677809e-05, 5.854583e-09, 5.118979e-07, 1.686089e-03, 7.608197e-07, 1.274219e-02, 1.627574e-07, 2.207321e-05, 3.050387e-03, 2.109792e-03, 1.849147e-06, 1.067934e-07, 3.535913e-05, 1.102553e-05, 4.097118e-05, 5.157798e-07, 3.281456e-05, 1.662205e-08, 5.833304e-04, 1.561933e-06, 1.555322e-06, 5.804076e-06, 2.708097e-04, 9.580640e-05, 1.429440e-06, 4.748197e-08, 4.485520e-08, 1.459991e-07, 6.011441e-08, 7.033815e-07, 4.153290e-07, 1.203423e-06, 1.411033e-07, 5.706836e-07, 2.864902e-08, 4.425875e-08, 2.251649e-07, 2.351327e-08, 1.459792e-07, 1.231795e-05, 8.958998e-08, 2.010934e-07, 1.518193e-06, 1.351489e-05, 2.121840e-07, 1.411355e-07, 8.675208e-06, 5.527827e-08, 4.685221e-08, 1.762582e-04, 3.022286e-08, 7.557872e-08, 1.637909e-04, 4.442832e-08, 1.020889e-05, 5.920925e-07, 4.174435e-07, 8.165686e-08, 3.429505e-08, 1.351208e-06, 5.285610e-07, 1.342828e-06, 1.166805e-06, 5.986816e-06, 5.607904e-06, 1.537278e-07, 2.369583e-07, 2.322659e-07, 2.822891e-07, 5.404333e-06, 2.325691e-07, 1.793680e-07, 3.238837e-07, 4.600071e-06, 8.304252e-08, 5.553269e-08, 1.450824e-05, 6.826049e-05, 9.538825e-07, 6.283075e-03, 1.399070e-05, 1.759642e-04, 5.150405e-07, 2.478721e-04, 4.709096e-06, 3.925119e-07, 9.813812e-08, 2.946715e-07, 2.675858e-07, 5.262442e-09, 2.174454e-06, 2.170328e-05, 1.070027e-06, 2.505415e-07, 9.189404e-04, 4.244658e-06, 2.227680e-05, 4.141145e-04, 3.737570e-05, 4.084552e-06, 9.189678e-06, 4.572905e-06, 1.948669e-02, 7.872150e+00, 2.543549e+05, 2.581103e+05
8.291265e-04, 5.044349e-03, 4.900000e-01, 1.017876e-01, 1.130973e+00, 1.645865e-01, 1.317000e-01, 5.868179e+05, 1.400308e+03, -3.276450e+05, 1.400308e+03, 4.700009e+06, 6.222399e-03, 1.292831e-02, 1.408884e-08, 2.809314e-05, 4.013405e-01, 1.924732e-08, 3.507833e-09, 2.037879e-08, 1.570961e-01, 2.140296e-01, 1.793854e-01, 7.421524e-06, 8.418248e-06, 6.236145e-06, 5.210420e-09, 4.948758e-07, 1.515796e-03, 6.607704e-07, 1.234909e-02, 1.500774e-07, 4.836842e-06, 3.049876e-03, 2.211721e-03, 1.769780e-06, 8.793301e-09, 3.069586e-05, 9.611421e-06, 1.828656e-05, 5.390278e-07, 2.736050e-05, 1.443713e-08, 5.661545e-04, 1.427578e-06, 1.510117e-06, 3.994039e-06, 2.930872e-04, 1.032350e-04, 1.478208e-06, 5.164980e-08, 3.314439e-08, 1.399286e-07, 5.167534e-08, 5.990191e-07, 2.928990e-07, 5.155398e-07, 1.191712e-07, 4.550246e-07, 5.597778e-09, 9.320775e-09, 1.789368e-07, 8.122233e-09, 8.923472e-08, 1.173949e-05, 8.585887e-08, 2.012079e-07, 1.519047e-06, 1.168420e-05, 1.834702e-07, 4.551190e-08, 8.246538e-06, 5.438282e-08, 4.591334e-08, 1.687635e-04, 2.698997e-08, 7.124150e-08, 1.737686e-04, 4.283340e-08, 1.089496e-05, 6.077590e-07, 4.143765e-07, 8.169438e-08, 1.483655e-08, 1.308631e-06, 5.111001e-07, 1.340266e-06, 1.157539e-06, 6.005333e-06, 5.751251e-06, 1.609378e-07, 1.365924e-07, 1.899949e-07, 2.182273e-07, 4.797983e-06, 2.006584e-07, 1.397181e-07, 2.808410e-07, 4.338643e-06, 7.429622e-08, 5.571494e-08, 1.395560e-05, 4.832151e-05, 9.810335e-07, 6.472036e-03, 1.312846e-05, 9.747694e-05, 2.099435e-07, 2.574735e-04, 4.478661e-06, 3.956265e-07, 9.255227e-08, 2.779505e-07, 2.063744e-07, 1.298625e-08, 4.278101e-07, 2.171516e-05, 1.176329e-06, 2.494220e-07, 1.114812e-03, 3.646105e-06, 2.478775e-05, 2.024342e-04, 4.141969e-05, 4.121395e-06, 9.264339e-06, 4.607443e-06, 1.947405e-02, 7.861340e+00, 2.541902e+05, 2.575077e+05
1.206088e-03, 7.334039e-03, 4.900000e-01, 1.017876e-01, 1.130973e+00, 1.646799e-01, 1.317000e-01, 4.375463e+05, 1.400690e+03, -3.276450e+05, 1.400690e+03, 4.700009e+06, 6.222399e-03, 1.299345e-02, 1.398483e-08, 5.606258e-06, 4.009404e-01, 1.901023e-08, 7.070484e-10, 4.108112e-09, 1.570194e-01, 2.146358e-01, 1.794634e-01, 7.335272e-06, 7.962893e-06, 5.305650e-06, 5.146736e-09, 4.910843e-07, 1.474633e-03, 6.387520e-07, 1.208483e-02, 1.469079e-07, 1.476903e-06, 3.048401e-03, 2.209524e-03, 1.725910e-06, 1.764429e-09, 2.959471e-05, 9.266053e-06, 1.618102e-05, 5.381131e-07, 2.623163e-05, 1.396745e-08, 5.549128e-04, 1.395071e-06, 1.480909e-06, 3.455387e-06, 2.965618e-04, 1.044478e-04, 1.499525e-06, 5.237207e-08, 3.214616e-08, 1.367424e-07, 4.973770e-08, 5.725825e-07, 2.748858e-07, 4.427960e-07, 1.142969e-07, 4.297259e-07, 1.603375e-09, 2.741680e-09, 1.705688e-07, 5.812287e-09, 6.201219e-08, 1.162472e-05, 8.529036e-08, 2.012177e-07, 1.519119e-06, 1.125843e-05, 1.765938e-07, 3.728315e-08, 8.044642e-06, 5.350505e-08, 4.508083e-08, 1.650477e-04, 2.628750e-08, 7.037804e-08, 1.747524e-04, 4.259735e-08, 1.104671e-05, 6.156132e-07, 4.117866e-07, 8.169732e-08, 1.301189e-08, 1.266511e-06, 4.940106e-07, 1.324290e-06, 1.137544e-06, 5.978153e-06, 5.742109e-06, 1.625130e-07, 1.103628e-07, 1.796279e-07, 2.061418e-07, 4.543405e-06, 1.958172e-07, 1.322514e-07, 2.739621e-07, 4.261215e-06, 7.259421e-08, 5.582628e-08, 1.154746e-05, 3.084555e-05, 8.699394e-07, 6.612815e-03, 1.318354e-05, 7.406313e-05, 1.519043e-07, 2.530294e-04, 4.347209e-06, 3.977891e-07, 8.994571e-08, 2.701411e-07, 2.877659e-07, 3.865474e-08, 2.173896e-07, 2.171614e-05, 1.252076e-06, 2.614579e-07, 1.182734e-03, 3.485152e-06, 2.598329e-05, 1.173187e-04, 4.445651e-05, 4.150968e-06, 9.320658e-06, 4.633913e-06, 1.946831e-02, 7.856883e+00, 2.540529e+05, 2.572170e+05
2.831689e-03, 1.719434e-02, 4.900000e-01, 1.017876e-01, 1.130973e+00, 1.650395e-01, 1.317000e-01, 4.591127e+04, 1.402290e+03, -3.276450e+05, 1.402290e+03, 4.700009e+06, 6.222399e-03, 1.324973e-02, 1.414136e-08, 4.033539e-07, 3.992105e-01, 1.890022e-08, 5.282867e-11, 3.066343e-10, 1.565880e-01, 2.171244e-01, 1.797737e-01, 7.289102e-06, 7.636993e-06, 4.793946e-06, 5.137963e-09, 4.786587e-07, 1.376885e-03, 5.890344e-07, 1.119940e-02, 1.364036e-07, 6.157432e-08, 3.041532e-03, 2.074253e-03, 1.581030e-06, 1.584066e-10, 2.680014e-05, 8.400479e-06, 1.466345e-05, 5.005281e-07, 2.357216e-05, 1.274702e-08, 5.102765e-04, 1.283642e-06, 1.365363e-06, 2.886757e-06, 2.797686e-04, 9.877860e-05, 1.417579e-06, 4.986071e-08, 2.982160e-08, 1.242574e-07, 4.432092e-08, 5.119270e-07, 2.417871e-07, 3.824697e-07, 1.011463e-07, 3.690709e-07, 1.421219e-11, 2.759988e-11, 1.502989e-07, 3.159338e-09, 1.577502e-08, 1.063738e-05, 7.842958e-08, 2.012210e-07, 1.519144e-06, 9.974501e-06, 1.533430e-07, 3.035080e-08, 7.190396e-06, 4.813645e-08, 4.032906e-08, 1.447414e-04, 2.297173e-08, 6.433013e-08, 1.531282e-04, 3.707368e-08, 9.783011e-06, 5.811275e-07, 3.834655e-07, 8.169827e-08, 1.140470e-08, 1.022193e-06, 3.980400e-07, 1.149836e-06, 9.627151e-07, 5.431828e-06, 5.245099e-06, 1.413102e-07, 8.489021e-08, 1.495815e-07, 1.725412e-07, 3.865992e-06, 1.730152e-07, 1.109399e-07, 2.419061e-07, 3.726975e-06, 6.392460e-08, 5.619827e-08, 2.571653e-06, 3.705653e-06, 2.220838e-07, 7.134650e-03, 1.184535e-05, 5.870749e-05, 1.175075e-07, 2.172067e-04, 3.681725e-06, 4.063261e-07, 7.666961e-08, 2.303337e-07, 4.674471e-07, 9.514271e-08, 6.624203e-08, 2.171645e-05, 1.244091e-06, 2.536518e-07, 1.208828e-03, 2.875552e-06, 2.617782e-05, 1.332867e-05, 5.534402e-05, 4.298233e-06, 9.578698e-06, 4.771613e-06, 1.944809e-02, 7.839765e+00, 2.531611e+05, 2.561496e+05
8.226586e-03, 4.978386e-02, 4.900000e-01, 1.017876e-01, 1.130973e+00, 1.659959e-01, 1.317000e-01, -1.414663e+06, 1.405864e+03, -3.276450e+05, 1.405864e+03, 4.700009e+06, 6.222399e-03, 1.404177e-02, 1.478062e-08, 4.098389e-07, 3.941652e-01, 1.870821e-08, 5.213160e-11, 3.024826e-10, 1.552680e-01, 2.243431e-01, 1.801039e-01, 7.207198e-06, 7.098176e-06, 4.055902e-06, 5.207425e-09, 4.514782e-07, 1.188928e-03, 4.947253e-07, 9.329463e-03, 1.130954e-07, 5.411916e-08, 3.019168e-03, 1.712195e-03, 1.278929e-06, 1.271583e-10, 2.109893e-05, 6.655694e-06, 1.184212e-05, 3.963811e-07, 1.852934e-05, 1.021353e-08, 4.076088e-04, 1.019411e-06, 1.097122e-06, 2.169468e-06, 2.215633e-04, 7.857630e-05, 1.099641e-06, 4.029445e-08, 2.423335e-08, 9.479798e-08, 3.298672e-08, 3.861196e-07, 1.796906e-07, 2.839144e-07, 7.447193e-08, 2.616437e-07, 6.726239e-12, 1.372038e-11, 1.109226e-07, 1.965107e-09, 4.538999e-09, 7.980558e-06, 5.885655e-08, 2.012243e-07, 1.519168e-06, 7.272373e-06, 1.055168e-07, 1.929426e-08, 5.282637e-06, 3.169637e-08, 2.630208e-08, 9.872513e-05, 1.550546e-08, 4.811976e-08, 9.963448e-05, 2.381128e-08, 6.237208e-06, 3.265605e-07, 2.310766e-07, 8.169909e-08, 8.325716e-09, 5.417337e-07, 2.117212e-07, 6.097698e-07, 5.066584e-07, 3.932170e-06, 3.841346e-06, 8.445184e-08, 5.856390e-08, 9.466470e-08, 1.095136e-07, 2.478897e-06, 1.186305e-07, 7.060417e-08, 1.660873e-07, 2.445461e-06, 4.211756e-08, 5.651193e-08, 2.453330e-07, 6.803118e-07, 1.767562e-08, 8.185488e-03, 8.045623e-06, 6.384368e-05, 1.250181e-07, 1.404474e-04, 2.321489e-06, 4.271240e-07, 4.946057e-08, 1.486849e-07, 2.737455e-07, 5.702930e-08, 3.908800e-08, 2.171667e-05, 5.955091e-07, 1.172978e-07, 1.022647e-03, 1.729740e-06, 2.151426e-05, 3.195626e-06, 7.370750e-05, 4.844274e-06, 1.039540e-05, 5.430652e-06, 1.938531e-02, 7.794593e+00, 2.501176e+05, 2.530566e+05
1.200000e-02, 7.247780e-02, 4.900000e-01, 1.017876e-01, 1.130973e+00, 1.665410e-01, 1.317000e-01, -1.833217e+06, 1.407500e+03, -3.276450e+05, 1.407500e+03, 4.700009e+06, 6.222399e-03, 1.454106e-02, 1.520293e-08, 4.094673e-07, 3.911788e-01, 1.858553e-08, 5.190229e-11, 3.004804e-10, 1.545848e-01, 2.285383e-01, 1.799878e-01, 7.157495e-06, 6.809616e-06, 3.751319e-06, 5.275324e-09, 4.395348e-07, 1.113522e-03, 4.579303e-07, 8.541771e-03, 1.033230e-07, 5.271826e-08, 3.003958e-03, 1.550204e-03, 1.152310e-06, 1.142081e-10, 1.871422e-05, 5.934166e-06, 1.058800e-05, 3.486578e-07, 1.655877e-05, 9.176064e-09, 3.629473e-04, 9.047368e-07, 9.795969e-07, 1.853925e-06, 1.950738e-04, 6.930521e-05, 9.600609e-07, 3.580489e-08, 2.175853e-08, 8.185490e-08, 2.835253e-08, 3.327310e-07, 1.550418e-07, 2.420945e-07, 6.376176e-08, 2.226228e-07, 5.573420e-12, 1.139648e-11, 9.565469e-08, 1.668533e-09, 3.832450e-09, 6.855794e-06, 5.042641e-08, 2.012261e-07, 1.519182e-06, 6.191976e-06, 8.777042e-08, 1.535102e-08, 4.508368e-06, 2.542136e-08, 2.100969e-08, 8.132727e-05, 1.272109e-08, 4.114910e-08, 8.027247e-05, 1.906752e-08, 4.947389e-06, 2.312533e-07, 1.607910e-07, 8.169950e-08, 7.052440e-09, 3.926038e-07, 1.536873e-07, 4.360680e-07, 3.643343e-07, 3.312930e-06, 3.249757e-06, 6.440825e-08, 4.801504e-08, 7.571948e-08, 8.757240e-08, 1.968258e-06, 9.738088e-08, 5.651777e-08, 1.364211e-07, 1.958783e-06, 3.380252e-08, 5.624915e-08, 1.941664e-07, 5.706797e-07, 1.365403e-08, 8.590218e-03, 6.804711e-06, 6.511429e-05, 1.262505e-07, 1.122000e-04, 1.832823e-06, 4.374253e-07, 3.967948e-08, 1.193157e-07, 2.080112e-07, 4.353790e-08, 2.968559e-08, 2.171677e-05, 3.956950e-07, 7.675387e-08, 9.078274e-04, 1.343929e-06, 1.883529e-05, 2.658575e-06, 7.947050e-05, 5.214443e-06, 1.087290e-05, 6.001202e-06, 1.934435e-02, 7.769084e+00, 2.482351e+05, 2.511497e+05
2.400000e-02, 1.442113e-01, 4.900000e-01, 1.017876e-01, 1.130973e+00, 1.679804e-01, 1.317000e-01, -2.273434e+06, 1.411155e+03, -3.276450e+05, 1.411155e+03, 4.700009e+06, 6.222399e-03, 1.586369e-02, 1.647557e-08, 3.980453e-07, 3.837813e-01, 1.843164e-08, 5.115739e-11, 2.940581e-10, 1.538151e-01, 2.382088e-01, 1.790505e-01, 7.081776e-06, 6.204993e-06, 3.235167e-06, 5.548763e-09, 4.179392e-07, 9.850618e-04, 3.997818e-07, 7.165011e-03, 8.696661e-08, 4.964850e-08, 2.957292e-03, 1.258577e-03, 9.291401e-07, 9.095141e-11, 1.457208e-05, 4.703519e-06, 8.360096e-06, 2.624764e-07, 1.328748e-05, 7.423067e-09, 2.829467e-04, 7.031068e-07, 7.684775e-07, 1.305103e-06, 1.471746e-04, 5.244248e-05, 7.205956e-07, 2.756907e-08, 1.740350e-08, 5.894464e-08, 2.053170e-08, 2.405944e-07, 1.141237e-07, 1.707587e-07, 4.585405e-08, 1.617053e-07, 3.642260e-12, 7.449659e-12, 7.060273e-08, 1.189929e-09, 2.754428e-09, 4.912228e-06, 3.588600e-08, 2.012306e-07, 1.519215e-06, 4.397964e-06, 6.023908e-08, 9.462261e-09, 3.203850e-06, 1.599345e-08, 1.310477e-08, 5.402374e-05, 8.440326e-09, 2.925744e-08, 5.086592e-05, 1.202146e-08, 3.011366e-06, 1.123768e-07, 7.207149e-08, 8.170039e-08, 4.930712e-09, 1.987446e-07, 7.802372e-08, 2.175198e-07, 1.828968e-07, 2.279204e-06, 2.246264e-06, 3.552625e-08, 3.096735e-08, 4.800114e-08, 5.521284e-08, 1.198266e-06, 6.332159e-08, 3.569214e-08, 8.885808e-08, 1.205936e-06, 2.094097e-08, 5.428617e-08, 1.156966e-07, 3.668410e-07, 7.710157e-09, 9.064320e-03, 5.149124e-06, 6.407125e-05, 1.224566e-07, 6.954296e-05, 1.114580e-06, 4.594347e-07, 2.516165e-08, 7.570842e-08, 1.166676e-07, 2.438783e-08, 1.643965e-08, 2.171695e-05, 1.657302e-07, 3.130491e-08, 6.583438e-04, 8.069282e-07, 1.333577e-05, 1.692020e-06, 8.657983e-05, 6.247189e-06, 1.200965e-05, 8.057686e-06, 1.922839e-02, 7.702508e+00, 2.431043e+05, 2.459474e+05
