Distance (mm),T (C),P (atm),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
4.194304e-05,26.850000828557256,29.607698001480387,1.6331023616342008e-18,1.620280686220547e-46,4.066146540737999e-39,0.37480654270568386,2.9656026552727586e-37,0.10215546707383323,9.438632825707964e-38,2.6635562816336136e-23,5.238993813875048e-53,-6.3622617871651985e-58,4.623837011079073e-45,3.9990590285652254e-53,4.7733614363249945e-28,0.5021162346505477,9.610338371720182e-25,1.5156555776184758e-24,1.2366167665623449e-49,9.975158637966284e-41,5.533740906531804e-57,4.0216668986239184e-47,3.4163682855763153e-47,1.4965674492582028e-80,3.5008152762091344e-33,1.839831821326157e-54,1.6324618786420286e-18,2.3852231330097662e-36,0.015691132332829608,3.0840822913867035e-67,2.586983324975502e-35,1.0294719646602266e-56,1.866576339814631e-73,4.560005850937281e-89,1.1418372930538119e-107,9.037641893958604e-116,7.597844225070525e-58,3.24215873328411e-74,3.0164220692654253e-106,4.1307004966530006e-29,1.4367887751771456e-93,2.4017409572748773e-73,9.543925676930392e-68,7.169907728984338e-97,-4.21393480704635e-60,1.1512518087595347e-114,7.377729002215042e-113,3.481050745656509e-69,1.5288940287607055e-61,0.005230623237105532,0.0,1.844414667845034e-28,1.7395851362149804e-28,1.7981553190165696e-47,3.60760064161601e-70
8.388608e-05,26.850000828557256,29.607698001480387,1.6331023616342008e-18,3.811694681849352e-48,4.063109154163683e-39,0.37480654270568386,1.9856366040839087e-37,0.10215546707383323,3.354490987297431e-37,2.6635562816336136e-23,6.172241790451131e-56,4.186825639898806e-57,1.0877528780566672e-46,9.39884086847505e-55,4.773361413330623e-28,0.5021162346505477,9.610338371720182e-25,1.5156555776184758e-24,4.7209010012678e-50,1.6791594504331315e-40,1.3030367261410783e-58,7.829448718730436e-47,3.4164599004382953e-47,1.002035138861308e-80,3.5008152762091344e-33,1.8393752169074848e-54,1.6324618786420286e-18,4.5875684224690604e-36,0.015691132332829608,1.0040444873231912e-68,2.586983324975502e-35,1.0294719646602266e-56,-4.381147423445083e-73,3.740905634663228e-89,2.371185248347947e-107,3.7853660418468116e-115,1.7869366682444764e-59,6.363659499377344e-74,1.1988706694698025e-105,4.1307004966530006e-29,2.549306126181572e-93,4.793693274468541e-76,9.54403855105746e-68,-6.731305710342173e-97,6.233892638698716e-61,1.1959274217007813e-114,1.158709700306027e-112,6.969077145468557e-69,1.5288939938825181e-61,0.005230623237105532,0.0,1.8444146676953336e-28,1.739585136364681e-28,6.864554274411479e-48,6.3814107997649e-70
0.00016777216,26.850000828557256,29.607698001480387,1.6331023616342008e-18,4.536961296763731e-50,4.057041832573987e-39,0.37480654270568386,1.0007394888111865e-37,0.10215546707383323,1.2077184236569422e-36,2.6635562816336136e-23,1.1386304948705264e-57,-4.5057855153275067e-57,1.2946924610522744e-48,1.085327080490435e-56,4.773361366838119e-28,0.5021162346505477,9.610338371720182e-25,1.5156555776184758e-24,1.1137744222475682e-50,3.0424303720784338e-40,1.6307608675099325e-60,1.4859675988585903e-46,3.4164701904275847e-47,5.0501440492710675e-81,3.5008152762091344e-33,1.8389166864458544e-54,1.6324618786420286e-18,8.554987836718103e-36,0.015691132332829608,1.70800769022518e-70,2.586983324975502e-35,1.0294719646602266e-56,-1.4100936737254164e-71,2.6015664454547002e-89,4.449042150546364e-107,1.4598834210627786e-114,2.1268332713644506e-61,7.321372791905044e-74,3.3460711822070845e-105,4.1307004966530006e-29,4.096678312003607e-93,4.788703518114309e-79,9.544264329207925e-68,-9.015663483294905e-95,1.0298037405702314e-59,1.376502271393528e-114,1.5830150153482636e-112,1.3945129626785734e-68,1.5288939241213568e-61,0.005230623237105532,0.0,1.8444146673959328e-28,1.7395851366640813e-28,1.6194370848842927e-48,1.4591195558990792e-69
0.00033554432,26.850000828557256,29.607698001480387,1.6331023616342008e-18,2.72705242551005e-52,4.044943337844596e-39,0.37480654270568386,3.3972872147591537e-38,0.10215546707383323,4.2459544536921065e-36,2.6635562816336136e-23,2.031118490389428e-57,-2.1891014563456266e-56,7.751138460988448e-51,-9.214980137011265e-58,4.7733612731769155e-28,0.5021162346505477,9.610338371720182e-25,1.5156555776184758e-24,1.4904778010938923e-51,5.7689719345434296e-40,8.787387990669802e-63,2.6913010435356717e-46,3.416499889872961e-47,1.7144041876167052e-81,3.5008152762091344e-33,1.838608922456732e-54,1.6324618786420286e-18,1.5132870353590594e-35,0.015691132332829608,4.681853674303076e-72,2.586983324975502e-35,1.0294719646602266e-56,8.035926179880175e-72,1.386845294337881e-89,7.010638238722525e-107,4.867777114672985e-114,1.2776114519159343e-63,2.636352277369152e-73,1.9800333538082717e-104,4.1307004966530006e-29,5.746425443972437e-93,2.3930547465656793e-82,9.545467968812239e-68,1.1834152588584612e-95,-1.1043241243658951e-58,1.3484840859440934e-114,1.8710482623374188e-112,2.789723331619242e-68,1.5288937845990375e-61,0.005230623237105532,0.0,1.8444146667971313e-28,1.7395851372628824e-28,2.1662038590102863e-49,4.254648058431094e-69
0.00067108864,26.850000828557256,29.607698001480387,1.6331023616342008e-18,1.730082061292273e-54,4.0208902363642474e-39,0.37480654270568386,7.318898719954023e-39,0.10215546707383323,1.4021949890946344e-35,2.6635562816336136e-23,-8.888172139232566e-58,-3.832277167542247e-56,2.3273629555092076e-53,4.4287574202039946e-58,4.773361085309191e-28,0.5021162346505477,9.610338371720182e-25,1.5156555776184758e-24,1.070956109672951e-52,1.1222055431118659e-39,4.3290393425180533e-63,4.49969929442974e-46,3.4165994236750986e-47,3.693319740141298e-82,3.5008152762091344e-33,1.838484764806373e-54,1.6324618786420286e-18,2.453809545143708e-35,0.015691132332829608,2.6484261061793896e-72,2.586983324975502e-35,1.0294719646602266e-56,5.230965201414886e-71,-1.0426026364253626e-89,5.577580508912477e-107,1.1683556994211176e-113,8.097729877557481e-66,1.3295471632458014e-72,2.3118104076539706e-103,4.1307004966530006e-29,2.81141509357653e-92,5.9808893564959116e-86,9.531365708871558e-68,1.3396468447641354e-93,-1.8790565144764515e-58,1.3457920722744877e-114,1.9981030531087293e-112,5.5801435602096035e-68,1.5288935055544495e-61,0.005230623237105532,0.0,1.8444146655995276e-28,1.7395851384604845e-28,1.5585581976911794e-50,1.3241390417429986e-68
0.00134217728,26.850000828557256,29.607698001480387,1.6331023616342008e-18,1.0752485303437008e-54,3.973352782537244e-39,0.37480654270568386,1.342536768739833e-39,0.10215546707383323,4.184624820926462e-35,2.6635562816336136e-23,2.2689688332096288e-58,2.168536858603816e-57,3.628997639391226e-56,-6.447781136340341e-59,4.773360709329221e-28,0.5021162346505477,9.610338371720182e-25,1.5156555776184758e-24,5.283252658051028e-54,2.212822300946893e-39,-1.0625969366384174e-62,6.670541660718144e-46,3.4168941859595986e-47,6.773947810639257e-83,3.5008152762091344e-33,1.838456797557364e-54,1.6324618786420286e-18,3.5053357237227676e-35,0.015691132332829608,2.4696819069936923e-72,2.586983324975502e-35,1.0294719646602266e-56,1.4085710368268621e-70,-5.9014985314073674e-89,2.7114649574908066e-107,2.5315116574787395e-113,4.930268959010506e-66,6.201646777787224e-72,3.4716030410720035e-102,4.1307004966530006e-29,-3.423242557601792e-93,7.4749034919909725e-90,9.544495105407676e-68,8.490596166689186e-93,-1.483293529825889e-59,1.3456625555951886e-114,2.0434449044647674e-112,1.1160981980227179e-67,1.5288929474654777e-61,0.005230623237105532,0.0,1.8444146632043206e-28,1.7395851408556884e-28,6.4537377667415536e-52,3.8610939762350965e-68
0.00268435456,26.850000828557256,29.607698001480387,1.6331023616342008e-18,1.1353852364892546e-54,3.880499706403628e-39,0.37480654270568386,6.326141154225953e-40,0.10215546707383323,1.1034973575395267e-34,2.6635562816336136e-23,5.9761954936293686e-58,-2.6881084334191886e-56,-4.7140674093379334e-57,-4.382730912592674e-58,4.7733599573113e-28,0.5021162346505477,9.610338371720182e-25,1.5156555776184758e-24,8.124155347536421e-55,4.394055720962335e-39,-6.807617455218532e-62,8.532199729528518e-46,3.417647566794964e-47,3.191378112137226e-83,3.5008152762091344e-33,1.8384532029367385e-54,1.6324618786420286e-18,4.322354095222861e-35,0.015691132332829608,2.39562477547608e-72,2.586983324975502e-35,1.0294719646602266e-56,1.0689902514785318e-69,-1.561929032144769e-88,-3.020766145771351e-107,5.257823573431112e-113,4.5208389747833835e-66,7.339167525054505e-71,1.516644935023721e-100,4.1307004966530006e-29,-1.286860967280785e-90,2.1454990534218355e-93,9.513731898510669e-68,1.1703029645352625e-91,3.3131249700051355e-58,1.3456462142808908e-114,2.09078004088111e-112,2.2322650671615664e-67,1.5288918312883488e-61,0.005230623237105532,0.0,1.8444146584139067e-28,1.7395851456460962e-28,7.971051775823307e-53,9.97222732991792e-68
0.00536870912,26.850000828557256,29.607698001480387,1.6331023616342008e-18,1.0485952830644604e-54,3.703274984996488e-39,0.37480654270568386,5.889069233638154e-40,0.10215546707383323,2.5975603475540772e-34,2.6635562816336136e-23,-3.1693172723150442e-58,-2.0794854794649493e-56,8.179698114064532e-57,5.5527070054918035e-58,4.773358453268767e-28,0.5021162346505477,9.610338371720182e-25,1.5156555776184758e-24,6.787908548994193e-55,8.756521457139664e-39,-1.0437500365002054e-62,9.548298160578477e-46,3.4193364217600103e-47,2.9708135657364083e-83,3.5008152762091344e-33,1.8384524201860565e-54,1.6324618786420286e-18,4.716386043947531e-35,0.015691132332829608,2.285843352391544e-72,2.586983324975502e-35,1.0294719646602266e-56,8.65608622701147e-71,-3.50548739015338e-88,-1.4485228352355625e-106,1.0710447405289225e-112,4.147193062156925e-66,8.615885106028447e-71,9.780259241374465e-100,4.1307004966530006e-29,1.027694743190266e-90,1.9200196003953217e-93,9.727503335102653e-68,1.3460816871182288e-91,-7.042270073035911e-59,1.3456463657391938e-114,2.169910697617977e-112,4.4645955459853595e-67,1.5288895989373502e-61,0.005230623237105532,0.0,1.8444146488330791e-28,1.7395851552269117e-28,6.889676909115731e-53,2.2705102644159114e-67
0.01073741824,26.850000828557256,29.607698001480387,1.6331023616342008e-18,1.1298625924159092e-54,3.379787752999042e-39,0.37480654270568386,5.870672508476669e-40,0.10215546707383323,5.653685436958397e-34,2.6635562816336136e-23,-2.2370948905894458e-58,1.6593325434357734e-56,8.141387189491457e-57,2.9371783620750827e-58,4.773355445184957e-28,0.5021162346505477,9.610338371720182e-25,1.5156555776184758e-24,1.2146517244637145e-54,1.7481447602308416e-38,-3.8071416258333824e-64,9.869404240817052e-46,3.422827607005542e-47,2.9615305810636596e-83,3.5008152762091344e-33,1.8384512530703236e-54,1.6324618786420288e-18,4.824431538072097e-35,0.015691132332829608,2.0873461914255499e-72,2.586983324975502e-35,1.0294719646602266e-56,-2.5389753133156865e-70,-3.70545344262775e-88,-8.766119284884073e-105,-1.484293433025645e-110,4.350585240651405e-66,2.7403926462060616e-71,2.0351258629195215e-99,4.1307004966530006e-29,3.2161111749406833e-90,1.4690606943422942e-93,9.824374876946763e-68,3.149053639744162e-92,-9.37348803908577e-60,1.3456463125898937e-114,2.3346940282048973e-112,8.929243465855396e-67,1.5288851342483906e-61,0.005230623237105532,0.0,1.8444146296714242e-28,1.7395851743885427e-28,6.878756569733115e-53,4.6495174995516294e-67
0.02147483648,26.850000828557256,29.607698001480387,1.6331023616342008e-18,1.1321222039545917e-54,2.8367632321337678e-39,0.37480654270568386,5.862238167904805e-40,0.10215546707383323,1.1785945941375727e-33,2.6635562816336136e-23,-9.808372870741393e-58,-1.1834723179247675e-57,2.1588198331981035e-57,5.299182991213008e-58,4.7733494290242565e-28,0.5021162346505477,9.610338371720182e-25,1.5156555776184758e-24,1.2824712510602323e-54,3.493127795820837e-38,5.396710068574273e-63,9.924483918214545e-46,3.429857021699995e-47,2.9572755670616766e-83,3.5008152762091344e-33,1.8384489320418376e-54,1.6324618786420293e-18,4.840328992741496e-35,0.015691132332829608,1.7541865080960254e-72,2.586983324975502e-35,1.0294719646602266e-56,-3.2619831328368955e-70,5.035527818537937e-89,-9.224723881019552e-105,-4.4743011938869705e-110,4.3199797898221187e-66,-1.2590582110340512e-70,-1.702911689784634e-98,4.1307004966530006e-29,2.7116364210454773e-90,-1.3844901964843868e-92,9.781770574945644e-68,-2.3347269557366875e-91,-4.552319264774844e-59,1.3456462628327662e-114,2.6607984129549496e-112,1.7858487154789861e-66,1.528876204922623e-61,0.005230623237105532,0.0,1.8444145913481145e-28,1.7395852127118042e-28,6.877798642302127e-53,8.657127559407903e-67
0.04294967296,26.850000828557256,29.607698001480387,1.6331023616342008e-18,1.1301084783691329e-54,2.0513962166076665e-39,0.37480654270568386,5.850339738294765e-40,0.10215546707383323,2.405349170628948e-33,2.6635562816336136e-23,-4.455860708501879e-59,1.1223319261875957e-57,2.4376851236619243e-58,-1.0300899181678396e-59,4.773337396731417e-28,0.5021162346505477,9.610338371720182e-25,1.5156555776184758e-24,1.2808823475423468e-54,6.983085070814772e-38,-1.299892819877256e-62,9.929396672171917e-46,3.443897789519278e-47,2.9512730130149998e-83,3.5008152762091344e-33,1.8384442923038645e-54,1.6324618786420307e-18,4.841530520482409e-35,0.015691132332829608,1.2723471612821734e-72,2.586983324975502e-35,1.0294719646602266e-56,-7.009562895095362e-71,-2.8687134093760725e-88,-7.727744183764696e-104,-3.4548862765118414e-109,4.314773051341032e-66,-1.7890618669357342e-70,-1.263437488435698e-97,4.1307004966530006e-29,6.58382981705452e-90,-1.2366927419758651e-93,9.82056372019585e-68,-3.473464746101575e-91,-1.826115550912957e-61,1.3456462885295339e-114,3.3141813499880355e-112,3.571676593187303e-66,1.5288583464796901e-61,0.005230623237105532,0.0,1.8444145147014989e-28,1.7395852893583232e-28,6.87648054001932e-53,1.4451336158698866e-66
0.08589934592,26.850000828557256,29.607698001480387,1.6331023616342008e-18,1.1248133240619943e-54,1.1618202009271254e-39,0.37480654270568386,5.836851715935839e-40,0.10215546707383323,4.8588689791395226e-33,2.6635562816336136e-23,-2.484701891461486e-58,5.794173601727774e-59,1.7379510340120148e-59,5.156475300587276e-60,4.773313332263725e-28,0.5021162346505477,9.610338371720182e-25,1.5156555776184758e-24,1.274795015940027e-54,1.3962964432117296e-37,9.548838220512843e-64,9.929572966512566e-46,3.4719861389622715e-47,2.944468537206684e-83,3.5008152762091344e-33,1.838435017659275e-54,1.6324618786420332e-18,4.841551684028524e-35,0.015691132332829608,7.26572255735196e-73,2.586983324975502e-35,1.0294719646602266e-56,-2.044900378305437e-71,-4.281124387978417e-89,-7.911269566230835e-104,-1.3083980498184426e-108,4.306502992134236e-66,-1.865772586505551e-70,-5.841227578374623e-97,4.1307004966530006e-29,4.566589588786089e-90,-4.844363990400185e-93,9.818065547637391e-68,-4.137869508065663e-91,1.5324319713481807e-61,1.3456462885295339e-114,4.617635569975271e-112,7.143248910238895e-66,1.5288226304282163e-61,0.005230623237105532,0.0,1.84441436140828e-28,1.7395854426513486e-28,6.874972651016803e-53,2.1010353474037608e-66
0.17179869184,26.850000828557256,29.607698001480387,1.6331023616342008e-18,1.1246718446410652e-54,4.589930035414659e-40,0.37480654270568386,5.826159846451045e-40,0.10215546707383323,9.765858974317446e-33,2.6635562816336136e-23,-1.0469881826406224e-59,1.0007058491713951e-60,2.1812943894530987e-64,1.328905977740104e-66,4.773265203812128e-28,0.5021162346505477,9.610338371720182e-25,1.5156555776184758e-24,1.2741572829605506e-54,2.792258240101441e-37,1.740410812483715e-66,9.929478098850007e-46,3.5281596897796805e-47,2.9390746732866562e-83,3.5008152762091344e-33,1.838416476116406e-54,1.632461878642038e-18,4.84150240565981e-35,0.015691132332829608,2.9537195567934574e-73,2.586983324975502e-35,1.0294719646602266e-56,-3.694052884825253e-72,-7.97677369647607e-90,-7.257165739387662e-105,-1.547598670687356e-108,4.30655483566677e-66,-1.3555254537716662e-70,-1.9171534115356186e-96,4.1307004966530006e-29,4.192225268871157e-90,-1.2059706487248827e-92,9.818074481461652e-68,-4.377912576094028e-91,3.994927569705247e-63,1.3456462894680029e-114,7.2197298821434425e-112,1.4286059806475354e-65,1.5287512016626773e-61,0.005230623237105532,0.0,1.844414054821893e-28,1.7395857492373487e-28,6.873739389856723e-53,2.619150381452737e-66
0.34359738368,26.850000828557256,29.607698001480387,1.6331023616342008e-18,1.1246338713691545e-54,1.1301501556619516e-40,0.37480654270568386,5.820808390549581e-40,0.10215546707383323,1.9579640979502084e-32,2.6635562816336136e-23,1.290802685065673e-60,-9.583421969767334e-61,-2.419406621522015e-59,-7.026098865753355e-61,4.773168948867343e-28,0.5021162346505477,9.610338371720182e-25,1.5156555776184758e-24,1.2740203341425912e-54,5.5841255335414035e-37,-3.262045775454192e-65,9.929277932270392e-46,3.640504382037378e-47,2.936374957855138e-83,3.5008152762091344e-33,1.8383794012279836e-54,1.632461878642048e-18,4.841404098285145e-35,0.015691132332829608,8.310646588571832e-74,2.586983324975502e-35,1.0294719646602266e-56,-4.877396743059981e-73,-4.058532250561687e-90,2.7911063687678454e-103,1.2189782256784906e-107,4.3064312361809443e-66,-8.113614202375447e-72,-2.236622683754116e-96,4.1307004966530006e-29,4.6632061489201e-90,-2.649039148094611e-92,9.81809093386537e-68,-4.4412987107190826e-91,5.805073001501655e-63,1.3456462885707968e-114,1.241915446834432e-111,2.8570346772217203e-65,1.5286083574799897e-61,0.005230623237105532,0.0,1.8444134416493232e-28,1.7395863624091453e-28,6.873027814533493e-53,2.874280419730518e-66
0.68719476736,26.850000828557256,29.607698001480387,1.6331023616342008e-18,1.1246123660614535e-54,1.5907746944695487e-41,0.37480654270568386,5.819105199312415e-40,0.10215546707383323,3.920641775553004e-32,2.6635562816336136e-23,-4.892601358935111e-59,8.524868591672297e-60,-1.0001220834119309e-58,-2.107832317537962e-60,4.77297644683728e-28,0.5021162346505477,9.610338371720182e-25,1.5156555776184758e-24,1.2739488421606256e-54,1.116763492825763e-36,-7.25318080782201e-64,9.928877493420722e-46,3.8651795691656437e-47,2.935515731983313e-83,3.5008152762091344e-33,1.8383052586563613e-54,1.6324618786420675e-18,4.841208651977436e-35,0.015691132332829608,2.3528437437879823e-74,2.586983324975502e-35,1.0294719646602266e-56,9.744069109218119e-73,-2.2612272892090875e-93,1.4357877109948538e-102,1.5512809971962657e-106,4.306263501615892e-66,2.6988267144481472e-70,4.029099310767531e-95,4.1307004966530006e-29,4.657625615716392e-90,-5.5351761468340675e-92,9.820693945595018e-68,-4.18804203482467e-91,4.926651849837791e-62,1.345646244361978e-114,2.2817712862006656e-111,5.713358239447683e-65,1.5283227224981973e-61,0.005230623237105532,0.0,1.8444122153049987e-28,1.739587588751923e-28,6.872589812051625e-53,2.9461051952851495e-66
1.37438953472,26.850000828557256,29.607698001480387,1.6331023616342008e-18,1.1244604729675396e-54,1.2515614434738578e-42,0.37480654270568386,5.8184154673035664e-40,0.10215546707383323,7.845682549299121e-32,2.6635562816336136e-23,4.405138528276491e-59,-1.7402425455446402e-59,-2.792114978659392e-59,4.6919098985275086e-60,4.772591474228406e-28,0.5021162346505477,9.610338371720182e-25,1.5156555776184758e-24,1.2736034614989993e-54,2.233375302261972e-36,5.734326334612379e-64,9.928076680428884e-46,4.3145063404291167e-47,2.935167783902073e-83,3.5008152762091344e-33,1.8381569868877192e-54,1.6324618786421066e-18,4.840818147005766e-35,0.015691132332829608,1.4535430227947717e-74,2.586983324975502e-35,1.0294719646602266e-56,-6.21553505930711e-72,-7.697276384059404e-97,6.060172879059796e-102,1.3617562220157048e-105,4.3057679506460857e-66,5.978318989153784e-70,4.171807183916401e-94,4.1307004966530006e-29,4.647587632343057e-90,3.4811093366343363e-91,9.815575290154002e-68,-7.41871694900265e-91,-2.3997619742919213e-62,1.345646345097494e-114,4.360154480509188e-111,1.1423870838071886e-64,1.5277516659891583e-61,0.005230623237105532,0.0,1.8444097626196112e-28,1.7395900414342169e-28,6.872011221346293e-53,2.957415940398798e-66
2.74877906944,26.850000828557256,29.607698001480387,1.6331023616342008e-18,1.1243122331762823e-54,1.0217197281864762e-43,0.37480654270568386,5.8174622455379645e-40,0.10215546707383323,1.5694506066440644e-31,2.6635562816336136e-23,5.195003185930577e-59,-1.601617137717526e-59,-1.6233060937551046e-58,-9.289299295042216e-61,4.771821654800066e-28,0.5021162346505477,9.610338371720182e-25,1.5156555776184758e-24,1.2735199291691377e-54,4.466238701966483e-36,-9.496102547917708e-64,9.926475316099501e-46,5.212986995437683e-47,2.9346869196572167e-83,3.5008152762091344e-33,1.837860491995863e-54,1.6324618786421844e-18,4.840037320460882e-35,0.015691132332829608,1.382803601226413e-74,2.586983324975502e-35,1.0294719646602266e-56,-1.009389216923337e-71,-2.2688421123817198e-97,2.454052329505351e-101,1.1134178934902933e-104,4.3051388800422517e-66,1.0071381269224521e-69,2.956929864160459e-93,4.1307004966530006e-29,4.6275985373271946e-90,-6.897054164992788e-91,9.764004062854486e-68,-1.7910112238379014e-90,-1.7052589622550068e-61,1.3456446480988843e-114,8.494402969492554e-111,2.2836364310136584e-64,1.5266104061514403e-61,0.005230623237105532,0.0,1.8444048572618825e-28,1.7395949467857586e-28,6.870900862146513e-53,2.9592819968025545e-66
5.49755813888,26.850000828557256,29.607698001480387,1.6331023616342008e-18,1.1239535350350772e-54,5.618397770459534e-44,0.37480654270568386,5.815590496845161e-40,0.10215546707383323,3.1387122637711227e-31,2.6635562816336136e-23,1.0847507776853381e-58,-5.100408802093951e-59,-2.1143371269749175e-58,7.049689725320546e-60,4.770282518937413e-28,0.5021162346505477,9.610338371720182e-25,1.5156555776184758e-24,1.2733529492601841e-54,8.930525095432683e-36,-2.2537394864553246e-63,9.923273633726e-46,7.009466158839299e-47,2.9337426941067154e-83,3.5008152762091344e-33,1.837267695955427e-54,1.6324618786423404e-18,4.838476182020005e-35,0.015691132332829608,1.379540482271482e-74,2.586983324975502e-35,1.0294719646602266e-56,-9.095349625737823e-72,-2.043721954104792e-97,9.832532549555725e-101,8.94435639934108e-104,4.304165540103572e-66,1.9491923489584403e-69,2.2616048600385768e-92,4.1307004966530006e-29,4.587962803625089e-90,-9.205963763984497e-91,9.66086160825545e-68,-3.6811057705437402e-90,-1.4329891628711552e-61,1.3456394429807923e-114,1.6672920548168752e-110,4.562727530237197e-64,1.5243312941025168e-61,0.005230623237105532,0.0,1.8443950465986097e-28,1.739604757436657e-28,6.868684598880295e-53,2.961352850090719e-66
10.99511627776,26.850000828557256,29.607698001480387,1.6331023616342008e-18,1.1232361387526667e-54,5.521976334527912e-44,0.37480654270568386,5.811850820563126e-40,0.10215546707383323,6.275224707281155e-31,2.6635562816336136e-23,2.0014542053738893e-58,-5.710968134572195e-59,1.0405044517882633e-57,2.3006929034970082e-59,4.767206257873964e-28,0.5021162346505477,9.610338371720182e-25,1.5156555776184758e-24,1.2722097178419611e-54,1.7853340021964336e-35,3.611450938329543e-63,9.916874451386379e-46,1.060113977068454e-46,2.9318561706352933e-83,3.5008152762091344e-33,1.836082878278815e-54,1.632461878642652e-18,4.835355944723574e-35,0.015691132332829608,1.3785934418030021e-74,2.586983324975502e-35,1.0294719646602266e-56,-1.4512616368142177e-71,-3.260961047463306e-97,3.9237600386927404e-100,7.144447713599894e-103,4.3001545449521077e-66,2.447436278088409e-69,1.2129526556294088e-91,4.1307004966530006e-29,4.510037256787158e-90,-5.071861777049298e-90,1.0115548943955513e-67,-9.708910532220564e-90,-7.295931466005988e-61,1.3457574677402939e-114,3.3788783617622105e-110,9.107319985480467e-64,1.5197866598727928e-61,0.005230623237105532,0.0,1.8443754254808e-28,1.7396243785297179e-28,6.8642551182065695e-53,2.965422317787275e-66
21.99023255552,26.850000828557256,29.607698001480387,1.6331023616342008e-18,1.1215524719531246e-54,5.513917640515487e-44,0.37480654270568386,5.80438125978693e-40,0.10215546707383323,1.254021661235828e-30,2.6635562816336136e-23,-3.1041141597297187e-58,4.292980162695344e-59,1.3145016160018471e-57,-2.1959714738431654e-59,4.761061767893713e-28,0.5021162346505477,9.610338371720182e-25,1.5156555776184758e-24,1.2699246082522807e-54,3.5675968501080274e-35,2.3287752622446532e-63,9.904092794494805e-46,1.7770856210536633e-46,2.928088063275051e-83,3.500815276209135e-33,1.8337163364957287e-54,1.6324618786432743e-18,4.82912361710336e-35,0.015691132332829608,1.3768205217457147e-74,2.586983324975502e-35,1.0294719646602266e-56,-4.007733668353628e-71,-9.005472147019124e-97,1.5599300065821142e-99,5.683954261782334e-102,4.2940975510854936e-66,-9.567961091645953e-69,-1.4221336145138267e-90,4.1307004966530006e-29,4.359387526801189e-90,1.3835413450590336e-90,8.37659375180538e-68,-4.295810061852882e-89,-1.9021816072276672e-60,1.3436319364377222e-114,6.209934753380665e-110,1.8142469090838533e-63,1.510751427715177e-61,0.005230623237105532,0.0,1.844336184080109e-28,1.7396636198809133e-28,6.855407725330989e-53,2.973539152182381e-66
43.98046511104,26.850000828557256,29.607698001480387,1.6331023616342008e-18,1.1191806352929091e-54,5.499717642916276e-44,0.37480654270568386,5.789481091997832e-40,0.10215546707383323,2.5038152283884e-30,2.6635562816336136e-23,-1.6425448942511657e-59,-1.6729122738044994e-58,-9.533870961583062e-58,1.9563143738057013e-58,4.74880483273259e-28,0.5021162346505477,9.610338371720182e-25,1.5156555776184758e-24,1.2588829049686027e-54,7.122945987746708e-35,5.858561709780423e-63,9.878596137582715e-46,3.2082657163916748e-46,2.9205714992363753e-83,3.500815276209136e-33,1.8289955949395307e-54,1.632461878644516e-18,4.81669146475391e-35,0.015691132332829608,1.3732881715509179e-74,2.586983324975502e-35,1.0294719646602266e-56,-1.995591315236392e-71,-4.484189340883486e-97,6.161882680553108e-99,4.4944093281700396e-101,4.289833974609495e-66,-1.3390546334484442e-68,-1.0023550156446346e-89,4.1307004966530006e-29,4.077571919371456e-90,-4.635863341343905e-91,1.5480165970379612e-67,-7.598427669696213e-89,-1.6843657363281276e-60,1.3506238422134148e-114,1.6646753818697943e-109,3.5999178864154236e-63,1.4928945538006779e-61,0.005230623237105532,0.0,1.8442577046182952e-28,1.7397420992437388e-28,6.837759080613721e-53,2.989690207331415e-66
87.96093022208,26.850000828557256,29.607698001480387,1.6331023616342008e-18,1.1114504711558235e-54,5.471475226628893e-44,0.37480654270568386,5.759835759765778e-40,0.10215546707383323,4.9906497898424456e-30,2.6635562816336136e-23,2.553818472545641e-57,-1.0801877033841019e-57,-1.7351964180826342e-57,-2.9175950250235175e-58,4.724418474797164e-28,0.5021162346505477,9.610338371720182e-25,1.5156555776184758e-24,1.2562516305349581e-54,1.419712896298188e-34,-2.701634933469592e-62,9.827868064258819e-46,6.054238997955496e-46,2.905616564411208e-83,3.500815276209138e-33,1.819603223045819e-54,1.6324618786469867e-18,4.7919564952757753e-35,0.015691132332829608,1.366252069676719e-74,2.586983324975502e-35,1.0294719646602266e-56,-3.7911145422454564e-71,-8.518797254547205e-97,2.403800920646755e-98,3.51258131420211e-100,4.25454832995527e-66,-5.821844566898229e-68,-1.5963421480413935e-88,4.1307004966530006e-29,3.5823759534372174e-90,-4.15784169252124e-90,-1.2638620003969926e-67,-2.0081757305625002e-88,-1.248733994528243e-60,1.3466699745157671e-114,-3.065954521595077e-111,7.087820541524859e-63,1.4580152066370657e-61,0.005230623237105532,0.0,1.8441007590518082e-28,1.7398990446122674e-28,6.802645395055949e-53,3.0216648873119897e-66
