Solution_No_PFRC9_(), Inlet_flow_rate_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(kg/sec), Inlet_temperature_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(K), Inlet_mass_fraction_H2_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_H_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_O_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_O2_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_OH_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_H2O_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_HO2_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_H2O2_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_C_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_CH_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_CH2_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_CH2(S)_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_CH3_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_CH4_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_CO_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_CO2_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_HCO_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_CH2O_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_CH2OH_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_CH3O_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_CH3OH_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_C2H_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_C2H2_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_C2H3_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_C2H4_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_C2H5_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_C2H6_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_HCCO_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_CH2CO_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_HCCOH_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_N_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_NH_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_NH2_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_NH3_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_NNH_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_NO_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_NO2_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_N2O_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_HNO_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_CN_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_HCN_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_H2CN_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_HCNN_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_HCNO_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_HOCN_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_HNCO_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_NCO_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_N2_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_C3H7_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_C3H8_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_CH2CHO_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Inlet_mass_fraction_CH3CHO_of_C4__Gas_Splitter_to_C9__PFR_PFRC9_(), Area_PFRC9_(m2), Cycle_time_PFRC9_(sec), Ambient_temperature_PFRC9_(K), Surface_material_area_fraction_PFRC9_()
1.000000e+00, 1.715770e-01, 1.639038e+03, 2.966610e-02, 3.323206e-07, 4.554156e-12, 4.497359e-12, 2.654824e-07, 2.866896e-01, 2.551827e-14, 2.629926e-12, 7.154387e-17, 7.873564e-15, 9.911386e-11, 2.698697e-12, 5.334999e-06, 1.251666e-02, 4.335907e-01, 2.327858e-01, 1.287718e-07, 3.009171e-06, 4.776795e-10, 6.787773e-12, 5.298796e-07, 1.157095e-11, 1.302557e-04, 1.779610e-08, 1.471119e-04, 2.896206e-08, 6.850868e-06, 2.701922e-10, 1.762713e-06, 3.654611e-08, 2.988582e-18, 3.421039e-18, 1.560845e-15, 3.104480e-11, 2.423679e-12, 8.495004e-15, 1.162113e-21, 2.779950e-14, 2.427680e-18, 2.151115e-18, 1.434765e-11, 2.856586e-17, 2.334625e-17, 3.890518e-19, 1.849501e-15, 1.763983e-12, 8.783793e-18, 4.455469e-03, 3.290048e-11, 7.443353e-09, 1.188525e-10, 2.903968e-08, 1.735181e-03, 1.000000e+02, 2.981500e+02, 1.000000e+00
