Solution_No_PFRC3_(), Inlet_flow_rate_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(kg/sec), Inlet_temperature_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(K), Inlet_mass_fraction_H2_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_H_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_O_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_O2_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_OH_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_H2O_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_HO2_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_H2O2_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_C_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_CH_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_CH2_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_CH2(S)_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_CH3_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_CH4_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_CO_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_CO2_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_HCO_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_CH2O_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_CH2OH_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_CH3O_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_CH3OH_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_C2H_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_C2H2_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_C2H3_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_C2H4_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_C2H5_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_C2H6_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_HCCO_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_CH2CO_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_HCCOH_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_N_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_NH_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_NH2_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_NH3_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_NNH_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_NO_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_NO2_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_N2O_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_HNO_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_CN_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_HCN_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_H2CN_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_HCNN_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_HCNO_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_HOCN_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_HNCO_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_NCO_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_N2_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_C3H7_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_C3H8_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_CH2CHO_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Inlet_mass_fraction_CH3CHO_of_C2__Gas_Mixer_to_C3__PFR_PFRC3_(), Area_PFRC3_(m2), Cycle_time_PFRC3_(sec), Ambient_temperature_PFRC3_(K), Surface_material_area_fraction_PFRC3_()
1.000000e+00, 1.029907e+01, 1.673666e+03, 2.881788e-02, 4.661549e-07, 7.431063e-10, 8.300328e-05, 4.569352e-07, 2.889183e-01, 1.620142e-07, 3.248885e-08, 9.595385e-16, 1.800467e-13, 8.461184e-10, 1.486341e-11, 9.773373e-06, 1.470385e-02, 4.276234e-01, 2.346243e-01, 1.604206e-07, 6.568841e-06, 2.154405e-09, 2.954377e-10, 2.322869e-06, 1.403023e-10, 4.134427e-04, 7.707597e-08, 3.035859e-04, 9.078098e-08, 1.955072e-05, 2.035375e-08, 1.619669e-05, 5.859476e-07, 4.857429e-17, 1.312058e-16, 5.566024e-15, 2.965206e-11, 3.539412e-12, 9.268345e-13, 2.923695e-14, 1.145246e-11, 9.236665e-16, 8.830582e-18, 1.682815e-11, 3.973113e-17, 5.224693e-16, 2.246797e-13, 8.917898e-15, 3.592196e-12, 1.215395e-16, 4.455479e-03, 3.937032e-10, 1.744735e-07, 2.706436e-09, 8.466081e-08, 1.186247e-02, 1.000000e+00, 2.981500e+02, 1.000000e+00
