Solution_No_PSRC8_(), Volume_PSRC8_(m3), Exit_mass_flow_rate_PSRC8_(kg/sec), Volumetric_heat_production_rate_PSRC8_(J/m3-sec), Surface_temperature_PSRC8_(K), Temperature_PSRC8_(K), Mass_PSRC8_(kg), Pressure_PSRC8_(Pa), Mass_fraction_H2_PSRC8_(), Mass_fraction_H_PSRC8_(), Mass_fraction_OH_PSRC8_(), Mass_fraction_H2O_PSRC8_(), Mass_fraction_CH3_PSRC8_(), Mass_fraction_CH4_PSRC8_(), Mass_fraction_CO_PSRC8_(), Mass_fraction_CO2_PSRC8_(), Mass_fraction_HCO_PSRC8_(), Mass_fraction_CH2O_PSRC8_(), Mass_fraction_CH3OH_PSRC8_(), Mass_fraction_C2H2_PSRC8_(), Mass_fraction_C2H4_PSRC8_(), Mass_fraction_C2H6_PSRC8_(), Mass_fraction_CH2CO_PSRC8_(), Mass_fraction_N2_PSRC8_(), Mass_fraction_CH3CHO_PSRC8_(), Molecular_weight_PSRC8_(kg/mole), Mass_density_PSRC8_(kg/m3), Unburned_hydrocarbons_PSRC8_(ppm), Volatile_organic_compounds_PSRC8_(ppm), Residence_time_PSRC8_(sec), Inlet_flow_rate_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(kg/sec), Inlet_temperature_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(K), Inlet_mass_fraction_H2_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_H_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_O_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_O2_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_OH_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_H2O_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_HO2_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_H2O2_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_C_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_CH_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_CH2_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_CH2(S)_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_CH3_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_CH4_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_CO_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_CO2_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_HCO_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_CH2O_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_CH2OH_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_CH3O_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_CH3OH_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_C2H_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_C2H2_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_C2H3_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_C2H4_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_C2H5_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_C2H6_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_HCCO_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_CH2CO_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_HCCOH_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_N_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_NH_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_NH2_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_NH3_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_NNH_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_NO_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_N2O_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_HNO_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_CN_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_HCN_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_H2CN_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_HCNN_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_HCNO_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_HOCN_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_HNCO_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_NCO_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_N2_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_C3H7_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_C3H8_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_CH2CHO_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Inlet_mass_fraction_CH3CHO_of_C4__Gas_Splitter_to_C7_R1_PSR_PSRC8_(), Ambient_temperature_PSRC8_(K), Surface_material_area_fraction_PSRC8_()
1.000000e+00, 2.949700e-02, 6.863081e-01, -4.557299e+05, 1.600000e+03, 1.600000e+03, 1.983022e-01, 4.700000e+06, 3.044340e-02, 2.255285e-07, 1.550502e-07, 2.833069e-01, 3.101029e-06, 1.100133e-02, 4.342900e-01, 2.363689e-01, 9.972368e-08, 2.925684e-06, 3.304307e-07, 4.654470e-05, 7.482898e-05, 4.564665e-06, 1.109630e-06, 4.455469e-03, 2.356905e-08, 1.902859e-02, 6.722793e+00, 1.322791e+04, 1.323106e+04, 2.889405e-01, 6.863081e-01, 1.639038e+03, 2.966609e-02, 3.323205e-07, 4.554155e-12, 4.497359e-12, 2.654823e-07, 2.866896e-01, 2.551827e-14, 2.629926e-12, 7.154385e-17, 7.873563e-15, 9.911386e-11, 2.698696e-12, 5.334998e-06, 1.251665e-02, 4.335907e-01, 2.327859e-01, 1.287718e-07, 3.009170e-06, 4.776795e-10, 6.787772e-12, 5.298797e-07, 1.157095e-11, 1.302556e-04, 1.779610e-08, 1.471119e-04, 2.896205e-08, 6.850868e-06, 2.701922e-10, 1.762713e-06, 3.654611e-08, 2.988582e-18, 3.421039e-18, 1.560845e-15, 3.104480e-11, 2.423679e-12, 8.495003e-15, 2.779950e-14, 2.427679e-18, 2.151114e-18, 1.434766e-11, 2.856586e-17, 2.334625e-17, 3.890517e-19, 1.849501e-15, 1.763983e-12, 8.783792e-18, 4.455469e-03, 3.290046e-11, 7.443351e-09, 1.188525e-10, 2.903968e-08, 2.981500e+02, 1.000000e+00
