Solution_No_PFRC2_(), Inlet_flow_rate_of_C1__PSR_to_C2__PFR_PFRC2_(kg/sec), Inlet_temperature_of_C1__PSR_to_C2__PFR_PFRC2_(K), Inlet_mole_fraction_H2_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_H_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_O_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_O2_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_OH_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_H2O_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_HO2_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_H2O2_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_C_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_CH_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_CH2_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_CH2(S)_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_CH3_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_CH4_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_CO_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_CO2_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_HCO_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_CH2O_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_CH2OH_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_CH3O_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_CH3OH_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_C2H_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_C2H2_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_C2H3_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_C2H4_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_C2H5_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_C2H6_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_HCCO_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_CH2CO_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_HCCOH_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_N_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_NH_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_NH2_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_NH3_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_NNH_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_NO_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_NO2_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_N2O_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_HNO_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_CN_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_HCN_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_H2CN_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_HCNN_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_HCNO_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_HOCN_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_HNCO_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_NCO_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_N2_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_C3H7_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_C3H8_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_CH2CHO_of_C1__PSR_to_C2__PFR_PFRC2_(), Inlet_mole_fraction_CH3CHO_of_C1__PSR_to_C2__PFR_PFRC2_(), Area_PFRC2_(m2), Cycle_time_PFRC2_(sec), Ambient_temperature_PFRC2_(K), Surface_material_area_fraction_PFRC2_()
1.000000e+00, 1.314957e-01, 1.483456e+03, 1.206878e-01, 7.676552e-07, 1.779073e-10, 1.283104e-04, 7.535389e-08, 4.343223e-01, 8.561485e-08, 2.373217e-08, 3.499639e-17, 7.614883e-15, 6.053221e-10, 5.100657e-12, 2.567599e-05, 1.999667e-01, 8.690419e-02, 1.243487e-01, 5.617681e-09, 9.781442e-06, 1.257084e-09, 5.902318e-11, 6.942237e-06, 1.017104e-10, 9.356609e-03, 5.211406e-07, 1.800563e-02, 1.465398e-06, 1.059591e-03, 2.114111e-09, 3.936229e-05, 2.292861e-06, 5.352240e-18, 4.112058e-17, 5.507084e-15, 4.129770e-10, 2.753043e-13, 3.491673e-13, 6.319879e-16, 1.701106e-11, 5.034903e-17, 6.434156e-19, 2.735055e-11, 1.523597e-17, 3.288711e-17, 1.431217e-15, 3.022110e-15, 4.944360e-12, 6.911573e-18, 5.117371e-03, 2.058813e-08, 1.496262e-05, 1.940169e-09, 8.219605e-07, 1.130973e-02, 1.200000e+02, 2.981500e+02, 1.000000e+00
