Solution_No_PSRC1_(), Volume_PSRC1_(m3), Exit_mass_flow_rate_PSRC1_(kg/sec), Volumetric_heat_production_rate_PSRC1_(J/m3-sec), Surface_temperature_PSRC1_(K), Heat_loss_rate_PSRC1_(J/sec), Temperature_PSRC1_(K), Mass_PSRC1_(kg), Pressure_PSRC1_(Pa), Mole_fraction_AC5H10_PSRC1_(), Mole_fraction_B13DE2M_PSRC1_(), Mole_fraction_BC5H10_PSRC1_(), Mole_fraction_BUTA123TRIENE_PSRC1_(), Mole_fraction_C14H10_PSRC1_(), Mole_fraction_C16H10_PSRC1_(), Mole_fraction_C2H2_PSRC1_(), Mole_fraction_C2H3_PSRC1_(), Mole_fraction_C2H3CHO_PSRC1_(), Mole_fraction_C2H3COCH3_PSRC1_(), Mole_fraction_C2H3OH_PSRC1_(), Mole_fraction_C2H4_PSRC1_(), Mole_fraction_C2H4O1-2_PSRC1_(), Mole_fraction_C2H5_PSRC1_(), Mole_fraction_C2H5CHO_PSRC1_(), Mole_fraction_C2H5OH_PSRC1_(), Mole_fraction_C2H6_PSRC1_(), Mole_fraction_C2HCHO_PSRC1_(), Mole_fraction_C3H3_PSRC1_(), Mole_fraction_C3H4-A_PSRC1_(), Mole_fraction_C3H4-P_PSRC1_(), Mole_fraction_C3H5-A_PSRC1_(), Mole_fraction_C3H5OH_PSRC1_(), Mole_fraction_C3H6_PSRC1_(), Mole_fraction_C3H8_PSRC1_(), Mole_fraction_C4H10_PSRC1_(), Mole_fraction_C4H2_PSRC1_(), Mole_fraction_C4H4_PSRC1_(), Mole_fraction_C4H5-2_PSRC1_(), Mole_fraction_C4H5-2C2H_PSRC1_(), Mole_fraction_C4H6_PSRC1_(), Mole_fraction_C4H6-1_PSRC1_(), Mole_fraction_C4H612_PSRC1_(), Mole_fraction_C4H6-2_PSRC1_(), Mole_fraction_C4H71-3_PSRC1_(), Mole_fraction_C4H8-1_PSRC1_(), Mole_fraction_C4H8-2_PSRC1_(), Mole_fraction_C5H10-1_PSRC1_(), Mole_fraction_C5H10-2_PSRC1_(), Mole_fraction_C5H4CH3_PSRC1_(), Mole_fraction_C5H4O_PSRC1_(), Mole_fraction_C5H5_PSRC1_(), Mole_fraction_C5H5CH3_PSRC1_(), Mole_fraction_C5H5CH3-1_PSRC1_(), Mole_fraction_C5H5CH3-2_PSRC1_(), Mole_fraction_C5H5OH_PSRC1_(), Mole_fraction_C5H6_PSRC1_(), Mole_fraction_C5H6-L_PSRC1_(), Mole_fraction_C5H81-3_PSRC1_(), Mole_fraction_C5H8-2_PSRC1_(), Mole_fraction_C5H82-3_PSRC1_(), Mole_fraction_C5H8D14_PSRC1_(), Mole_fraction_C6H2_PSRC1_(), Mole_fraction_C6H5C2H_PSRC1_(), Mole_fraction_C6H5C2H3_PSRC1_(), Mole_fraction_C6H5C2H5_PSRC1_(), Mole_fraction_C6H5CCH2_PSRC1_(), Mole_fraction_C6H5CH2_PSRC1_(), Mole_fraction_C6H5CH3_PSRC1_(), Mole_fraction_C6H5CHO_PSRC1_(), Mole_fraction_C6H5O_PSRC1_(), Mole_fraction_C6H5OH_PSRC1_(), Mole_fraction_C6H6_PSRC1_(), Mole_fraction_C6H8_PSRC1_(), Mole_fraction_C9H6O_PSRC1_(), Mole_fraction_C9H7_PSRC1_(), Mole_fraction_CC3H6_PSRC1_(), Mole_fraction_CC5H10_PSRC1_(), Mole_fraction_C-C6H4_PSRC1_(), Mole_fraction_CH2CHCHCHCCH_PSRC1_(), Mole_fraction_CH2CHOCHO_PSRC1_(), Mole_fraction_CH2CO_PSRC1_(), Mole_fraction_CH2O_PSRC1_(), Mole_fraction_CH3_PSRC1_(), Mole_fraction_CH3CHCO_PSRC1_(), Mole_fraction_CH3CHO_PSRC1_(), Mole_fraction_CH3COCH3_PSRC1_(), Mole_fraction_CH3COCHO_PSRC1_(), Mole_fraction_CH3COOH_PSRC1_(), Mole_fraction_CH3OH_PSRC1_(), Mole_fraction_CH4_PSRC1_(), Mole_fraction_CHOCHO_PSRC1_(), Mole_fraction_CO_PSRC1_(), Mole_fraction_CO2_PSRC1_(), Mole_fraction_CVCCVCCVO_PSRC1_(), Mole_fraction_CYPENTN-4MTHNE_PSRC1_(), Mole_fraction_FLUORENE_PSRC1_(), Mole_fraction_FULVENE_PSRC1_(), Mole_fraction_H_PSRC1_(), Mole_fraction_H2_PSRC1_(), Mole_fraction_H2C4O_PSRC1_(), Mole_fraction_H2O_PSRC1_(), Mole_fraction_H2O2_PSRC1_(), Mole_fraction_HCCOH_PSRC1_(), Mole_fraction_HO2_PSRC1_(), Mole_fraction_HOC6H4CH3_PSRC1_(), Mole_fraction_HOCHO_PSRC1_(), Mole_fraction_I3C6D13_PSRC1_(), Mole_fraction_IC3H5OH_PSRC1_(), Mole_fraction_IC3H6CO_PSRC1_(), Mole_fraction_IC4H10_PSRC1_(), Mole_fraction_IC4H8_PSRC1_(), Mole_fraction_IC5D1T3_PSRC1_(), Mole_fraction_IND_PSRC1_(), Mole_fraction_L-C6H4_PSRC1_(), Mole_fraction_N2_PSRC1_(), Mole_fraction_NAPH_PSRC1_(), Mole_fraction_NC5D124_PSRC1_(), Mole_fraction_O2_PSRC1_(), Mole_fraction_OC5H7O_PSRC1_(), Mole_fraction_OC6H4CH3_PSRC1_(), Mole_fraction_OH_PSRC1_(), Mole_fraction_SC3H5CHO_PSRC1_(), Mole_fraction_SC3H5OH_PSRC1_(), Molecular_weight_PSRC1_(kg/mole), Mass_density_PSRC1_(kg/m3), Unburned_hydrocarbons_PSRC1_(ppm), Volatile_organic_compounds_PSRC1_(ppm), Residence_time_PSRC1_(sec), Inlet_flow_rate_of_C1_Inlet1_PSRC1_(kg/sec), Inlet_temperature_of_C1_Inlet1_PSRC1_(K), Inlet_mole_fraction_C2H6_of_C1_Inlet1_PSRC1_(), Inlet_mole_fraction_C3H8_of_C1_Inlet1_PSRC1_(), Inlet_mole_fraction_CH4_of_C1_Inlet1_PSRC1_(), Inlet_mole_fraction_CO2_of_C1_Inlet1_PSRC1_(), Inlet_mole_fraction_N2_of_C1_Inlet1_PSRC1_(), Inlet_flow_rate_of_C1_Inlet2_PSRC1_(kg/sec), Inlet_temperature_of_C1_Inlet2_PSRC1_(K), Inlet_mole_fraction_H2O_of_C1_Inlet2_PSRC1_(), Inlet_mole_fraction_O2_of_C1_Inlet2_PSRC1_(), Inlet_flow_rate_of_C1_Inlet3_PSRC1_(kg/sec), Inlet_temperature_of_C1_Inlet3_PSRC1_(K), Inlet_mole_fraction_H2O_of_C1_Inlet3_PSRC1_(), Inlet_flow_rate_of_C1_Inlet4_PSRC1_(kg/sec), Inlet_temperature_of_C1_Inlet4_PSRC1_(K), Inlet_mole_fraction_CO2_of_C1_Inlet4_PSRC1_(), Ambient_temperature_PSRC1_(K), Surface_material_area_fraction_PSRC1_()
1.000000e+00, 1.370000e-02, 1.766800e-01, 5.389053e+07, 1.361634e+03, 4.235994e+05, 1.361634e+03, 1.399552e-01, 4.700000e+06, 2.732845e-08, 5.686417e-07, 1.595767e-08, 2.292788e-07, 2.454998e-08, 3.822159e-08, 9.112975e-04, 6.994938e-08, 4.709332e-07, 6.995378e-08, 4.695225e-06, 5.030694e-03, 1.675211e-07, 3.116960e-07, 1.641742e-07, 5.119522e-07, 6.676745e-04, 1.341153e-07, 3.255432e-07, 2.211856e-05, 6.368601e-05, 1.075064e-06, 5.076444e-08, 2.377264e-04, 1.052455e-05, 1.231967e-07, 7.616044e-07, 1.016715e-05, 2.057498e-08, 3.775703e-08, 2.129399e-05, 7.592907e-07, 1.308162e-06, 1.081800e-06, 4.263050e-08, 3.484061e-06, 1.274484e-06, 3.750926e-08, 4.290439e-08, 7.438754e-08, 1.192871e-07, 3.223659e-07, 1.840036e-07, 9.141041e-07, 9.935864e-07, 3.480072e-08, 1.317798e-05, 4.399895e-03, 4.652197e-07, 7.691330e-08, 1.520996e-08, 1.348326e-07, 4.589316e-08, 2.222273e-05, 2.749974e-05, 2.511811e-06, 5.035276e-08, 2.728721e-07, 3.804271e-05, 2.393724e-07, 1.511506e-07, 2.868099e-05, 1.131172e-03, 9.089322e-08, 6.875850e-05, 2.068553e-06, 3.142332e-07, 2.753398e-08, 1.031392e-05, 2.955087e-08, 1.300915e-07, 1.377298e-05, 2.319926e-05, 7.146610e-06, 1.878712e-07, 1.451910e-05, 6.444636e-08, 9.219954e-05, 5.013105e-07, 3.066540e-06, 1.273170e-01, 4.343627e-08, 1.034170e-01, 2.543519e-01, 4.315218e-07, 8.387307e-08, 2.479198e-08, 4.049085e-07, 2.156450e-07, 7.739869e-02, 1.374567e-08, 4.199718e-01, 1.055229e-07, 6.536119e-08, 6.480107e-07, 1.343032e-06, 4.177088e-07, 1.584864e-08, 1.039098e-06, 1.957516e-08, 5.098197e-08, 1.672097e-06, 3.147702e-07, 7.548020e-05, 6.386262e-07, 3.915046e-03, 3.794113e-07, 1.426985e-07, 6.467759e-04, 1.069305e-06, 5.710182e-08, 2.533541e-08, 1.522924e-08, 2.158297e-08, 2.460740e-02, 1.021571e+01, 1.720573e+05, 1.732484e+05, 7.921395e-01, 4.260000e-02, 3.406500e+02, 5.432985e-02, 2.275438e-03, 9.197081e-01, 1.223925e-02, 1.144736e-02, 6.858000e-02, 5.050400e+02, 3.866770e-02, 9.613323e-01, 1.090000e-02, 6.266000e+02, 1.000000e+00, 5.460000e-02, 3.406500e+02, 1.000000e+00, 2.981500e+02, 1.000000e+00
