Solution_No_Gas_MixerC6_(), Volume_Gas_MixerC6_(m3), Exit_mass_flow_rate_Gas_MixerC6_(kg/sec), Surface_temperature_Gas_MixerC6_(K), Temperature_Gas_MixerC6_(K), Mass_Gas_MixerC6_(kg), Pressure_Gas_MixerC6_(Pa), Mass_fraction_H2_Gas_MixerC6_(), Mass_fraction_H_Gas_MixerC6_(), Mass_fraction_OH_Gas_MixerC6_(), Mass_fraction_H2O_Gas_MixerC6_(), Mass_fraction_CH3_Gas_MixerC6_(), Mass_fraction_CH4_Gas_MixerC6_(), Mass_fraction_CO_Gas_MixerC6_(), Mass_fraction_CO2_Gas_MixerC6_(), Mass_fraction_HCO_Gas_MixerC6_(), Mass_fraction_CH2O_Gas_MixerC6_(), Mass_fraction_CH3OH_Gas_MixerC6_(), Mass_fraction_C2H2_Gas_MixerC6_(), Mass_fraction_C2H3_Gas_MixerC6_(), Mass_fraction_C2H4_Gas_MixerC6_(), Mass_fraction_C2H5_Gas_MixerC6_(), Mass_fraction_C2H6_Gas_MixerC6_(), Mass_fraction_CH2CO_Gas_MixerC6_(), Mass_fraction_HCCOH_Gas_MixerC6_(), Mass_fraction_N2_Gas_MixerC6_(), Mass_fraction_C3H8_Gas_MixerC6_(), Mass_fraction_CH3CHO_Gas_MixerC6_(), Molecular_weight_Gas_MixerC6_(kg/mole), Mass_density_Gas_MixerC6_(kg/m3), Unburned_hydrocarbons_Gas_MixerC6_(ppm), Volatile_organic_compounds_Gas_MixerC6_(ppm), Residence_time_Gas_MixerC6_(sec), Inlet_flow_rate_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(kg/sec), Inlet_temperature_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(K), Inlet_mass_fraction_H2_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_H_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_O_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_OH_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_H2O_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_H2O2_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_C_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_CH_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_CH2_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_CH2(S)_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_CH3_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_CH4_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_CO_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_CO2_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_HCO_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_CH2O_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_CH2OH_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_CH3O_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_CH3OH_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_C2H_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_C2H2_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_C2H3_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_C2H4_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_C2H5_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_C2H6_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_HCCO_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_CH2CO_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_HCCOH_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_N_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_NH_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_NH2_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_NH3_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_NNH_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_NO_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_N2O_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_HNO_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_CN_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_HCN_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_H2CN_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_HCNN_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_HCNO_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_HOCN_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_HNCO_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_NCO_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_N2_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_C3H7_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_C3H8_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_CH2CHO_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_CH3CHO_of_C3__Gas_Splitter_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_flow_rate_of_Inserted_Splitter5_to_C7__Gas_Mixer_Gas_MixerC6_(kg/sec), Inlet_temperature_of_Inserted_Splitter5_to_C7__Gas_Mixer_Gas_MixerC6_(K), Inlet_mass_fraction_H2_of_Inserted_Splitter5_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_H_of_Inserted_Splitter5_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_OH_of_Inserted_Splitter5_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_H2O_of_Inserted_Splitter5_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_CH3_of_Inserted_Splitter5_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_CH4_of_Inserted_Splitter5_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_CO_of_Inserted_Splitter5_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_CO2_of_Inserted_Splitter5_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_HCO_of_Inserted_Splitter5_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_CH2O_of_Inserted_Splitter5_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_CH3OH_of_Inserted_Splitter5_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_C2H2_of_Inserted_Splitter5_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_C2H4_of_Inserted_Splitter5_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_C2H5_of_Inserted_Splitter5_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_C2H6_of_Inserted_Splitter5_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_CH2CO_of_Inserted_Splitter5_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_N2_of_Inserted_Splitter5_to_C7__Gas_Mixer_Gas_MixerC6_(), Inlet_mass_fraction_CH3CHO_of_Inserted_Splitter5_to_C7__Gas_Mixer_Gas_MixerC6_(), Ambient_temperature_Gas_MixerC6_(K), Surface_material_area_fraction_Gas_MixerC6_()
1.000000e+00, 1.000000e-06, 5.415614e-01, 1.660338e+03, 1.660280e+03, 4.912899e-06, 4.700000e+06, 6.289694e-02, 7.553067e-07, 2.997590e-07, 2.637720e-01, 1.682558e-05, 3.546193e-02, 5.121349e-01, 1.174895e-01, 2.310054e-07, 5.452769e-06, 8.024229e-07, 4.951528e-04, 9.348104e-08, 5.730777e-04, 1.597953e-07, 3.098954e-05, 3.634656e-06, 7.863254e-08, 7.116989e-03, 4.663827e-08, 7.885108e-08, 1.442965e-02, 4.912897e+00, 3.308019e+04, 3.308589e+04, 9.071731e-06, 3.252352e-01, 1.700078e+03, 6.185281e-02, 1.005380e-06, 1.024461e-11, 4.246234e-07, 2.678000e-01, 2.505324e-12, 8.579834e-16, 8.492193e-14, 7.168681e-10, 2.195257e-11, 2.321013e-05, 3.758007e-02, 5.087358e-01, 1.152365e-01, 2.845765e-07, 5.521640e-06, 1.735810e-09, 2.670926e-11, 1.056964e-06, 1.351486e-10, 7.747169e-04, 1.556588e-07, 8.268202e-04, 2.374224e-07, 3.919339e-05, 1.074181e-09, 4.808879e-06, 1.309340e-07, 3.583290e-17, 3.432442e-17, 1.168266e-14, 1.530830e-10, 9.423689e-12, 2.110197e-14, 4.319212e-14, 1.030785e-17, 2.867907e-17, 1.063927e-10, 3.609815e-16, 2.167202e-16, 1.238135e-18, 8.070022e-15, 5.634520e-12, 4.386795e-17, 7.117020e-03, 4.764079e-10, 7.765914e-08, 4.864249e-10, 8.938264e-08, 2.163262e-01, 1.600000e+03, 6.446673e-02, 3.793344e-07, 1.120318e-07, 2.577162e-01, 7.226753e-06, 3.227740e-02, 5.172452e-01, 1.208768e-01, 1.504640e-07, 5.349225e-06, 4.197338e-07, 7.484271e-05, 1.915890e-04, 4.308700e-08, 1.865548e-05, 1.869273e-06, 7.116943e-03, 6.301744e-08, 2.981500e+02, 1.000000e+00
