z_m,T_K,P_Pa,tau_s,X_CH4,X_O2,X_CO2,X_H2O,X_CO,X_H2,X_OH
0.41333333333333405,1000.0015560578811,101325.00000000035,0.01391933209723544,0.09505642999829404,0.19011360774170363,4.292501064059578e-12,3.8368526050790364e-07,7.45966038460918e-10,1.9446472723656563e-08,4.329827952626119e-11
0.4166666666666674,1000.0015958207347,101325.00000000035,0.014031584631575951,0.09505641986664642,0.1901136002791271,4.422592460143931e-12,3.9115691360650173e-07,7.679534955279015e-10,1.9865762625219825e-08,4.376896497294289e-11
0.42000000000000076,1000.0016361577101,101325.00000000033,0.014143837161355354,0.09505640964084944,0.19011359274816328,4.555426586510523e-12,3.987088341999321e-07,7.904216344203218e-10,2.029026479911444e-08,4.4239109277203613e-11
0.4233333333333341,1000.0016770696751,101325.00000000035,0.01425608968650946,0.09505639932106781,0.19011358514889753,4.69102882386773e-12,4.0634091825126064e-07,8.133770538311521e-10,2.0719976486550523e-08,4.4708642507394815e-11
0.42666666666666747,1000.0017185576116,101325.00000000035,0.014368342206973991,0.09505638890747976,0.1901135774814251,4.8294240527332105e-12,4.1405304987499533e-07,8.368263666981879e-10,2.115489396894687e-08,4.5177495254811224e-11
0.4300000000000008,1000.0017606223596,101325.0000000004,0.014480594722684589,0.0950563784002769,0.190113569745851,4.970636640005567e-12,4.218451014326084e-07,8.607761987713949e-10,2.1595012576234667e-08,4.5645598671051045e-11
0.4333333333333342,1000.0018032647274,101325.00000000044,0.014592847233576822,0.09505636779962684,0.19011356194226273,5.1146909765562135e-12,4.297169615948907e-07,8.852332808623063e-10,2.204032829562165e-08,4.611288605780744e-11
0.43666666666666754,1000.0018464850871,101325.00000000044,0.014705099739586232,0.09505635710581276,0.19011355407083272,5.2616094147002555e-12,4.376684307503968e-07,9.102040979421136e-10,2.2490831795437095e-08,4.657928711303391e-11
0.4400000000000009,1000.0018902840486,101325.0000000005,0.014817352240648307,0.09505634631903806,0.19011354613167475,5.4114151014184055e-12,4.4569936728686333e-07,9.356953739131001e-10,2.2946516784242214e-08,4.7044735931085645e-11
0.44333333333333425,1000.0019346620777,101325.0000000005,0.014929604736698503,0.0950563354395465,0.1901135381249324,5.5641302242748205e-12,4.5380959769179646e-07,9.61713771501697e-10,2.3407374883861648e-08,4.750916632965403e-11
0.4466666666666676,1000.0019796194605,101325.0000000005,0.015041857227672257,0.09505632446761168,0.19011353005077117,5.7197761338342064e-12,4.6199892432698537e-07,9.882659134751327e-10,2.3873396070908677e-08,4.797251214314826e-11
0.45000000000000095,1000.0020251565714,101325.00000000048,0.015154109713504978,0.09505631340347155,0.19011352190933048,5.878374329539087e-12,4.702671747831764e-07,1.0153585540345844e-09,2.4344571516623873e-08,4.84347097970228e-11
0.4533333333333343,1000.0020712734993,101325.00000000047,0.015266362194132084,0.0950563022474211,0.19011351370079177,6.039945036620605e-12,4.786141320470892e-07,1.0429983319906023e-09,2.482088958024426e-08,4.889569487409847e-11
0.45666666666666766,1000.002117970774,101325.00000000052,0.015378614669488946,0.09505629099964959,0.19011350542525868,6.204509658099236e-12,4.87039657088991e-07,1.0711921960030389e-09,2.530234285033658e-08,4.9355408258113035e-11
0.460000000000001,1000.002165251313,101325.00000000058,0.015490867139510622,0.0950562796597921,0.19011349708242756,6.372098036938372e-12,4.955440288388904e-07,1.0999486743520052e-09,2.5788947837048718e-08,4.981381255196395e-11
0.4633333333333344,1000.0022131077957,101325.00000000061,0.01560311960413301,0.09505626822981622,0.19011348867371047,6.542702963763939e-12,5.04125762336331e-07,1.129269956831432e-09,2.6280619099298443e-08,5.027078448278618e-11
0.46666666666666773,1000.0022615439353,101325.0000000006,0.015715372063291603,0.09505625670917915,0.19011348019867294,6.716355927794458e-12,5.127852663729117e-07,1.1591650627772043e-09,2.677738008193588e-08,5.072629652369607e-11
0.4700000000000011,1000.0023105591176,101325.00000000064,0.01582762451692198,0.09505624509820923,0.19011347165752152,6.893074407706223e-12,5.215222908911632e-07,1.1896406894426569e-09,2.7279216055074028e-08,5.118028899665386e-11
0.47333333333333444,1000.0023601532466,101325.00000000065,0.015939876964959743,0.09505623339726255,0.1901134630504833,7.0728750138722656e-12,5.30336563285733e-07,1.2207034851917813e-09,2.7786110782702406e-08,5.163270407134859e-11
0.4766666666666678,1000.0024103257714,101325.00000000068,0.016052129407340573,0.09505622160670231,0.1901134543777909,7.2557737547781305e-12,5.392278041002317e-07,1.2523601008742811e-09,2.8298047416766033e-08,5.208348393933168e-11
0.48000000000000115,1000.0024610761312,101325.0000000007,0.016164381844000222,0.09505620972690171,0.19011344563968421,7.441785987802139e-12,5.481957246586875e-07,1.2846171799394631e-09,2.8815008368495704e-08,5.2532572056411854e-11
0.4833333333333345,1000.0025124031306,101325.00000000071,0.016276634274874597,0.09505619775836585,0.19011343683650053,7.630924302328866e-12,5.572399342190289e-07,1.3174809801893734e-09,2.9336969894335383e-08,5.2979909067149385e-11
0.48666666666666786,1000.0025643076459,101325.00000000071,0.01638888669989951,0.09505618570110327,0.19011342796821212,7.823209017660608e-12,5.663604180612489e-07,1.350959228730834e-09,2.9863929886097745e-08,5.342545386380065e-11
0.4900000000000012,1000.0026167871611,101325.00000000074,0.01650113911901108,0.09505617355592678,0.19011341903538287,8.018646999201605e-12,5.755565505357854e-07,1.3850574036180321e-09,3.039585070496397e-08,5.386913884941706e-11
0.49333333333333457,1000.0026698371129,101325.00000000074,0.016613391532145947,0.09505616132407264,0.1901134100388886,8.217236504648111e-12,5.848273775890514e-07,1.4197795224066538e-09,3.093267512608276e-08,5.431088474833341e-11
0.4966666666666679,1000.0027234778969,101325.00000000073,0.016725643939238463,0.09505614900111133,0.19011340097543766,8.419073058267676e-12,5.941762679268163e-07,1.455147015576403e-09,3.1474597899713734e-08,5.47508014286523e-11
0.5000000000000012,1000.0027776786692,101325.00000000076,0.016837896340226473,0.09505613659421448,0.19011339185027193,8.624052620591009e-12,6.035977413520686e-07,1.4911459841269706e-09,3.20212978066921e-08,5.518861348476996e-11
0.5033333333333345,1000.0028324504959,101325.00000000077,0.016950148735046584,0.0950561241010439,0.19011338266163866,8.83223305380793e-12,6.130935648867824e-07,1.527791329053375e-09,3.25728756827018e-08,5.56243664248514e-11
0.5066666666666678,1000.0028877925026,101325.00000000081,0.01706240112363551,0.0950561115219767,0.19011337340978263,9.043625575232218e-12,6.226634360330076e-07,1.565089804324346e-09,3.312931172017207e-08,5.605801479617892e-11
0.5100000000000011,1000.0029437153582,101325.00000000087,0.017174653505928776,0.0950560988547584,0.1901133640930133,9.258285924444615e-12,6.323090571957999e-07,1.603056155801866e-09,3.3690702802489964e-08,5.6489601637997446e-11
0.5133333333333344,1000.0030001936917,101325.00000000089,0.017286905881864777,0.09505608610525954,0.19011335471561636,9.476130263730448e-12,6.420259357422884e-07,1.6416804908461085e-09,3.4256784663796094e-08,5.691890494493156e-11
0.5166666666666677,1000.0030572378736,101325.00000000089,0.01739915825138075,0.0950560732712863,0.19011334527594648,9.697212225097132e-12,6.518157252711594e-07,1.6809773865223816e-09,3.482765106446261e-08,5.734596550252815e-11
0.520000000000001,1000.0031148463429,101325.0000000009,0.01751141061441412,0.09505606035331268,0.1901133357743209,9.921538940119731e-12,6.61678043205588e-07,1.7209532537426498e-09,3.54032768926013e-08,5.7770742840447006e-11
0.5233333333333343,1000.0031730174311,101325.00000000092,0.0176236629709025,0.0950560473518295,0.19011332621106938,1.0149116899054501e-11,6.716124937401485e-07,1.7616144991263853e-09,3.598363619913884e-08,5.8193195520249e-11
0.5266666666666676,1000.0032317497124,101325.00000000089,0.017735915320783682,0.09505603426727549,0.1901133165864838,1.0379953024015922e-11,6.816187201171538e-07,1.8029677084369882e-09,3.656870521687976e-08,5.86132849200949e-11
0.5300000000000009,1000.0032910541266,101325.00000000092,0.01784816766399424,0.09505602109735044,0.19011330689884134,1.061410417197965e-11,6.916984686770813e-07,1.8450286547738551e-09,3.715858363335504e-08,5.903105580340354e-11
0.5333333333333342,1000.0033508912773,101325.00000000096,0.017960420000475177,0.09505600785078616,0.19011329715453607,1.0851422270491723e-11,7.018450040094239e-07,1.8877758068203814e-09,3.775287242487205e-08,5.94462279651599e-11
0.5366666666666675,1000.0034112943744,101325.00000000099,0.018072672330163776,0.09505599452042962,0.19011328734827507,1.1092054257810424e-11,7.120638067701816e-07,1.9312416714228696e-09,3.835189093910962e-08,5.985898867011295e-11
0.5400000000000008,1000.003472251852,101325.00000000103,0.018184924652998632,0.09505598110888472,0.19011327748194473,1.1335964007892165e-11,7.223528479323667e-07,1.975425300185339e-09,3.8955516503899873e-08,6.026924298873833e-11
0.5433333333333341,1000.00353376165,101325.00000000102,0.018297176968918572,0.09505596761667567,0.19011326755590144,1.1583154154984898e-11,7.327116997389789e-07,2.020332968792351e-09,3.9563720699527824e-08,6.067695703545427e-11
0.5466666666666674,1000.0035958181379,101325.00000000105,0.01840942927786307,0.09505595404505983,0.1901132575710416,1.1833613189594282e-11,7.431393696069727e-07,2.065968454561997e-09,4.017644181741441e-08,6.108207709609284e-11
0.5500000000000007,1000.0036584210773,101325.00000000103,0.018521681579771635,0.0950559403941816,0.190113247527443,1.2087349448657221e-11,7.536357187390923e-07,2.112339235466707e-09,4.0793668210960254e-08,6.148458299096766e-11
0.553333333333334,1000.0037215829544,101325.00000000102,0.018633933874582374,0.09505592666139126,0.19011323742312777,1.2344423876098898e-11,7.642027610115389e-07,2.1594625766424055e-09,4.141551506587974e-08,6.188453486789737e-11
0.5566666666666673,1000.0037852732677,101325.000000001,0.018746186162236833,0.09505591285332286,0.19011322726294952,1.2604721629116702e-11,7.748353593138075e-07,2.2073235115503498e-09,4.204167629157139e-08,6.228173227934657e-11
0.5600000000000006,1000.0038495031843,101325.00000000097,0.018858438442675308,0.09505589896759056,0.19011321704512565,1.2868297046530254e-11,7.855353201307811e-07,2.2559382091109124e-09,4.267225460880082e-08,6.267622978836338e-11
0.5633333333333339,1000.0039142701883,101325.00000000095,0.018970690715838387,0.09505588500476662,0.1901132067700503,1.3135148408671039e-11,7.963021721143421e-07,2.3053126404937958e-09,4.330721859397155e-08,6.306800169877714e-11
0.5666666666666672,1000.0039795717804,101325.00000000097,0.019082942981666944,0.0950558709654085,0.19011319643810717,1.3405273741065188e-11,8.071354545492042e-07,2.3554528094118647e-09,4.394653740523184e-08,6.345702310956126e-11
0.5700000000000005,1000.0040454053499,101325.000000001,0.019195195240102148,0.09505585685008892,0.19011318604969166,1.3678670225925522e-11,8.180346940287618e-07,2.406364638147226e-09,4.459017940788215e-08,6.384327008513728e-11
0.5733333333333338,1000.0041117682285,101325.00000000097,0.019307447491085476,0.09505584265938437,0.19011317560520227,1.3955334425694564e-11,8.289994132661492e-07,2.458054007485795e-09,4.523811269997291e-08,6.422671991178271e-11
0.5766666666666671,1000.0041786576926,101325.00000000099,0.019419699734558718,0.09505582839387504,0.19011316510504087,1.423526229097656e-11,8.40029131304717e-07,2.5105267559184825e-09,4.5890305129735084e-08,6.460735110886982e-11
0.5800000000000004,1000.0042460709652,101325.00000000102,0.01953195197046398,0.09505581405414454,0.19011315454961208,1.4518449168807394e-11,8.511233637271705e-07,2.563788678871957e-09,4.65467243128533e-08,6.498514342104262e-11
0.5833333333333337,1000.0043140052156,101325.00000000105,0.019644204198743687,0.0950557996407796,0.19011314393932333,1.4804889811245913e-11,8.622816228631939e-07,2.6178455279690877e-09,4.7207337649549855e-08,6.536007780932528e-11
0.586666666666667,1000.0043824575625,101325.00000000106,0.019756456419340596,0.09505578515436985,0.1901131332745845,1.5094578384272462e-11,8.735034179954247e-07,2.672703010319123e-09,4.787211234146831e-08,6.573213644143183e-11
0.5900000000000003,1000.0044514250752,101325.00000000102,0.019868708632197793,0.09505577059550759,0.1901131225558081,1.538750847697999e-11,8.847882555636438e-07,2.7283667878377504e-09,4.8541015408345305e-08,6.610130268130336e-11
0.5933333333333336,1000.0045209047747,101325.00000000099,0.019980960837258706,0.09505575596478757,0.1901131117834088,1.568367311104344e-11,8.961356393670541e-07,2.7848424765970525e-09,4.921401370446061e-08,6.646756107791063e-11
0.5966666666666669,1000.0045908936363,101325.000000001,0.020093213034467105,0.09505574126280679,0.19011310095780334,1.5983064750452555e-11,9.075450707645295e-07,2.8421356462054216e-09,4.9891073934855064e-08,6.683089735334064e-11
0.6000000000000002,1000.0046613885903,101325.000000001,0.020205465223767108,0.09505572649016418,0.19011309007941035,1.6285675311493672e-11,9.190160488727164e-07,2.9002518192174127e-09,5.0572162671308025e-08,6.719129839020547e-11
0.6033333333333335,1000.0047323865242,101325.00000000105,0.020317717405103186,0.09505571164746048,0.19011307914865033,1.659149617296571e-11,9.305480707618757e-07,2.959196470573491e-09,5.1257246368064554e-08,6.75487522183929e-11
0.6066666666666668,1000.0048038842832,101325.00000000102,0.020429969578420165,0.09505569673529787,0.19011306816594523,1.6900518186615684e-11,9.421406316493575e-07,3.018975027069615e-09,5.194629137730501e-08,6.790324800119898e-11
0.6100000000000001,1000.0048758786733,101325.00000000106,0.02054222174366323,0.09505568175427999,0.19011305713171855,1.7212731687779154e-11,9.537932250906145e-07,3.0795928668565564e-09,5.263926396434884e-08,6.825477602086157e-11
0.6133333333333334,1000.0049483664621,101325.00000000106,0.020654473900777938,0.09505566670501145,0.19011304604639503,1.7528126506210935e-11,9.655053431676417e-07,3.1410553189688174e-09,5.333613032258589e-08,6.860332766353141e-11
0.6166666666666667,1000.0050213443811,101325.00000000108,0.020766726049710207,0.0950556515880978,0.19011303491040055,1.7846691977091648e-11,9.772764766747722e-07,3.2033676628830175e-09,5.403685658812811e-08,6.8948895403711e-11
0.62,1000.0050948091255,101325.00000000108,0.020878978190406332,0.0950556364041453,0.19011302372416194,1.8168416952195676e-11,9.891061153017244e-07,3.2665351281055275e-09,5.4741408854176126e-08,6.92914727881781e-11
0.6233333333333333,1000.0051687573575,101325.00000000106,0.02099123032281298,0.09505562115376061,0.19011301248810675,1.849328981120625e-11,1.0009937478138275e-06,3.3305628937891725e-09,5.5449753185094825e-08,6.963105441944635e-11
0.6266666666666666,1000.0052431857083,101325.00000000105,0.0211034824468772,0.09505560583755074,0.19011300120266342,1.8821298473163478e-11,1.0129388622293518e-06,3.3954560883787615e-09,5.616185563019287e-08,6.996763593877042e-11
0.6299999999999999,1000.0053180907776,101325.00000000108,0.021215734562546426,0.09505559045612275,0.19011298986826083,1.9152430408031456e-11,1.0249409459938645e-06,3.461219789285167e-09,5.687768223720172e-08,7.030121400873458e-11
0.6333333333333332,1000.0053934691364,101325.00000000108,0.02132798666976847,0.09505557501008355,0.19011297848532813,1.9486672648370582e-11,1.0369994861515514e-06,3.5278590225876907e-09,5.759719906545002e-08,7.063178629545427e-11
0.6366666666666665,1000.0054693173291,101325.0000000011,0.021440238768491538,0.09505555950003974,0.1901129670542948,1.9824011801101622e-11,1.0491139695134375e-06,3.5953787627643986e-09,5.8320372198730044e-08,7.095935145041774e-11
0.6399999999999998,1000.0055456318732,101325.0000000011,0.021552490858664224,0.09505554392659754,0.19011295557559058,2.016443405934792e-11,1.0612838828224572e-06,3.663783932450101e-09,5.904716775785255e-08,7.128390909199392e-11
0.6433333333333331,1000.0056224092635,101325.00000000115,0.021664742940235515,0.09505552829036233,0.1901129440496449,2.050792521434294e-11,1.0735087129153134e-06,3.733079402221619e-09,5.977755191288785e-08,7.160545978663744e-11
0.6466666666666664,1000.0056996459709,101325.00000000116,0.021776995013154797,0.09505551259193874,0.19011293247688735,2.085447066739015e-11,1.0857879468810834e-06,3.803269990409988e-09,6.051149089509083e-08,7.192400502981804e-11
0.6499999999999997,1000.0057773384465,101325.0000000011,0.02188924707737185,0.09505549683193033,0.1901129208577469,2.1204055441862464e-11,1.0981210722165293e-06,3.874360462939192e-09,6.12489510085079e-08,7.223954722669715e-11
0.653333333333333,1000.0058554831205,101325.00000000106,0.022001499132836853,0.09505548101093952,0.1901129091926524,2.155666419522927e-11,1.1105075769780744e-06,3.946355533191024e-09,6.19898986412651e-08,7.255208967258816e-11
0.6566666666666663,1000.0059340764051,101325.00000000103,0.02211375117950039,0.0950554651295673,0.19011289748203197,2.1912281231098763e-11,1.1229469499304069e-06,4.0192598618956575e-09,6.273430027653559e-08,7.286163653321012e-11
0.6599999999999996,1000.0060131146955,101325.00000000105,0.022226003217313446,0.09505544918841313,0.19011288572631327,2.2270890511263897e-11,1.1354386806916883e-06,4.093078057047503e-09,6.348212250318692e-08,7.316819282478027e-11
0.6633333333333329,1000.0060925943736,101325.00000000105,0.022338255246227408,0.09505543318807486,0.1901128739259229,2.2632475667740597e-11,1.1479822598753427e-06,4.167814673845864e-09,6.423333202610741e-08,7.347176439395623e-11
0.6666666666666662,1000.0061725118046,101325.00000000109,0.022450507266194072,0.0950554171291484,0.1901128620812868,2.2997020014787156e-11,1.1605771792283936e-06,4.2434742146599625e-09,6.49878956762119e-08,7.377235789765144e-11
0.6699999999999995,1000.0062528633424,101325.00000000112,0.02256275927716564,0.09505540101222781,0.19011285019282992,2.3364506560893965e-11,1.1732229317663508e-06,4.3200611290178305e-09,6.574578042012775e-08,7.406998078276416e-11
0.6733333333333328,1000.0063336453844,101325.00000000112,0.022675011279094714,0.09505538483789559,0.1901128382609691,2.373491823806426e-11,1.1859190192505579e-06,4.397579860325339e-09,6.65069538105731e-08,7.436464141820334e-11
0.6766666666666661,1000.0064148542295,101325.00000000106,0.022787263271934317,0.09505536860674495,0.19011282628612952,2.4108237396133433e-11,1.1986649347289162e-06,4.476034734776093e-09,6.727138294004017e-08,7.46563487080757e-11
0.6799999999999994,1000.0064965044603,101325.00000000108,0.022899515255635827,0.0950553523157262,0.19011281426604867,2.448453069139932e-11,1.2114630345129677e-06,4.555447965050358e-09,6.803920682892903e-08,7.494517527008786e-11
0.6833333333333327,1000.0065785735062,101325.00000000103,0.023011767230153152,0.09505533596919956,0.19011280220393217,2.48636929558581e-11,1.2243098522824751e-06,4.635805462703563e-09,6.881021516927088e-08,7.52310649330589e-11
0.686666666666666,1000.0066610398023,101325.00000000105,0.023124019195442613,0.09505531957129748,0.19011279010281862,2.5245622565131843e-11,1.2372020959852269e-06,4.717093574030815e-09,6.958420794453355e-08,7.551396899968136e-11
0.6899999999999993,1000.0067439184181,101325.00000000106,0.023236271151458834,0.09505530311886214,0.19011277796036707,2.5630387882129704e-11,1.2501422066775735e-06,4.799334901008264e-09,7.036132947953429e-08,7.579396323227998e-11
0.6933333333333326,1000.0068272062776,101325.00000000102,0.02334852309815679,0.0950552866123395,0.1901127657768963,2.601797319082797e-11,1.2631297922825894e-06,4.882534193038269e-09,7.114155410004213e-08,7.607106247870284e-11
0.6966666666666659,1000.006910894365,101325.00000000102,0.023460775035492463,0.0950552700533646,0.19011275355360338,2.6408334370541753e-11,1.2761635244702534e-06,4.96669005088155e-09,7.192479992159886e-08,7.634526253745514e-11
0.6999999999999992,1000.0069949880058,101325.00000000099,0.023573026963421225,0.09505525344072044,0.19011274128958025,2.680149451938797e-11,1.2892443203538827e-06,5.051815610158363e-09,7.271112010963736e-08,7.661660585737587e-11
0.7033333333333325,1000.0070794778196,101325.000000001,0.023685278881899505,0.09505523677609161,0.19011272898606135,2.7197407777552654e-11,1.3023708121134633e-06,5.137909071208388e-09,7.350043054072347e-08,7.688508874622788e-11
0.7066666666666658,1000.0071643556442,101325.00000000105,0.02379753079088464,0.09505522006088418,0.19011271664407675,2.7596033674932594e-11,1.3155418482543332e-06,5.224969529866926e-09,7.429266001654532e-08,7.715071439908804e-11
0.7099999999999991,1000.0072496171608,101325.00000000109,0.023909782690334447,0.09505520329582538,0.1901127042641552,2.7997348329577198e-11,1.3287568141294122e-06,5.3129998591626665e-09,7.508776980273733e-08,7.741349587427789e-11
0.7133333333333324,1000.007335296784,101325.00000000106,0.024022034580202887,0.09505518647402421,0.19011269184119672,2.840151427439122e-11,1.3420211132532398e-06,5.40204499521587e-09,7.58860840091507e-08,7.767355561195448e-11
0.7166666666666657,1000.0074213612556,101325.00000000103,0.024134286460447643,0.09505516960183065,0.19011267937988452,2.8808370631601522e-11,1.3553296926150682e-06,5.492077243966713e-09,7.668729669373035e-08,7.793082417264876e-11
0.719999999999999,1000.0075077962096,101325.00000000103,0.024246538331027998,0.09505515268185297,0.19011266688213907,2.921784578250485e-11,1.3686804485284422e-06,5.583088394077577e-09,7.749127942694653e-08,7.818529107277362e-11
0.7233333333333323,1000.0075945928402,101325.00000000102,0.024358790191904216,0.0950551357156247,0.19011265434908672,2.9629894981746796e-11,1.382072128345828e-06,5.675076458636349e-09,7.829795526818515e-08,7.843696076288733e-11
0.7266666666666656,1000.0076817609471,101325.000000001,0.024471042043035462,0.09505511870106984,0.19011264177918688,3.0044562069404696e-11,1.395506332120432e-06,5.768059566206398e-09,7.91074193653896e-08,7.86858874253599e-11
0.7299999999999989,1000.0077692968623,101325.00000000099,0.02458329388438131,0.09505510163872513,0.19011262917282978,3.0461826528256685e-11,1.4089825953391906e-06,5.862041241486215e-09,7.991964246288575e-08,7.893208950517037e-11
0.7333333333333322,1000.0078571969701,101325.00000000102,0.02469554571590173,0.09505508452912269,0.1901126165304029,3.0881667764127103e-11,1.422500457240931e-06,5.957024964326224e-09,8.073459560188597e-08,7.917558564721552e-11
0.7366666666666655,1000.0079454530431,101325.00000000099,0.024807797537557606,0.09505506737367557,0.1901126038529452,3.1304043025397093e-11,1.4360587599160283e-06,6.053009061717451e-09,8.155220780945809e-08,7.941638319976204e-11
0.7399999999999988,1000.0080340658938,101325.00000000102,0.024920049349309734,0.095055050172051,0.19011259114020554,3.172895277576168e-11,1.4496577264401584e-06,6.150001776618502e-09,8.237249152537803e-08,7.965451314232015e-11
0.7433333333333321,1000.0081230366591,101325.00000000102,0.025032301151118777,0.09505503292385274,0.19011257839188606,3.2156399162224675e-11,1.463297631038165e-06,6.248011798777148e-09,8.319546238876636e-08,7.989000708497933e-11
0.7466666666666654,1000.0082123570799,101325.00000000105,0.025144552942946312,0.09505501563049801,0.1901125656090299,3.2586338810600204e-11,1.4769773125560338e-06,6.347037213120752e-09,8.402104943840894e-08,8.012287330961803e-11
0.7499999999999987,1000.0083020235805,101325.00000000106,0.025256804724754316,0.09505499829249789,0.1901125527920107,3.301875078404312e-11,1.4906963268658578e-06,6.447081256701855e-09,8.484922506566119e-08,8.035313218269889e-11
0.753333333333332,1000.0083920325959,101325.00000000108,0.02536905649650516,0.09505498091036002,0.19011253994120014,3.345361408143686e-11,1.50445423264155e-06,6.548147113859718e-09,8.567996189868144e-08,8.058080443767643e-11
0.7566666666666653,1000.0084824018592,101325.00000000109,0.02548130825815923,0.09505496348049973,0.190112527053943,3.389101156592481e-11,1.5182538324460261e-06,6.650262651966196e-09,8.651342876630522e-08,8.08059607307353e-11
0.7599999999999986,1000.0085731437373,101325.00000000109,0.025593560009675526,0.0950549460003961,0.19011251412836971,3.433100068645723e-11,1.5320970907276262e-06,6.7534503173082925e-09,8.734974417383293e-08,8.102865522812966e-11
0.7633333333333319,1000.0086641511915,101325.00000000112,0.025705811751024994,0.0950549284903609,0.19011250117950407,3.477305368312079e-11,1.5459678596796686e-06,6.8575914244769805e-09,8.818793081029027e-08,8.124867526620564e-11
0.7666666666666652,1000.0087554857213,101325.0000000012,0.025818063482171714,0.09505491093840124,0.19011248819847215,3.521746752133077e-11,1.5598756092725288e-06,6.9627649494626515e-09,8.902856095561691e-08,8.146619266463857e-11
0.7699999999999985,1000.0088471539674,101325.00000000124,0.025930315203079018,0.09505489334311475,0.19011247518423324,3.5664270238957414e-11,1.5738214158346908e-06,7.0689859970541484e-09,8.987169951534212e-08,8.168124974036399e-11
0.7733333333333318,1000.0089391449885,101325.00000000122,0.02604256691371145,0.09505487570638362,0.19011246213817823,3.611340447515749e-11,1.5878037470699025e-06,7.176248579160916e-09,9.071725343898451e-08,8.189385319682456e-11
0.7766666666666651,1000.009031458937,101325.00000000122,0.02615481861403354,0.09505485802800222,0.19011244906015318,3.656486673019022e-11,1.6018227282438205e-06,7.284559832133814e-09,9.156523010612084e-08,8.210403315963783e-11
0.7799999999999984,1000.0091240816558,101325.00000000124,0.02626707030401139,0.09505484031049649,0.19011243595202562,3.701858329208145e-11,1.615876317655214e-06,7.393909870062897e-09,9.241550582574122e-08,8.231178855570623e-11
0.7833333333333317,1000.0092170149693,101325.00000000122,0.02637932198361089,0.0950548225533286,0.19011242281339655,3.747455884950561e-11,1.6299649040204313e-06,7.504307650478964e-09,9.326810401780718e-08,8.25171537100445e-11
0.786666666666665,1000.0093102770463,101325.0000000012,0.02649157365279591,0.09505480475285133,0.19011240964156575,3.7932878731435444e-11,1.6440913456415012e-06,7.615781963171982e-09,9.412319775940766e-08,8.272019714983701e-11
0.7899999999999983,1000.0094038236205,101325.00000000122,0.02660382531153524,0.09505478691732776,0.19011239644264788,3.839332039485873e-11,1.6582490458363243e-06,7.728286235456387e-09,9.498038767996888e-08,8.292085495094579e-11
0.7933333333333316,1000.0094976713025,101325.00000000125,0.02671607695979582,0.0950547690434008,0.1901123832141583,3.8855961173782514e-11,1.6724406318724852e-06,7.84184704390211e-09,9.583983292646196e-08,8.311919290423598e-11
0.7966666666666649,1000.0095918167709,101325.00000000131,0.02682832859754496,0.0950547511315178,0.19011236995642816,3.932078025370693e-11,1.6866657117301436e-06,7.956467002802874e-09,9.670150992126963e-08,8.331523449351483e-11
0.7999999999999982,1000.0096862567299,101325.00000000134,0.026940580224750325,0.0950547331821213,0.19011235666978527,3.978775688331718e-11,1.7009238973209392e-06,8.072148686425439e-09,9.75653953813843e-08,8.350900312824111e-11
0.8033333333333315,1000.009780987873,101325.00000000137,0.027052831841379944,0.0950547151956491,0.1901123433545541,4.0256870373557215e-11,1.7152148044461153e-06,8.188894627245203e-09,9.843146631379393e-08,8.370052230670354e-11
0.8066666666666648,1000.0098760070912,101325.0000000014,0.02716508344740219,0.09505469717253463,0.19011233001105637,4.072810010220238e-11,1.7295380526716714e-06,8.306707316483546e-09,9.929970000749062e-08,8.388981559981641e-11
0.809999999999998,1000.0099713110353,101325.00000000143,0.027277335042785813,0.09505467911320727,0.1901123166396108,4.120142550174326e-11,1.7438932648323846e-06,8.425589199910825e-09,1.0017007400215752e-07,8.407690663560598e-11
0.8133333333333314,1000.0100668965289,101325.00000000143,0.027389586627499896,0.09505466101809774,0.19011230324053768,4.1676825929273927e-11,1.7582800629823736e-06,8.545542642715915e-09,1.0104256584121143e-07,8.426181906027705e-11
0.8166666666666647,1000.0101627604447,101325.00000000143,0.027501838201513883,0.09505464288760723,0.19011228981413536,4.2154281479849206e-11,1.7726980927724452e-06,8.666570141303534e-09,1.0191715455006653e-07,8.444457669387198e-11
0.819999999999998,1000.0102588997388,101325.00000000141,0.02761408976479754,0.09505462472214664,0.19011227636070976,4.263377196924681e-11,1.787146992453934e-06,8.788674058510828e-09,1.0279381875511914e-07,8.462520337503659e-11
0.8233333333333313,1000.0103553161445,101325.0000000014,0.02772634131732044,0.09505460652119542,0.19011226287987684,4.3115302161346126e-11,1.801627142306807e-06,8.911863263589343e-09,1.036725822269109e-07,8.480373124803003e-11
0.8266666666666646,1000.0104519983948,101325.00000000141,0.027838592859053404,0.09505458828670188,0.19011224937308227,4.359881063100773e-11,1.8161369564789754e-06,9.036129162046453e-09,1.0455334930140675e-07,8.498017011743647e-11
0.8299999999999979,1000.0105489474971,101325.0000000014,0.027950844389967144,0.09505457001830757,0.19011223584006254,4.408429775078763e-11,1.8306766865390255e-06,9.16147933991478e-09,1.0543613601935937e-07,8.515455057293813e-11
0.8333333333333311,1000.0106461479693,101325.0000000014,0.028063095910034086,0.0950545517187361,0.19011222228283883,4.457168075150262e-11,1.8452441280340299e-06,9.287899145122455e-09,1.0632080910655759e-07,8.532687645107298e-11
