Solution_No_PSRC1_(), Volume_PSRC1_(m3), Exit_mass_flow_rate_PSRC1_(kg/sec), Volumetric_heat_production_rate_PSRC1_(J/m3-sec), Surface_temperature_PSRC1_(K), Heat_loss_rate_PSRC1_(J/sec), Temperature_PSRC1_(K), Mass_PSRC1_(kg), Pressure_PSRC1_(Pa), Mass_fraction_AC5H10_PSRC1_(), Mass_fraction_B12DE3M_PSRC1_(), Mass_fraction_B13DE2M_PSRC1_(), Mass_fraction_BC5H10_PSRC1_(), Mass_fraction_BUTA123TRIENE_PSRC1_(), Mass_fraction_C14H10_PSRC1_(), Mass_fraction_C16H10_PSRC1_(), Mass_fraction_C2H2_PSRC1_(), Mass_fraction_C2H3_PSRC1_(), Mass_fraction_C2H3CHO_PSRC1_(), Mass_fraction_C2H3COCH3_PSRC1_(), Mass_fraction_C2H3OH_PSRC1_(), Mass_fraction_C2H4_PSRC1_(), Mass_fraction_C2H4O1-2_PSRC1_(), Mass_fraction_C2H5_PSRC1_(), Mass_fraction_C2H5CHCO_PSRC1_(), Mass_fraction_C2H5CHO_PSRC1_(), Mass_fraction_C2H5OH_PSRC1_(), Mass_fraction_C2H6_PSRC1_(), Mass_fraction_C2HCHO_PSRC1_(), Mass_fraction_C3H3_PSRC1_(), Mass_fraction_C3H4-A_PSRC1_(), Mass_fraction_C3H4-P_PSRC1_(), Mass_fraction_C3H5-A_PSRC1_(), Mass_fraction_C3H5OH_PSRC1_(), Mass_fraction_C3H6_PSRC1_(), Mass_fraction_C3H8_PSRC1_(), Mass_fraction_C4H10_PSRC1_(), Mass_fraction_C4H2_PSRC1_(), Mass_fraction_C4H4_PSRC1_(), Mass_fraction_C4H5-2_PSRC1_(), Mass_fraction_C4H5-2C2H_PSRC1_(), Mass_fraction_C4H5-I_PSRC1_(), Mass_fraction_C4H6_PSRC1_(), Mass_fraction_C4H6-1_PSRC1_(), Mass_fraction_C4H612_PSRC1_(), Mass_fraction_C4H6-2_PSRC1_(), Mass_fraction_C4H71-3_PSRC1_(), Mass_fraction_C4H71-3OH_PSRC1_(), Mass_fraction_C4H8-1_PSRC1_(), Mass_fraction_C4H8-2_PSRC1_(), Mass_fraction_C5H10-1_PSRC1_(), Mass_fraction_C5H10-2_PSRC1_(), Mass_fraction_C5H4CH3_PSRC1_(), Mass_fraction_C5H4O_PSRC1_(), Mass_fraction_C5H5_PSRC1_(), Mass_fraction_C5H5CH3_PSRC1_(), Mass_fraction_C5H5CH3-1_PSRC1_(), Mass_fraction_C5H5CH3-2_PSRC1_(), Mass_fraction_C5H5OH_PSRC1_(), Mass_fraction_C5H6_PSRC1_(), Mass_fraction_C5H6-L_PSRC1_(), Mass_fraction_C5H8-1_PSRC1_(), Mass_fraction_C5H81-2_PSRC1_(), Mass_fraction_C5H81-3_PSRC1_(), Mass_fraction_C5H8-2_PSRC1_(), Mass_fraction_C5H82-3_PSRC1_(), Mass_fraction_C5H8D14_PSRC1_(), Mass_fraction_C6H10D13_PSRC1_(), Mass_fraction_C6H10D14_PSRC1_(), Mass_fraction_C6H10D24_PSRC1_(), Mass_fraction_C6H2_PSRC1_(), Mass_fraction_C6H5C2H_PSRC1_(), Mass_fraction_C6H5C2H3_PSRC1_(), Mass_fraction_C6H5C2H5_PSRC1_(), Mass_fraction_C6H5CCH2_PSRC1_(), Mass_fraction_C6H5CH2_PSRC1_(), Mass_fraction_C6H5CH2OH_PSRC1_(), Mass_fraction_C6H5CH3_PSRC1_(), Mass_fraction_C6H5CHCH3_PSRC1_(), Mass_fraction_C6H5CHO_PSRC1_(), Mass_fraction_C6H5O_PSRC1_(), Mass_fraction_C6H5OH_PSRC1_(), Mass_fraction_C6H6_PSRC1_(), Mass_fraction_C6H8_PSRC1_(), Mass_fraction_C7H6_PSRC1_(), Mass_fraction_C9H6O_PSRC1_(), Mass_fraction_C9H7_PSRC1_(), Mass_fraction_CC3H4_PSRC1_(), Mass_fraction_CC3H6_PSRC1_(), Mass_fraction_CC5H10_PSRC1_(), Mass_fraction_C-C6H4_PSRC1_(), Mass_fraction_CH2CHCHCHCCH_PSRC1_(), Mass_fraction_CH2CHOCHO_PSRC1_(), Mass_fraction_CH2CO_PSRC1_(), Mass_fraction_CH2O_PSRC1_(), Mass_fraction_CH3_PSRC1_(), Mass_fraction_CH3CHCO_PSRC1_(), Mass_fraction_CH3CHO_PSRC1_(), Mass_fraction_CH3COCH3_PSRC1_(), Mass_fraction_CH3COCHO_PSRC1_(), Mass_fraction_CH3COOH_PSRC1_(), Mass_fraction_CH3OH_PSRC1_(), Mass_fraction_CH4_PSRC1_(), Mass_fraction_CHOCHO_PSRC1_(), Mass_fraction_CO_PSRC1_(), Mass_fraction_CO2_PSRC1_(), Mass_fraction_CVCCVCCVO_PSRC1_(), Mass_fraction_CYPENTN-4MTHNE_PSRC1_(), Mass_fraction_FLUORENE_PSRC1_(), Mass_fraction_FULVENE_PSRC1_(), Mass_fraction_H_PSRC1_(), Mass_fraction_H2_PSRC1_(), Mass_fraction_H2C4O_PSRC1_(), Mass_fraction_H2O_PSRC1_(), Mass_fraction_H2O2_PSRC1_(), Mass_fraction_HCCOH_PSRC1_(), Mass_fraction_HO2_PSRC1_(), Mass_fraction_HOC6H4CH3_PSRC1_(), Mass_fraction_HOCHO_PSRC1_(), Mass_fraction_I3C6D13_PSRC1_(), Mass_fraction_I3C6D15_PSRC1_(), Mass_fraction_IC3H5CHO_PSRC1_(), Mass_fraction_IC3H5OH_PSRC1_(), Mass_fraction_IC3H6CO_PSRC1_(), Mass_fraction_IC4H10_PSRC1_(), Mass_fraction_IC4H7_PSRC1_(), Mass_fraction_IC4H8_PSRC1_(), Mass_fraction_IC5D1T3_PSRC1_(), Mass_fraction_IC6D14_PSRC1_(), Mass_fraction_IND_PSRC1_(), Mass_fraction_L-C6H4_PSRC1_(), Mass_fraction_N2_PSRC1_(), Mass_fraction_NAPH_PSRC1_(), Mass_fraction_NC5D124_PSRC1_(), Mass_fraction_O2_PSRC1_(), Mass_fraction_OC5H7O_PSRC1_(), Mass_fraction_OC6H4CH3_PSRC1_(), Mass_fraction_OH_PSRC1_(), Mass_fraction_SC3H5CHO_PSRC1_(), Mass_fraction_SC3H5OH_PSRC1_(), Molecular_weight_PSRC1_(kg/mole), Mass_density_PSRC1_(kg/m3), Heat_capacity_ratio_PSRC1_(), Unburned_hydrocarbons_PSRC1_(ppm), Volatile_organic_compounds_PSRC1_(ppm), Residence_time_PSRC1_(sec), Inlet_flow_rate_of_C1_Inlet1_PSRC1_(kg/sec), Inlet_temperature_of_C1_Inlet1_PSRC1_(K), Inlet_mass_fraction_C2H6_of_C1_Inlet1_PSRC1_(), Inlet_mass_fraction_CH4_of_C1_Inlet1_PSRC1_(), Inlet_mass_fraction_CO_of_C1_Inlet1_PSRC1_(), Inlet_mass_fraction_CO2_of_C1_Inlet1_PSRC1_(), Inlet_mass_fraction_N2_of_C1_Inlet1_PSRC1_(), Inlet_flow_rate_of_C1_Inlet2_PSRC1_(kg/sec), Inlet_temperature_of_C1_Inlet2_PSRC1_(K), Inlet_mass_fraction_H2O_of_C1_Inlet2_PSRC1_(), Inlet_flow_rate_of_C1_Inlet3_PSRC1_(kg/sec), Inlet_temperature_of_C1_Inlet3_PSRC1_(K), Inlet_mass_fraction_H2O_of_C1_Inlet3_PSRC1_(), Inlet_mass_fraction_O2_of_C1_Inlet3_PSRC1_(), Ambient_temperature_PSRC1_(K), Surface_material_area_fraction_PSRC1_()
1.000000e+00, 6.011830e-03, 1.317000e-01, 1.211678e+08, 1.396342e+03, 4.235994e+05, 1.396342e+03, 4.798279e-02, 4.700000e+06, 1.968226e-07, 5.709939e-08, 3.616291e-06, 1.250394e-07, 1.050239e-06, 2.487362e-07, 4.684446e-07, 1.798275e-03, 1.769139e-07, 1.746038e-06, 3.443399e-07, 1.511263e-05, 1.093595e-02, 5.066030e-07, 8.715780e-07, 4.346128e-08, 7.014169e-07, 1.703950e-06, 1.679203e-03, 5.328370e-07, 1.309949e-06, 7.957709e-05, 2.256610e-04, 4.004141e-06, 2.277927e-07, 9.023398e-04, 3.931902e-05, 6.750952e-07, 3.083706e-06, 4.385598e-05, 1.026856e-07, 2.998825e-07, 2.808807e-08, 9.557380e-05, 3.716579e-06, 6.527961e-06, 5.368282e-06, 2.170988e-07, 4.567864e-08, 1.684377e-05, 7.095516e-06, 2.350085e-07, 2.718993e-07, 4.876029e-07, 6.462736e-07, 1.635758e-06, 1.104885e-06, 5.302439e-06, 5.753200e-06, 1.656493e-07, 7.219120e-05, 1.940762e-02, 3.874816e-08, 6.018270e-08, 3.028352e-06, 5.523861e-07, 1.101917e-07, 8.769186e-07, 6.508296e-08, 4.468225e-08, 5.038250e-08, 2.677560e-07, 1.721662e-04, 2.346108e-04, 2.338801e-05, 5.063988e-07, 2.435705e-06, 7.690738e-08, 3.355789e-04, 6.586581e-08, 1.709781e-06, 1.003722e-06, 1.924294e-04, 7.050749e-03, 6.588355e-07, 6.468517e-08, 4.348136e-04, 2.048029e-05, 3.879255e-08, 1.284299e-06, 1.675606e-07, 5.104023e-05, 2.257977e-07, 7.011057e-07, 3.673607e-05, 4.252348e-05, 9.974977e-06, 7.522898e-07, 3.845402e-05, 2.531998e-07, 4.203422e-04, 1.405806e-06, 6.395304e-06, 1.695786e-01, 1.807466e-07, 1.371539e-01, 2.149306e-01, 2.266364e-06, 5.697280e-07, 3.096160e-07, 3.126906e-06, 1.944361e-08, 1.253719e-02, 5.197370e-08, 4.129575e-01, 3.021607e-07, 1.889088e-07, 1.386018e-06, 1.544583e-05, 8.444216e-07, 1.435904e-07, 4.803814e-08, 4.169017e-08, 4.400376e-06, 1.246007e-07, 2.863395e-07, 4.094305e-08, 9.810923e-06, 1.870593e-06, 8.149086e-08, 7.564816e-04, 4.013305e-06, 6.222399e-03, 3.246815e-06, 1.005941e-06, 1.346898e-03, 6.378050e-06, 6.985664e-07, 2.995471e-08, 6.145507e-08, 9.455575e-08, 1.971548e-02, 7.981394e+00, 1.177550e+00, 2.729905e+05, 2.743330e+05, 3.643340e-01, 5.090000e-02, 3.391500e+02, 2.770000e-02, 9.527000e-01, 2.000000e-04, 3.300000e-03, 1.610000e-02, 1.075000e-02, 6.265500e+02, 1.000000e+00, 7.005000e-02, 5.043500e+02, 3.866770e-02, 9.613323e-01, 2.981500e+02, 1.000000e+00
