Run_number_(), Heat_Flux_Per_Unit_Length_C2__PFR_PFR_(C2)_(J/cm-sec), Plug_flow_residence_time_PFRC2_end_point_(sec), Internal_surface_area_per_unit_distance_PFRC2_end_point_(cm), Cross-section_area_PFRC2_end_point_(cm2), External_surface_area_per_unit_distance_PFRC2_end_point_(cm), Velocity_PFRC2_end_point_(cm/sec), Exit_mass_flow_rate_PFRC2_end_point_(g/sec), Volumetric_heat_production_rate_PFRC2_end_point_(erg/cm3-sec), Surface_temperature_PFRC2_end_point_(K), Heat_loss_rate_PFRC2_end_point_(erg/cm-sec), Temperature_PFRC2_end_point_(K), Pressure_PFRC2_end_point_(atm), Mole_fraction_AC3H5CHO_PFRC2_end_point_(), Mole_fraction_AC5H9-C_PFRC2_end_point_(), Mole_fraction_B12DE3M_PFRC2_end_point_(), Mole_fraction_B13DE2M_PFRC2_end_point_(), Mole_fraction_B13DE2MJ_PFRC2_end_point_(), Mole_fraction_BUTA123TRIENE_PFRC2_end_point_(), Mole_fraction_C_PFRC2_end_point_(), Mole_fraction_C#CCVCCJ_PFRC2_end_point_(), Mole_fraction_C2H_PFRC2_end_point_(), Mole_fraction_C2H2_PFRC2_end_point_(), Mole_fraction_C2H2OH_PFRC2_end_point_(), Mole_fraction_C2H3_PFRC2_end_point_(), Mole_fraction_C2H3CHO_PFRC2_end_point_(), Mole_fraction_C2H3CO_PFRC2_end_point_(), Mole_fraction_C2H3COCH3_PFRC2_end_point_(), Mole_fraction_C2H3OH_PFRC2_end_point_(), Mole_fraction_C2H4_PFRC2_end_point_(), Mole_fraction_C2H5_PFRC2_end_point_(), Mole_fraction_C2H5CHCO_PFRC2_end_point_(), Mole_fraction_C2H5CHO_PFRC2_end_point_(), Mole_fraction_C2H5CO_PFRC2_end_point_(), Mole_fraction_C2H5O_PFRC2_end_point_(), Mole_fraction_C2H5OH_PFRC2_end_point_(), Mole_fraction_C2H6_PFRC2_end_point_(), Mole_fraction_C2HCHO_PFRC2_end_point_(), Mole_fraction_C3H2_PFRC2_end_point_(), Mole_fraction_C3H2(S)_PFRC2_end_point_(), Mole_fraction_C3H2C_PFRC2_end_point_(), Mole_fraction_C3H3_PFRC2_end_point_(), Mole_fraction_C3H3CHO_PFRC2_end_point_(), Mole_fraction_C3H3O_PFRC2_end_point_(), Mole_fraction_C3H4-A_PFRC2_end_point_(), Mole_fraction_C3H4-P_PFRC2_end_point_(), Mole_fraction_C3H5-A_PFRC2_end_point_(), Mole_fraction_C3H5OH_PFRC2_end_point_(), Mole_fraction_C3H5-S_PFRC2_end_point_(), Mole_fraction_C3H5-T_PFRC2_end_point_(), Mole_fraction_C3H6_PFRC2_end_point_(), Mole_fraction_C3H8_PFRC2_end_point_(), Mole_fraction_C4H10_PFRC2_end_point_(), Mole_fraction_C4H2_PFRC2_end_point_(), Mole_fraction_C4H3-I_PFRC2_end_point_(), Mole_fraction_C4H3-N_PFRC2_end_point_(), Mole_fraction_C4H4_PFRC2_end_point_(), Mole_fraction_C4H5-2_PFRC2_end_point_(), Mole_fraction_C4H5-2C2H_PFRC2_end_point_(), Mole_fraction_C4H5-3_PFRC2_end_point_(), Mole_fraction_C4H5-I_PFRC2_end_point_(), Mole_fraction_C4H5-N_PFRC2_end_point_(), Mole_fraction_C4H5OH-13_PFRC2_end_point_(), Mole_fraction_C4H6_PFRC2_end_point_(), Mole_fraction_C4H6-1_PFRC2_end_point_(), Mole_fraction_C4H612_PFRC2_end_point_(), Mole_fraction_C4H6-2_PFRC2_end_point_(), Mole_fraction_C4H71-1_PFRC2_end_point_(), Mole_fraction_C4H71-2_PFRC2_end_point_(), Mole_fraction_C4H71-3_PFRC2_end_point_(), Mole_fraction_C4H71-4_PFRC2_end_point_(), Mole_fraction_C4H72-2_PFRC2_end_point_(), Mole_fraction_C4H8-1_PFRC2_end_point_(), Mole_fraction_C4H8-2_PFRC2_end_point_(), Mole_fraction_C5H10-1_PFRC2_end_point_(), Mole_fraction_C5H10-2_PFRC2_end_point_(), Mole_fraction_C5H3O_PFRC2_end_point_(), Mole_fraction_C5H4CH3_PFRC2_end_point_(), Mole_fraction_C5H4O_PFRC2_end_point_(), Mole_fraction_C5H4OH_PFRC2_end_point_(), Mole_fraction_C5H5_PFRC2_end_point_(), Mole_fraction_C5H5CH2_PFRC2_end_point_(), Mole_fraction_C5H5CH2-1_PFRC2_end_point_(), Mole_fraction_C5H5CH2-2_PFRC2_end_point_(), Mole_fraction_C5H5CH3_PFRC2_end_point_(), Mole_fraction_C5H5CH3-1_PFRC2_end_point_(), Mole_fraction_C5H5CH3-2_PFRC2_end_point_(), Mole_fraction_C5H5OH_PFRC2_end_point_(), Mole_fraction_C5H6_PFRC2_end_point_(), Mole_fraction_C5H6-L_PFRC2_end_point_(), Mole_fraction_C5H7_PFRC2_end_point_(), Mole_fraction_C5H7-13-2_PFRC2_end_point_(), Mole_fraction_C5H7-13-3_PFRC2_end_point_(), Mole_fraction_C5H7-14-1_PFRC2_end_point_(), Mole_fraction_C5H81-3_PFRC2_end_point_(), Mole_fraction_C5H8-2_PFRC2_end_point_(), Mole_fraction_C5H82-3_PFRC2_end_point_(), Mole_fraction_C5H8D14_PFRC2_end_point_(), Mole_fraction_C5H92-4_PFRC2_end_point_(), Mole_fraction_C5H92-5_PFRC2_end_point_(), Mole_fraction_C6H10D13_PFRC2_end_point_(), Mole_fraction_C6H2_PFRC2_end_point_(), Mole_fraction_C6H3_PFRC2_end_point_(), Mole_fraction_C6H4OH_PFRC2_end_point_(), Mole_fraction_C6H5_PFRC2_end_point_(), Mole_fraction_C6H5C2H_PFRC2_end_point_(), Mole_fraction_C6H5C2H3_PFRC2_end_point_(), Mole_fraction_C6H5C2H5_PFRC2_end_point_(), Mole_fraction_C6H5CCH2_PFRC2_end_point_(), Mole_fraction_C6H5CH2_PFRC2_end_point_(), Mole_fraction_C6H5CH2CH2_PFRC2_end_point_(), Mole_fraction_C6H5CH2OH_PFRC2_end_point_(), Mole_fraction_C6H5CH3_PFRC2_end_point_(), Mole_fraction_C6H5CHCH_PFRC2_end_point_(), Mole_fraction_C6H5CHCH3_PFRC2_end_point_(), Mole_fraction_C6H5CHO_PFRC2_end_point_(), Mole_fraction_C6H5CHOH_PFRC2_end_point_(), Mole_fraction_C6H5CO_PFRC2_end_point_(), Mole_fraction_C6H5O_PFRC2_end_point_(), Mole_fraction_C6H5OH_PFRC2_end_point_(), Mole_fraction_C6H6_PFRC2_end_point_(), Mole_fraction_C6H8_PFRC2_end_point_(), Mole_fraction_C6H7-2_PFRC2_end_point_(), Mole_fraction_C6H9-A_PFRC2_end_point_(), Mole_fraction_C7H5_PFRC2_end_point_(), Mole_fraction_C7H6_PFRC2_end_point_(), Mole_fraction_C9H6O_PFRC2_end_point_(), Mole_fraction_C9H7_PFRC2_end_point_(), Mole_fraction_CC3H4_PFRC2_end_point_(), Mole_fraction_CC3H6_PFRC2_end_point_(), Mole_fraction_CC5H10_PFRC2_end_point_(), Mole_fraction_CC5H9-B_PFRC2_end_point_(), Mole_fraction_C-C6H4_PFRC2_end_point_(), Mole_fraction_CH_PFRC2_end_point_(), Mole_fraction_CH2_PFRC2_end_point_(), Mole_fraction_CH2(S)_PFRC2_end_point_(), Mole_fraction_CH2CH2CHO_PFRC2_end_point_(), Mole_fraction_CH2CHCHCHCCH_PFRC2_end_point_(), Mole_fraction_CH2CHCHCHO_PFRC2_end_point_(), Mole_fraction_CH2CHCHOH_PFRC2_end_point_(), Mole_fraction_CH2CHO_PFRC2_end_point_(), Mole_fraction_CH2CO_PFRC2_end_point_(), Mole_fraction_CH2COHCHO_PFRC2_end_point_(), Mole_fraction_CH2O_PFRC2_end_point_(), Mole_fraction_CH2OCHO_PFRC2_end_point_(), Mole_fraction_CH2OH_PFRC2_end_point_(), Mole_fraction_CH3_PFRC2_end_point_(), Mole_fraction_CH3CCO_PFRC2_end_point_(), Mole_fraction_CH3CHCHO_PFRC2_end_point_(), Mole_fraction_CH3CHCO_PFRC2_end_point_(), Mole_fraction_CH3CHO_PFRC2_end_point_(), Mole_fraction_CH3COCH2_PFRC2_end_point_(), Mole_fraction_CH3COCH3_PFRC2_end_point_(), Mole_fraction_CH3COCHO_PFRC2_end_point_(), Mole_fraction_CH3O_PFRC2_end_point_(), Mole_fraction_CH3O2_PFRC2_end_point_(), Mole_fraction_CH3O2H_PFRC2_end_point_(), Mole_fraction_CH3OCHCH2_PFRC2_end_point_(), Mole_fraction_CH3OCHO_PFRC2_end_point_(), Mole_fraction_CH3OH_PFRC2_end_point_(), Mole_fraction_CH4_PFRC2_end_point_(), Mole_fraction_CHCHO_PFRC2_end_point_(), Mole_fraction_CHOCHO_PFRC2_end_point_(), Mole_fraction_CJVCCVCCVO_PFRC2_end_point_(), Mole_fraction_CJVCCVO_PFRC2_end_point_(), Mole_fraction_CO_PFRC2_end_point_(), Mole_fraction_CO2_PFRC2_end_point_(), Mole_fraction_CVCCJCVC_PFRC2_end_point_(), Mole_fraction_CVCCJCVCOH_PFRC2_end_point_(), Mole_fraction_CVCCVCCJC_PFRC2_end_point_(), Mole_fraction_CVCCVCCOH_PFRC2_end_point_(), Mole_fraction_CVCCVCCVO_PFRC2_end_point_(), Mole_fraction_CYC3H5CHCH2_PFRC2_end_point_(), Mole_fraction_CYC6H7_PFRC2_end_point_(), Mole_fraction_CYHEXDN13_PFRC2_end_point_(), Mole_fraction_CYHEXDN14_PFRC2_end_point_(), Mole_fraction_CYPENTN-4MTHNE_PFRC2_end_point_(), Mole_fraction_FLUORENE_PFRC2_end_point_(), Mole_fraction_FULVENE_PFRC2_end_point_(), Mole_fraction_H_PFRC2_end_point_(), Mole_fraction_H2_PFRC2_end_point_(), Mole_fraction_H2C4O_PFRC2_end_point_(), Mole_fraction_H2CC_PFRC2_end_point_(), Mole_fraction_H2CCC(S)_PFRC2_end_point_(), Mole_fraction_H2O_PFRC2_end_point_(), Mole_fraction_H2O2_PFRC2_end_point_(), Mole_fraction_HCCO_PFRC2_end_point_(), Mole_fraction_HCCOH_PFRC2_end_point_(), Mole_fraction_HCO_PFRC2_end_point_(), Mole_fraction_HCOH_PFRC2_end_point_(), Mole_fraction_HO2_PFRC2_end_point_(), Mole_fraction_HOC6H4CH2_PFRC2_end_point_(), Mole_fraction_HOC6H4CH3_PFRC2_end_point_(), Mole_fraction_HOCH2O_PFRC2_end_point_(), Mole_fraction_HOCHCHO_PFRC2_end_point_(), Mole_fraction_HOCHO_PFRC2_end_point_(), Mole_fraction_HOCO_PFRC2_end_point_(), Mole_fraction_IC3H5OH_PFRC2_end_point_(), Mole_fraction_IC3H6CO_PFRC2_end_point_(), Mole_fraction_IC3H7_PFRC2_end_point_(), Mole_fraction_IC3H7CHO_PFRC2_end_point_(), Mole_fraction_IC4H10_PFRC2_end_point_(), Mole_fraction_IC4H7_PFRC2_end_point_(), Mole_fraction_IC4H8_PFRC2_end_point_(), Mole_fraction_IC5D1T3_PFRC2_end_point_(), Mole_fraction_IC5D1T3-1J_PFRC2_end_point_(), Mole_fraction_IND_PFRC2_end_point_(), Mole_fraction_L-C6H4_PFRC2_end_point_(), Mole_fraction_MCP_PFRC2_end_point_(), Mole_fraction_N_PFRC2_end_point_(), Mole_fraction_N2_PFRC2_end_point_(), Mole_fraction_NAPH_PFRC2_end_point_(), Mole_fraction_NAPH-_PFRC2_end_point_(), Mole_fraction_NAPHO_PFRC2_end_point_(), Mole_fraction_NAPHV_PFRC2_end_point_(), Mole_fraction_NC3H7_PFRC2_end_point_(), Mole_fraction_NC3H7CHO_PFRC2_end_point_(), Mole_fraction_NC3H7OH_PFRC2_end_point_(), Mole_fraction_NC52ONE-3_PFRC2_end_point_(), Mole_fraction_NC5D124_PFRC2_end_point_(), Mole_fraction_NNH_PFRC2_end_point_(), Mole_fraction_NO_PFRC2_end_point_(), Mole_fraction_O_PFRC2_end_point_(), Mole_fraction_O2_PFRC2_end_point_(), Mole_fraction_OC5H7O_PFRC2_end_point_(), Mole_fraction_OC6H4CH3_PFRC2_end_point_(), Mole_fraction_OC6H4OH_PFRC2_end_point_(), Mole_fraction_OCH2CHO_PFRC2_end_point_(), Mole_fraction_OCHO_PFRC2_end_point_(), Mole_fraction_OH_PFRC2_end_point_(), Mole_fraction_OHV_PFRC2_end_point_(), Mole_fraction_OVCCCVO_PFRC2_end_point_(), Mole_fraction_PC2H4OH_PFRC2_end_point_(), Mole_fraction_SC2H2OH_PFRC2_end_point_(), Mole_fraction_SC2H4OH_PFRC2_end_point_(), Mole_fraction_SC3H4OH_PFRC2_end_point_(), Mole_fraction_SC3H5CHO_PFRC2_end_point_(), Mole_fraction_SC3H5CO_PFRC2_end_point_(), Mole_fraction_SC3H5OH_PFRC2_end_point_(), Molecular_weight_PFRC2_end_point_(g/mole), Mass_density_PFRC2_end_point_(g/cm3), Heat_capacity_ratio_PFRC2_end_point_(), Unburned_hydrocarbons_PFRC2_end_point_(ppm), Volatile_organic_compounds_PFRC2_end_point_(ppm)
7.000000e+00, 6.666667e+01, 5.432028e-03, 1.539380e+02, 1.885741e+03, 1.539380e+02, 7.388799e+05, 1.653684e+02, 3.990542e+16, 6.156782e+03, 6.669617e+08, 6.156782e+03, 9.805291e+00, -2.693100e-08, -1.814204e-13, -1.557474e-09, -4.146157e-08, -3.947145e-10, 1.010547e-09, -2.267271e-06, -6.679160e-05, -8.338250e-05, -1.996582e-04, 1.792040e-04, -5.448493e-04, -1.434040e-07, -8.928325e-08, 1.688156e-07, 3.062829e-07, -1.136192e-05, -1.845053e-07, 1.780263e-11, -2.220983e-10, 1.536883e-10, -2.962740e-10, -1.054430e-13, -5.761929e-12, -2.099388e-08, 1.680678e-04, 2.720690e-08, 3.609513e-08, -2.225660e-06, 1.827883e-11, -3.678609e-10, -7.425689e-06, -1.337629e-07, -4.513021e-04, -2.019061e-12, -1.157766e-05, -3.375327e-07, -3.025839e-06, 1.938664e-13, 1.298856e-16, -6.849246e-07, -1.880314e-04, -1.615029e-08, -4.758711e-08, -1.041043e-05, 6.023020e-10, -2.455424e-07, -2.755303e-05, -2.359697e-05, 6.289457e-13, -9.267057e-05, -3.356496e-08, -5.689078e-06, -1.249154e-06, 3.016304e-09, 8.430204e-11, 5.134659e-07, -5.945725e-11, -5.804740e-08, 1.011591e-09, 1.389734e-11, 8.397767e-12, 1.358388e-07, -3.068709e-10, 1.823457e-13, -5.798406e-10, 2.178809e-09, -1.718937e-07, 2.232513e-14, 5.481120e-14, 3.732228e-14, 3.875856e-15, 4.736329e-15, 5.148595e-15, 1.835089e-12, -1.155895e-06, 1.053245e-06, -8.842550e-06, -2.188967e-04, -2.143663e-04, -9.984345e-08, -1.370353e-03, 2.776187e-12, 1.046720e-08, -1.164648e-05, 3.159044e-03, 1.287132e-07, 4.715499e-10, -1.162141e-10, -5.704122e-11, 1.248536e-08, 4.227681e-12, 2.632134e-08, 1.014795e-11, 5.662200e-18, 1.191035e-09, 5.107786e-17, 9.591200e-15, 7.061690e-18, 1.593036e-13, 8.169318e-10, 1.337693e-15, 1.174156e-15, 7.979432e-12, 3.789304e-16, 9.001175e-09, 7.559756e-11, 1.050250e-10, 2.446094e-12, 5.181756e-11, 3.937203e-13, -1.640248e-11, 1.911009e-15, 8.460495e-11, 1.474834e-09, -1.028659e-08, 2.388476e-10, -1.729067e-11, -2.093348e-12, 7.820342e-10, -1.554621e-05, -2.780840e-04, -2.864257e-05, -6.051965e-08, 1.840495e-11, -1.398400e-06, -2.183146e-07, -1.550279e-05, -5.370893e-02, 2.779449e-14, 1.178783e-02, 4.037562e-09, -2.105484e-06, -1.683773e-03, -1.438437e-07, -6.362019e-06, 1.969663e-07, -5.382316e-06, -3.541270e-06, -5.159801e-10, 4.650775e-09, 7.700717e-07, 6.162101e-10, 1.392961e-11, 9.784603e-13, 1.138971e-11, 2.928526e-09, -7.820339e-06, -3.587284e+00, 2.644774e+00, 3.834175e-15, -2.704481e-07, 8.373072e-02, 9.828439e-01, -3.736923e-04, -2.009758e-12, 3.226774e-10, -1.303475e-09, -8.737569e-07, -6.167980e-05, 1.654021e-14, 1.956492e-15, 1.190914e-14, 1.601757e-11, 9.559460e-12, 2.066349e-11, 9.542843e-01, 4.917087e-02, 3.914740e-09, -3.996707e-05, 1.981383e-08, 2.857305e-03, -3.111137e-05, -1.214145e-03, 1.806912e-07, 9.165903e-01, 1.562165e-03, -1.311654e-02, 1.803763e-10, 1.302048e-13, 1.511933e-09, 3.282063e-05, -1.848493e-06, -4.251251e-06, -2.268258e-12, 1.053087e-11, 2.506796e-12, 3.169026e-17, -3.126433e-18, 8.048608e-13, 5.253003e-13, 9.785145e-15, 7.482701e-14, 7.230981e-11, -4.260202e-11, -6.336456e-12, 1.868194e-09, 1.349158e-06, 1.166286e-12, 1.109187e-11, 6.604882e-12, 1.121838e-11, 1.001701e-08, 4.198546e-14, 3.437740e-17, 3.111810e-05, 5.069192e-12, 4.474630e-11, 1.522450e-09, 2.617921e+00, -3.613472e+00, 2.060524e-11, 8.221950e-11, -2.973172e-10, 7.196395e-08, 6.069817e-05, 5.850801e-03, 4.225097e-06, -2.875150e-10, 2.214931e-10, 2.373190e-10, -4.915983e-11, 1.694230e-13, 4.210814e-06, 3.974989e-08, -3.704733e-11, 6.115224e-03, 1.186864e-07, 1.007415e+00, 1.630868e+04, 6.236457e+06
