Run_number_(), Heat_Flux_Per_Unit_Length_C2__PFR_PFR_(C2)_(J/cm-sec), Volume_PSRC1_(cm3), Exit_mass_flow_rate_PSRC1_(g/sec), Volumetric_heat_production_rate_PSRC1_(erg/cm3-sec), Surface_temperature_PSRC1_(K), Heat_loss_rate_PSRC1_(erg/sec), Temperature_PSRC1_(K), Mass_PSRC1_(g), Pressure_PSRC1_(atm), Mole_fraction_B13DE2M_PSRC1_(), Mole_fraction_BUTA123TRIENE_PSRC1_(), Mole_fraction_C2H2_PSRC1_(), Mole_fraction_C2H3_PSRC1_(), Mole_fraction_C2H3OH_PSRC1_(), Mole_fraction_C2H4_PSRC1_(), Mole_fraction_C2H5_PSRC1_(), Mole_fraction_C2H5OH_PSRC1_(), Mole_fraction_C2H6_PSRC1_(), Mole_fraction_C2HCHO_PSRC1_(), Mole_fraction_C3H2_PSRC1_(), Mole_fraction_C3H2C_PSRC1_(), Mole_fraction_C3H3_PSRC1_(), Mole_fraction_C3H4-A_PSRC1_(), Mole_fraction_C3H4-P_PSRC1_(), Mole_fraction_C3H5-A_PSRC1_(), Mole_fraction_C3H5-T_PSRC1_(), Mole_fraction_C3H6_PSRC1_(), Mole_fraction_C3H8_PSRC1_(), Mole_fraction_C4H2_PSRC1_(), Mole_fraction_C4H3-I_PSRC1_(), Mole_fraction_C4H3-N_PSRC1_(), Mole_fraction_C4H4_PSRC1_(), Mole_fraction_C4H5-2_PSRC1_(), Mole_fraction_C4H5-2C2H_PSRC1_(), Mole_fraction_C4H5-I_PSRC1_(), Mole_fraction_C4H6_PSRC1_(), Mole_fraction_C4H6-1_PSRC1_(), Mole_fraction_C4H612_PSRC1_(), Mole_fraction_C4H6-2_PSRC1_(), Mole_fraction_C4H8-1_PSRC1_(), Mole_fraction_C4H8-2_PSRC1_(), Mole_fraction_C5H4CH3_PSRC1_(), Mole_fraction_C5H4O_PSRC1_(), Mole_fraction_C5H5_PSRC1_(), Mole_fraction_C5H5CH3_PSRC1_(), Mole_fraction_C5H5CH3-1_PSRC1_(), Mole_fraction_C5H5CH3-2_PSRC1_(), Mole_fraction_C5H6_PSRC1_(), Mole_fraction_C5H6-L_PSRC1_(), Mole_fraction_C5H81-3_PSRC1_(), Mole_fraction_C5H8-2_PSRC1_(), Mole_fraction_C6H2_PSRC1_(), Mole_fraction_C6H5_PSRC1_(), Mole_fraction_C6H5C2H_PSRC1_(), Mole_fraction_C6H5C2H3_PSRC1_(), Mole_fraction_C6H5C2H5_PSRC1_(), Mole_fraction_C6H5CCH2_PSRC1_(), Mole_fraction_C6H5CH2_PSRC1_(), Mole_fraction_C6H5CH3_PSRC1_(), Mole_fraction_C6H5O_PSRC1_(), Mole_fraction_C6H5OH_PSRC1_(), Mole_fraction_C6H6_PSRC1_(), Mole_fraction_C7H5_PSRC1_(), Mole_fraction_C7H6_PSRC1_(), Mole_fraction_C9H6O_PSRC1_(), Mole_fraction_C9H7_PSRC1_(), Mole_fraction_CC3H4_PSRC1_(), Mole_fraction_CC3H6_PSRC1_(), Mole_fraction_C-C6H4_PSRC1_(), Mole_fraction_CH2CHCHCHCCH_PSRC1_(), Mole_fraction_CH2CO_PSRC1_(), Mole_fraction_CH2O_PSRC1_(), Mole_fraction_CH3_PSRC1_(), Mole_fraction_CH3CHCO_PSRC1_(), Mole_fraction_CH3CHO_PSRC1_(), Mole_fraction_CH3COCHO_PSRC1_(), Mole_fraction_CH3OH_PSRC1_(), Mole_fraction_CH4_PSRC1_(), Mole_fraction_CHCHO_PSRC1_(), Mole_fraction_CO_PSRC1_(), Mole_fraction_CO2_PSRC1_(), Mole_fraction_FLUORENE_PSRC1_(), Mole_fraction_FULVENE_PSRC1_(), Mole_fraction_H_PSRC1_(), Mole_fraction_H2_PSRC1_(), Mole_fraction_H2C4O_PSRC1_(), Mole_fraction_H2CC_PSRC1_(), Mole_fraction_H2O_PSRC1_(), Mole_fraction_H2O2_PSRC1_(), Mole_fraction_HCCO_PSRC1_(), Mole_fraction_HCCOH_PSRC1_(), Mole_fraction_HCO_PSRC1_(), Mole_fraction_HO2_PSRC1_(), Mole_fraction_HOC6H4CH3_PSRC1_(), Mole_fraction_HOCHO_PSRC1_(), Mole_fraction_IC3H5OH_PSRC1_(), Mole_fraction_IC4H8_PSRC1_(), Mole_fraction_IC5D1T3_PSRC1_(), Mole_fraction_IC5D1T3-1J_PSRC1_(), Mole_fraction_IND_PSRC1_(), Mole_fraction_L-C6H4_PSRC1_(), Mole_fraction_N2_PSRC1_(), Mole_fraction_NAPH_PSRC1_(), Mole_fraction_NC5D124_PSRC1_(), Mole_fraction_O2_PSRC1_(), Mole_fraction_OC5H7O_PSRC1_(), Mole_fraction_OC6H4CH3_PSRC1_(), Mole_fraction_OH_PSRC1_(), Molecular_weight_PSRC1_(g/mole), Mass_density_PSRC1_(g/cm3), Heat_capacity_ratio_PSRC1_(), Unburned_hydrocarbons_PSRC1_(ppm), Volatile_organic_compounds_PSRC1_(ppm), Residence_time_PSRC1_(sec), Inlet_flow_rate_of_C1_Inlet1_PSRC1_(g/sec), Inlet_temperature_of_C1_Inlet1_PSRC1_(K), Inlet_mole_fraction_C2H6_of_C1_Inlet1_PSRC1_(), Inlet_mole_fraction_CH4_of_C1_Inlet1_PSRC1_(), Inlet_mole_fraction_CO_of_C1_Inlet1_PSRC1_(), Inlet_mole_fraction_CO2_of_C1_Inlet1_PSRC1_(), Inlet_mole_fraction_N2_of_C1_Inlet1_PSRC1_(), Inlet_flow_rate_of_C1_Inlet2_PSRC1_(g/sec), Inlet_temperature_of_C1_Inlet2_PSRC1_(K), Inlet_mole_fraction_H2O_of_C1_Inlet2_PSRC1_(), Inlet_flow_rate_of_C1_Inlet3_PSRC1_(g/sec), Inlet_temperature_of_C1_Inlet3_PSRC1_(K), Inlet_mole_fraction_H2O_of_C1_Inlet3_PSRC1_(), Inlet_mole_fraction_O2_of_C1_Inlet3_PSRC1_(), Ambient_temperature_PSRC1_(K), Surface_material_area_fraction_PSRC1_()
7.000000e+00, 6.666667e+01, 1.613600e+04, 1.653700e+02, 3.275305e+08, 1.678262e+03, 3.596591e+11, 1.678259e+03, 1.765273e+01, 9.869233e+00, 3.593118e-08, 2.510516e-06, 1.362268e-02, 1.611392e-06, 3.722769e-06, 3.194546e-03, 3.471157e-07, 2.074738e-08, 7.117482e-05, 4.591280e-08, 7.051989e-08, 1.268162e-08, 2.165456e-05, 9.876749e-05, 2.583275e-04, 1.735497e-06, 1.504593e-08, 4.524006e-05, 1.164284e-07, 1.365526e-04, 6.431810e-07, 1.181675e-08, 9.088459e-05, 1.145658e-07, 1.218999e-07, 2.483865e-08, 5.193075e-06, 5.854653e-07, 1.004842e-06, 7.022335e-07, 1.030484e-07, 4.902847e-08, 3.893150e-08, 1.760596e-08, 9.323773e-07, 1.286570e-08, 4.904991e-08, 5.269290e-08, 7.086211e-06, 2.524158e-03, 3.218094e-08, 1.152121e-08, 8.295376e-07, 1.187793e-07, 7.345972e-05, 5.653998e-06, 8.560238e-08, 2.681970e-07, 7.613109e-07, 1.050721e-05, 7.028294e-08, 3.224686e-06, 9.426946e-04, 9.267658e-08, 6.184608e-08, 7.889196e-08, 3.590322e-06, 1.658086e-07, 1.059750e-07, 4.691658e-07, 4.097266e-08, 1.354925e-05, 3.840768e-06, 1.006871e-04, 1.505539e-08, 1.532750e-06, 1.160899e-05, 1.710269e-06, 7.690894e-02, 1.095856e-08, 1.842011e-01, 4.304679e-02, 2.231858e-08, 2.180941e-06, 2.377951e-05, 3.717840e-01, 4.353232e-07, 1.582919e-07, 2.988494e-01, 3.926527e-08, 1.040522e-08, 1.106084e-06, 4.105200e-08, 5.023905e-07, 1.354744e-07, 6.694764e-08, 1.184016e-07, 9.203700e-08, 2.252041e-07, 1.519961e-08, 2.071619e-05, 4.463072e-07, 3.371540e-03, 4.440306e-08, 2.150558e-07, 5.202792e-04, 1.702139e-08, 2.972563e-08, 1.086367e-06, 1.526545e+01, 1.093996e-03, 1.221340e+00, 1.323049e+05, 1.324097e+05, 1.067468e-01, 6.355000e+01, 6.322700e+02, 1.511071e-02, 9.741146e-01, 1.171247e-04, 1.229995e-03, 9.427582e-03, 2.168000e+01, 5.627500e+02, 1.000000e+00, 8.014000e+01, 5.133900e+02, 1.341030e-01, 8.658970e-01, 2.981500e+02, 1.000000e+00
