Run_number_(), Heat_Flux_Per_Unit_Length_C2__PFR_PFR_(C2)_(J/cm-sec), Plug_flow_residence_time_PFRC2_max_point_(sec), Internal_surface_area_per_unit_distance_PFRC2_max_point_(cm), Cross-section_area_PFRC2_max_point_(cm2), External_surface_area_per_unit_distance_PFRC2_max_point_(cm), Velocity_PFRC2_max_point_(cm/sec), Exit_mass_flow_rate_PFRC2_max_point_(g/sec), Volumetric_heat_production_rate_PFRC2_max_point_(erg/cm3-sec), Surface_temperature_PFRC2_max_point_(K), Heat_loss_rate_PFRC2_max_point_(erg/cm-sec), Temperature_PFRC2_max_point_(K), Pressure_PFRC2_max_point_(atm), Mole_fraction_AC3H5CHO_PFRC2_max_point_(), Mole_fraction_AC5H9-C_PFRC2_max_point_(), Mole_fraction_B12DE3M_PFRC2_max_point_(), Mole_fraction_B13DE2M_PFRC2_max_point_(), Mole_fraction_B13DE2MJ_PFRC2_max_point_(), Mole_fraction_BUTA123TRIENE_PFRC2_max_point_(), Mole_fraction_C_PFRC2_max_point_(), Mole_fraction_C#CCVCCJ_PFRC2_max_point_(), Mole_fraction_C2H_PFRC2_max_point_(), Mole_fraction_C2H2_PFRC2_max_point_(), Mole_fraction_C2H2OH_PFRC2_max_point_(), Mole_fraction_C2H3_PFRC2_max_point_(), Mole_fraction_C2H3CHO_PFRC2_max_point_(), Mole_fraction_C2H3CO_PFRC2_max_point_(), Mole_fraction_C2H3COCH3_PFRC2_max_point_(), Mole_fraction_C2H3OH_PFRC2_max_point_(), Mole_fraction_C2H4_PFRC2_max_point_(), Mole_fraction_C2H5_PFRC2_max_point_(), Mole_fraction_C2H5CHCO_PFRC2_max_point_(), Mole_fraction_C2H5CHO_PFRC2_max_point_(), Mole_fraction_C2H5CO_PFRC2_max_point_(), Mole_fraction_C2H5O_PFRC2_max_point_(), Mole_fraction_C2H5OH_PFRC2_max_point_(), Mole_fraction_C2H6_PFRC2_max_point_(), Mole_fraction_C2HCHO_PFRC2_max_point_(), Mole_fraction_C3H2_PFRC2_max_point_(), Mole_fraction_C3H2(S)_PFRC2_max_point_(), Mole_fraction_C3H2C_PFRC2_max_point_(), Mole_fraction_C3H3_PFRC2_max_point_(), Mole_fraction_C3H3CHO_PFRC2_max_point_(), Mole_fraction_C3H3O_PFRC2_max_point_(), Mole_fraction_C3H4-A_PFRC2_max_point_(), Mole_fraction_C3H4-P_PFRC2_max_point_(), Mole_fraction_C3H5-A_PFRC2_max_point_(), Mole_fraction_C3H5OH_PFRC2_max_point_(), Mole_fraction_C3H5-S_PFRC2_max_point_(), Mole_fraction_C3H5-T_PFRC2_max_point_(), Mole_fraction_C3H6_PFRC2_max_point_(), Mole_fraction_C3H8_PFRC2_max_point_(), Mole_fraction_C4H10_PFRC2_max_point_(), Mole_fraction_C4H2_PFRC2_max_point_(), Mole_fraction_C4H3-I_PFRC2_max_point_(), Mole_fraction_C4H3-N_PFRC2_max_point_(), Mole_fraction_C4H4_PFRC2_max_point_(), Mole_fraction_C4H5-2_PFRC2_max_point_(), Mole_fraction_C4H5-2C2H_PFRC2_max_point_(), Mole_fraction_C4H5-3_PFRC2_max_point_(), Mole_fraction_C4H5-I_PFRC2_max_point_(), Mole_fraction_C4H5-N_PFRC2_max_point_(), Mole_fraction_C4H5OH-13_PFRC2_max_point_(), Mole_fraction_C4H6_PFRC2_max_point_(), Mole_fraction_C4H6-1_PFRC2_max_point_(), Mole_fraction_C4H612_PFRC2_max_point_(), Mole_fraction_C4H6-2_PFRC2_max_point_(), Mole_fraction_C4H71-1_PFRC2_max_point_(), Mole_fraction_C4H71-2_PFRC2_max_point_(), Mole_fraction_C4H71-3_PFRC2_max_point_(), Mole_fraction_C4H71-4_PFRC2_max_point_(), Mole_fraction_C4H72-2_PFRC2_max_point_(), Mole_fraction_C4H8-1_PFRC2_max_point_(), Mole_fraction_C4H8-2_PFRC2_max_point_(), Mole_fraction_C5H10-1_PFRC2_max_point_(), Mole_fraction_C5H10-2_PFRC2_max_point_(), Mole_fraction_C5H3O_PFRC2_max_point_(), Mole_fraction_C5H4CH3_PFRC2_max_point_(), Mole_fraction_C5H4O_PFRC2_max_point_(), Mole_fraction_C5H4OH_PFRC2_max_point_(), Mole_fraction_C5H5_PFRC2_max_point_(), Mole_fraction_C5H5CH2_PFRC2_max_point_(), Mole_fraction_C5H5CH2-1_PFRC2_max_point_(), Mole_fraction_C5H5CH2-2_PFRC2_max_point_(), Mole_fraction_C5H5CH3_PFRC2_max_point_(), Mole_fraction_C5H5CH3-1_PFRC2_max_point_(), Mole_fraction_C5H5CH3-2_PFRC2_max_point_(), Mole_fraction_C5H5OH_PFRC2_max_point_(), Mole_fraction_C5H6_PFRC2_max_point_(), Mole_fraction_C5H6-L_PFRC2_max_point_(), Mole_fraction_C5H7_PFRC2_max_point_(), Mole_fraction_C5H7-13-2_PFRC2_max_point_(), Mole_fraction_C5H7-13-3_PFRC2_max_point_(), Mole_fraction_C5H7-14-1_PFRC2_max_point_(), Mole_fraction_C5H81-3_PFRC2_max_point_(), Mole_fraction_C5H8-2_PFRC2_max_point_(), Mole_fraction_C5H82-3_PFRC2_max_point_(), Mole_fraction_C5H8D14_PFRC2_max_point_(), Mole_fraction_C5H92-4_PFRC2_max_point_(), Mole_fraction_C5H92-5_PFRC2_max_point_(), Mole_fraction_C6H10D13_PFRC2_max_point_(), Mole_fraction_C6H2_PFRC2_max_point_(), Mole_fraction_C6H3_PFRC2_max_point_(), Mole_fraction_C6H4OH_PFRC2_max_point_(), Mole_fraction_C6H5_PFRC2_max_point_(), Mole_fraction_C6H5C2H_PFRC2_max_point_(), Mole_fraction_C6H5C2H3_PFRC2_max_point_(), Mole_fraction_C6H5C2H5_PFRC2_max_point_(), Mole_fraction_C6H5CCH2_PFRC2_max_point_(), Mole_fraction_C6H5CH2_PFRC2_max_point_(), Mole_fraction_C6H5CH2CH2_PFRC2_max_point_(), Mole_fraction_C6H5CH2OH_PFRC2_max_point_(), Mole_fraction_C6H5CH3_PFRC2_max_point_(), Mole_fraction_C6H5CHCH_PFRC2_max_point_(), Mole_fraction_C6H5CHCH3_PFRC2_max_point_(), Mole_fraction_C6H5CHO_PFRC2_max_point_(), Mole_fraction_C6H5CHOH_PFRC2_max_point_(), Mole_fraction_C6H5CO_PFRC2_max_point_(), Mole_fraction_C6H5O_PFRC2_max_point_(), Mole_fraction_C6H5OH_PFRC2_max_point_(), Mole_fraction_C6H6_PFRC2_max_point_(), Mole_fraction_C6H8_PFRC2_max_point_(), Mole_fraction_C6H7-2_PFRC2_max_point_(), Mole_fraction_C6H9-A_PFRC2_max_point_(), Mole_fraction_C7H5_PFRC2_max_point_(), Mole_fraction_C7H6_PFRC2_max_point_(), Mole_fraction_C9H6O_PFRC2_max_point_(), Mole_fraction_C9H7_PFRC2_max_point_(), Mole_fraction_CC3H4_PFRC2_max_point_(), Mole_fraction_CC3H6_PFRC2_max_point_(), Mole_fraction_CC5H10_PFRC2_max_point_(), Mole_fraction_CC5H9-B_PFRC2_max_point_(), Mole_fraction_C-C6H4_PFRC2_max_point_(), Mole_fraction_CH_PFRC2_max_point_(), Mole_fraction_CH2_PFRC2_max_point_(), Mole_fraction_CH2(S)_PFRC2_max_point_(), Mole_fraction_CH2CH2CHO_PFRC2_max_point_(), Mole_fraction_CH2CHCHCHCCH_PFRC2_max_point_(), Mole_fraction_CH2CHCHCHO_PFRC2_max_point_(), Mole_fraction_CH2CHCHOH_PFRC2_max_point_(), Mole_fraction_CH2CHO_PFRC2_max_point_(), Mole_fraction_CH2CO_PFRC2_max_point_(), Mole_fraction_CH2COHCHO_PFRC2_max_point_(), Mole_fraction_CH2O_PFRC2_max_point_(), Mole_fraction_CH2OCHO_PFRC2_max_point_(), Mole_fraction_CH2OH_PFRC2_max_point_(), Mole_fraction_CH3_PFRC2_max_point_(), Mole_fraction_CH3CCO_PFRC2_max_point_(), Mole_fraction_CH3CHCHO_PFRC2_max_point_(), Mole_fraction_CH3CHCO_PFRC2_max_point_(), Mole_fraction_CH3CHO_PFRC2_max_point_(), Mole_fraction_CH3COCH2_PFRC2_max_point_(), Mole_fraction_CH3COCH3_PFRC2_max_point_(), Mole_fraction_CH3COCHO_PFRC2_max_point_(), Mole_fraction_CH3O_PFRC2_max_point_(), Mole_fraction_CH3O2_PFRC2_max_point_(), Mole_fraction_CH3O2H_PFRC2_max_point_(), Mole_fraction_CH3OCHCH2_PFRC2_max_point_(), Mole_fraction_CH3OCHO_PFRC2_max_point_(), Mole_fraction_CH3OH_PFRC2_max_point_(), Mole_fraction_CH4_PFRC2_max_point_(), Mole_fraction_CHCHO_PFRC2_max_point_(), Mole_fraction_CHOCHO_PFRC2_max_point_(), Mole_fraction_CJVCCVCCVO_PFRC2_max_point_(), Mole_fraction_CJVCCVO_PFRC2_max_point_(), Mole_fraction_CO_PFRC2_max_point_(), Mole_fraction_CO2_PFRC2_max_point_(), Mole_fraction_CVCCJCVC_PFRC2_max_point_(), Mole_fraction_CVCCJCVCOH_PFRC2_max_point_(), Mole_fraction_CVCCVCCJC_PFRC2_max_point_(), Mole_fraction_CVCCVCCOH_PFRC2_max_point_(), Mole_fraction_CVCCVCCVO_PFRC2_max_point_(), Mole_fraction_CYC3H5CHCH2_PFRC2_max_point_(), Mole_fraction_CYC6H7_PFRC2_max_point_(), Mole_fraction_CYHEXDN13_PFRC2_max_point_(), Mole_fraction_CYHEXDN14_PFRC2_max_point_(), Mole_fraction_CYPENTN-4MTHNE_PFRC2_max_point_(), Mole_fraction_FLUORENE_PFRC2_max_point_(), Mole_fraction_FULVENE_PFRC2_max_point_(), Mole_fraction_H_PFRC2_max_point_(), Mole_fraction_H2_PFRC2_max_point_(), Mole_fraction_H2C4O_PFRC2_max_point_(), Mole_fraction_H2CC_PFRC2_max_point_(), Mole_fraction_H2CCC(S)_PFRC2_max_point_(), Mole_fraction_H2O_PFRC2_max_point_(), Mole_fraction_H2O2_PFRC2_max_point_(), Mole_fraction_HCCO_PFRC2_max_point_(), Mole_fraction_HCCOH_PFRC2_max_point_(), Mole_fraction_HCO_PFRC2_max_point_(), Mole_fraction_HCOH_PFRC2_max_point_(), Mole_fraction_HO2_PFRC2_max_point_(), Mole_fraction_HOC6H4CH2_PFRC2_max_point_(), Mole_fraction_HOC6H4CH3_PFRC2_max_point_(), Mole_fraction_HOCH2O_PFRC2_max_point_(), Mole_fraction_HOCHCHO_PFRC2_max_point_(), Mole_fraction_HOCHO_PFRC2_max_point_(), Mole_fraction_HOCO_PFRC2_max_point_(), Mole_fraction_IC3H5OH_PFRC2_max_point_(), Mole_fraction_IC3H6CO_PFRC2_max_point_(), Mole_fraction_IC3H7_PFRC2_max_point_(), Mole_fraction_IC3H7CHO_PFRC2_max_point_(), Mole_fraction_IC4H10_PFRC2_max_point_(), Mole_fraction_IC4H7_PFRC2_max_point_(), Mole_fraction_IC4H8_PFRC2_max_point_(), Mole_fraction_IC5D1T3_PFRC2_max_point_(), Mole_fraction_IC5D1T3-1J_PFRC2_max_point_(), Mole_fraction_IND_PFRC2_max_point_(), Mole_fraction_L-C6H4_PFRC2_max_point_(), Mole_fraction_MCP_PFRC2_max_point_(), Mole_fraction_N_PFRC2_max_point_(), Mole_fraction_N2_PFRC2_max_point_(), Mole_fraction_NAPH_PFRC2_max_point_(), Mole_fraction_NAPH-_PFRC2_max_point_(), Mole_fraction_NAPHO_PFRC2_max_point_(), Mole_fraction_NAPHV_PFRC2_max_point_(), Mole_fraction_NC3H7_PFRC2_max_point_(), Mole_fraction_NC3H7CHO_PFRC2_max_point_(), Mole_fraction_NC3H7OH_PFRC2_max_point_(), Mole_fraction_NC52ONE-3_PFRC2_max_point_(), Mole_fraction_NC5D124_PFRC2_max_point_(), Mole_fraction_NNH_PFRC2_max_point_(), Mole_fraction_NO_PFRC2_max_point_(), Mole_fraction_O_PFRC2_max_point_(), Mole_fraction_O2_PFRC2_max_point_(), Mole_fraction_OC5H7O_PFRC2_max_point_(), Mole_fraction_OC6H4CH3_PFRC2_max_point_(), Mole_fraction_OC6H4OH_PFRC2_max_point_(), Mole_fraction_OCH2CHO_PFRC2_max_point_(), Mole_fraction_OCHO_PFRC2_max_point_(), Mole_fraction_OH_PFRC2_max_point_(), Mole_fraction_OHV_PFRC2_max_point_(), Mole_fraction_OVCCCVO_PFRC2_max_point_(), Mole_fraction_PC2H4OH_PFRC2_max_point_(), Mole_fraction_SC2H2OH_PFRC2_max_point_(), Mole_fraction_SC2H4OH_PFRC2_max_point_(), Mole_fraction_SC3H4OH_PFRC2_max_point_(), Mole_fraction_SC3H5CHO_PFRC2_max_point_(), Mole_fraction_SC3H5CO_PFRC2_max_point_(), Mole_fraction_SC3H5OH_PFRC2_max_point_(), Molecular_weight_PFRC2_max_point_(g/mole), Mass_density_PFRC2_max_point_(g/cm3), Heat_capacity_ratio_PFRC2_max_point_(), Unburned_hydrocarbons_PFRC2_max_point_(ppm), Volatile_organic_compounds_PFRC2_max_point_(ppm)
7.000000e+00, 6.666667e+01, 5.432028e-03, 1.539380e+02, 1.885741e+03, 1.539380e+02, 7.388799e+05, 1.653731e+02, 8.294584e+17, 6.156782e+03, 6.669617e+08, 6.156782e+03, 9.869233e+00, 3.906039e-07, 2.309964e-08, 2.974362e-08, 6.042273e-07, 1.332509e-06, 2.648356e-06, 6.743391e-06, 6.286331e-06, 9.949789e-08, 1.376197e-02, 1.792040e-04, 9.268636e-04, 1.166865e-05, 3.406142e-08, 1.688156e-07, 4.717785e-05, 3.546671e-03, 8.492866e-05, 2.909703e-08, 1.453739e-06, 2.977549e-08, 2.747496e-08, 1.371155e-06, 4.914326e-04, 3.985193e-04, 6.119771e-03, 2.155032e-05, 3.396634e-05, 5.529581e-04, 3.224419e-08, 1.230565e-07, 9.924472e-05, 2.589671e-04, 1.181488e-05, 2.227904e-08, 2.603346e-07, 8.633408e-07, 6.460074e-05, 7.998565e-06, 6.669595e-08, 2.011014e-04, 1.513933e-05, 1.490042e-06, 9.715578e-05, 2.380879e-06, 3.487024e-06, 3.988259e-07, 7.645008e-06, 2.067977e-05, 1.259556e-07, 8.415011e-06, 1.780143e-05, 5.902560e-06, 1.881239e-06, 5.241385e-08, 1.025355e-07, 1.150493e-06, 1.383516e-07, 2.932615e-08, 1.335494e-06, 3.041470e-07, 1.311322e-08, 1.358388e-07, 1.021587e-06, 4.494672e-07, 6.415731e-06, 2.798129e-06, 1.805025e-05, 4.688784e-08, 2.930984e-06, 7.558750e-07, 2.898988e-08, 1.071713e-07, 1.151424e-07, 5.189940e-07, 1.637096e-05, 2.610507e-03, 8.349394e-08, 1.671366e-07, 1.512753e-07, 2.941557e-07, 2.149260e-07, 1.152121e-08, 1.046720e-08, 1.182440e-06, 3.159044e-03, 1.287132e-07, 2.053334e-07, 8.298606e-07, 3.930248e-08, 1.840205e-05, 5.626611e-05, 7.493910e-05, 6.637691e-06, 7.187876e-07, 1.805109e-06, 2.994103e-06, 2.277160e-07, 8.497456e-08, 1.051007e-05, 1.433957e-06, 3.828542e-07, 4.149746e-06, 2.964895e-08, 4.079848e-08, 3.971930e-05, 4.336701e-05, 1.002605e-03, 4.501577e-08, 8.970178e-08, 1.802437e-08, 1.066845e-07, 6.268252e-08, 7.998338e-07, 3.795302e-06, 1.541866e-06, 9.218246e-07, 4.645888e-08, 6.742642e-08, 9.568534e-07, 2.688886e-07, 3.628106e-05, 3.143450e-07, 4.639744e-08, 4.148699e-08, 1.898967e-08, 2.844728e-07, 1.329419e-05, 1.354925e-05, 5.979303e-08, 1.179925e-02, 3.481542e-08, 1.002698e-05, 3.251349e-03, 3.578387e-08, 1.254400e-06, 4.917236e-07, 9.386331e-04, 1.003713e-06, 2.036392e-06, 1.161483e-05, 4.375743e-06, 1.016346e-06, 2.320432e-08, 4.970637e-07, 1.173055e-07, 3.094447e-05, 7.690894e-02, 1.095856e-08, 2.644774e+00, 2.209339e-08, 1.373148e-08, 2.873023e-01, 9.828439e-01, 9.517607e-07, 3.738377e-08, 4.468372e-07, 9.045150e-08, 8.842735e-07, 2.987720e-08, 1.915390e-06, 8.049523e-07, 5.634261e-07, 4.030461e-08, 2.361434e-08, 1.558019e-05, 9.542843e-01, 3.936912e-01, 5.736030e-07, 1.568209e-04, 3.372994e-05, 2.988657e-01, 3.926527e-08, 4.764278e-08, 1.643503e-06, 9.165903e-01, 2.274266e-03, 5.023905e-07, 3.561040e-07, 1.470497e-06, 3.593264e-08, 1.773253e-04, 6.209574e-06, 5.183406e-05, 3.894606e-07, 2.331169e-08, 8.328981e-07, 3.617116e-08, 6.089553e-08, 2.633859e-08, 1.591746e-07, 2.282313e-07, 1.185245e-07, 2.191342e-05, 4.463072e-07, 1.099816e-08, 2.627414e-07, 3.371540e-03, 1.115325e-07, 1.659441e-08, 1.005919e-08, 1.677852e-08, 7.727235e-07, 1.718502e-08, 1.934809e-08, 3.111810e-05, 2.292819e-07, 5.563979e-08, 2.575635e-07, 2.617921e+00, 5.202792e-04, 1.702839e-08, 7.493753e-07, 3.532566e-06, 7.218517e-08, 6.074149e-05, 4.703264e-02, 1.216655e-05, 3.015765e-07, 4.911067e-07, 6.565697e-07, 7.067330e-07, 3.482119e-07, 4.210814e-06, 3.974989e-08, 1.414718e-08, 1.526545e+01, 1.096123e-03, 1.249594e+00, 1.323049e+05, 6.236457e+06
