Run_number_(), Heat_Flux_Per_Unit_Length_C2__PFR_PFR_(C2)_(J/cm-sec), Plug_flow_residence_time_PFRC2_min_point_(sec), Internal_surface_area_per_unit_distance_PFRC2_min_point_(cm), Cross-section_area_PFRC2_min_point_(cm2), External_surface_area_per_unit_distance_PFRC2_min_point_(cm), Velocity_PFRC2_min_point_(cm/sec), Exit_mass_flow_rate_PFRC2_min_point_(g/sec), Volumetric_heat_production_rate_PFRC2_min_point_(erg/cm3-sec), Surface_temperature_PFRC2_min_point_(K), Heat_loss_rate_PFRC2_min_point_(erg/cm-sec), Temperature_PFRC2_min_point_(K), Pressure_PFRC2_min_point_(atm), Mole_fraction_AC3H5CHO_PFRC2_min_point_(), Mole_fraction_AC5H9-C_PFRC2_min_point_(), Mole_fraction_B12DE3M_PFRC2_min_point_(), Mole_fraction_B13DE2M_PFRC2_min_point_(), Mole_fraction_B13DE2MJ_PFRC2_min_point_(), Mole_fraction_BUTA123TRIENE_PFRC2_min_point_(), Mole_fraction_C_PFRC2_min_point_(), Mole_fraction_C#CCVCCJ_PFRC2_min_point_(), Mole_fraction_C2H_PFRC2_min_point_(), Mole_fraction_C2H2_PFRC2_min_point_(), Mole_fraction_C2H2OH_PFRC2_min_point_(), Mole_fraction_C2H3_PFRC2_min_point_(), Mole_fraction_C2H3CHO_PFRC2_min_point_(), Mole_fraction_C2H3CO_PFRC2_min_point_(), Mole_fraction_C2H3COCH3_PFRC2_min_point_(), Mole_fraction_C2H3OH_PFRC2_min_point_(), Mole_fraction_C2H4_PFRC2_min_point_(), Mole_fraction_C2H5_PFRC2_min_point_(), Mole_fraction_C2H5CHCO_PFRC2_min_point_(), Mole_fraction_C2H5CHO_PFRC2_min_point_(), Mole_fraction_C2H5CO_PFRC2_min_point_(), Mole_fraction_C2H5O_PFRC2_min_point_(), Mole_fraction_C2H5OH_PFRC2_min_point_(), Mole_fraction_C2H6_PFRC2_min_point_(), Mole_fraction_C2HCHO_PFRC2_min_point_(), Mole_fraction_C3H2_PFRC2_min_point_(), Mole_fraction_C3H2(S)_PFRC2_min_point_(), Mole_fraction_C3H2C_PFRC2_min_point_(), Mole_fraction_C3H3_PFRC2_min_point_(), Mole_fraction_C3H3CHO_PFRC2_min_point_(), Mole_fraction_C3H3O_PFRC2_min_point_(), Mole_fraction_C3H4-A_PFRC2_min_point_(), Mole_fraction_C3H4-P_PFRC2_min_point_(), Mole_fraction_C3H5-A_PFRC2_min_point_(), Mole_fraction_C3H5OH_PFRC2_min_point_(), Mole_fraction_C3H5-S_PFRC2_min_point_(), Mole_fraction_C3H5-T_PFRC2_min_point_(), Mole_fraction_C3H6_PFRC2_min_point_(), Mole_fraction_C3H8_PFRC2_min_point_(), Mole_fraction_C4H10_PFRC2_min_point_(), Mole_fraction_C4H2_PFRC2_min_point_(), Mole_fraction_C4H3-I_PFRC2_min_point_(), Mole_fraction_C4H3-N_PFRC2_min_point_(), Mole_fraction_C4H4_PFRC2_min_point_(), Mole_fraction_C4H5-2_PFRC2_min_point_(), Mole_fraction_C4H5-2C2H_PFRC2_min_point_(), Mole_fraction_C4H5-3_PFRC2_min_point_(), Mole_fraction_C4H5-I_PFRC2_min_point_(), Mole_fraction_C4H5-N_PFRC2_min_point_(), Mole_fraction_C4H5OH-13_PFRC2_min_point_(), Mole_fraction_C4H6_PFRC2_min_point_(), Mole_fraction_C4H6-1_PFRC2_min_point_(), Mole_fraction_C4H612_PFRC2_min_point_(), Mole_fraction_C4H6-2_PFRC2_min_point_(), Mole_fraction_C4H71-1_PFRC2_min_point_(), Mole_fraction_C4H71-2_PFRC2_min_point_(), Mole_fraction_C4H71-3_PFRC2_min_point_(), Mole_fraction_C4H71-4_PFRC2_min_point_(), Mole_fraction_C4H72-2_PFRC2_min_point_(), Mole_fraction_C4H8-1_PFRC2_min_point_(), Mole_fraction_C4H8-2_PFRC2_min_point_(), Mole_fraction_C5H10-1_PFRC2_min_point_(), Mole_fraction_C5H10-2_PFRC2_min_point_(), Mole_fraction_C5H3O_PFRC2_min_point_(), Mole_fraction_C5H4CH3_PFRC2_min_point_(), Mole_fraction_C5H4O_PFRC2_min_point_(), Mole_fraction_C5H4OH_PFRC2_min_point_(), Mole_fraction_C5H5_PFRC2_min_point_(), Mole_fraction_C5H5CH2_PFRC2_min_point_(), Mole_fraction_C5H5CH2-1_PFRC2_min_point_(), Mole_fraction_C5H5CH2-2_PFRC2_min_point_(), Mole_fraction_C5H5CH3_PFRC2_min_point_(), Mole_fraction_C5H5CH3-1_PFRC2_min_point_(), Mole_fraction_C5H5CH3-2_PFRC2_min_point_(), Mole_fraction_C5H5OH_PFRC2_min_point_(), Mole_fraction_C5H6_PFRC2_min_point_(), Mole_fraction_C5H6-L_PFRC2_min_point_(), Mole_fraction_C5H7_PFRC2_min_point_(), Mole_fraction_C5H7-13-2_PFRC2_min_point_(), Mole_fraction_C5H7-13-3_PFRC2_min_point_(), Mole_fraction_C5H7-14-1_PFRC2_min_point_(), Mole_fraction_C5H81-3_PFRC2_min_point_(), Mole_fraction_C5H8-2_PFRC2_min_point_(), Mole_fraction_C5H82-3_PFRC2_min_point_(), Mole_fraction_C5H8D14_PFRC2_min_point_(), Mole_fraction_C5H92-4_PFRC2_min_point_(), Mole_fraction_C5H92-5_PFRC2_min_point_(), Mole_fraction_C6H10D13_PFRC2_min_point_(), Mole_fraction_C6H2_PFRC2_min_point_(), Mole_fraction_C6H3_PFRC2_min_point_(), Mole_fraction_C6H4OH_PFRC2_min_point_(), Mole_fraction_C6H5_PFRC2_min_point_(), Mole_fraction_C6H5C2H_PFRC2_min_point_(), Mole_fraction_C6H5C2H3_PFRC2_min_point_(), Mole_fraction_C6H5C2H5_PFRC2_min_point_(), Mole_fraction_C6H5CCH2_PFRC2_min_point_(), Mole_fraction_C6H5CH2_PFRC2_min_point_(), Mole_fraction_C6H5CH2CH2_PFRC2_min_point_(), Mole_fraction_C6H5CH2OH_PFRC2_min_point_(), Mole_fraction_C6H5CH3_PFRC2_min_point_(), Mole_fraction_C6H5CHCH_PFRC2_min_point_(), Mole_fraction_C6H5CHCH3_PFRC2_min_point_(), Mole_fraction_C6H5CHO_PFRC2_min_point_(), Mole_fraction_C6H5CHOH_PFRC2_min_point_(), Mole_fraction_C6H5CO_PFRC2_min_point_(), Mole_fraction_C6H5O_PFRC2_min_point_(), Mole_fraction_C6H5OH_PFRC2_min_point_(), Mole_fraction_C6H6_PFRC2_min_point_(), Mole_fraction_C6H8_PFRC2_min_point_(), Mole_fraction_C6H7-2_PFRC2_min_point_(), Mole_fraction_C6H9-A_PFRC2_min_point_(), Mole_fraction_C7H5_PFRC2_min_point_(), Mole_fraction_C7H6_PFRC2_min_point_(), Mole_fraction_C9H6O_PFRC2_min_point_(), Mole_fraction_C9H7_PFRC2_min_point_(), Mole_fraction_CC3H4_PFRC2_min_point_(), Mole_fraction_CC3H6_PFRC2_min_point_(), Mole_fraction_CC5H10_PFRC2_min_point_(), Mole_fraction_CC5H9-B_PFRC2_min_point_(), Mole_fraction_C-C6H4_PFRC2_min_point_(), Mole_fraction_CH_PFRC2_min_point_(), Mole_fraction_CH2_PFRC2_min_point_(), Mole_fraction_CH2(S)_PFRC2_min_point_(), Mole_fraction_CH2CH2CHO_PFRC2_min_point_(), Mole_fraction_CH2CHCHCHCCH_PFRC2_min_point_(), Mole_fraction_CH2CHCHCHO_PFRC2_min_point_(), Mole_fraction_CH2CHCHOH_PFRC2_min_point_(), Mole_fraction_CH2CHO_PFRC2_min_point_(), Mole_fraction_CH2CO_PFRC2_min_point_(), Mole_fraction_CH2COHCHO_PFRC2_min_point_(), Mole_fraction_CH2O_PFRC2_min_point_(), Mole_fraction_CH2OCHO_PFRC2_min_point_(), Mole_fraction_CH2OH_PFRC2_min_point_(), Mole_fraction_CH3_PFRC2_min_point_(), Mole_fraction_CH3CCO_PFRC2_min_point_(), Mole_fraction_CH3CHCHO_PFRC2_min_point_(), Mole_fraction_CH3CHCO_PFRC2_min_point_(), Mole_fraction_CH3CHO_PFRC2_min_point_(), Mole_fraction_CH3COCH2_PFRC2_min_point_(), Mole_fraction_CH3COCH3_PFRC2_min_point_(), Mole_fraction_CH3COCHO_PFRC2_min_point_(), Mole_fraction_CH3O_PFRC2_min_point_(), Mole_fraction_CH3O2_PFRC2_min_point_(), Mole_fraction_CH3O2H_PFRC2_min_point_(), Mole_fraction_CH3OCHCH2_PFRC2_min_point_(), Mole_fraction_CH3OCHO_PFRC2_min_point_(), Mole_fraction_CH3OH_PFRC2_min_point_(), Mole_fraction_CH4_PFRC2_min_point_(), Mole_fraction_CHCHO_PFRC2_min_point_(), Mole_fraction_CHOCHO_PFRC2_min_point_(), Mole_fraction_CJVCCVCCVO_PFRC2_min_point_(), Mole_fraction_CJVCCVO_PFRC2_min_point_(), Mole_fraction_CO_PFRC2_min_point_(), Mole_fraction_CO2_PFRC2_min_point_(), Mole_fraction_CVCCJCVC_PFRC2_min_point_(), Mole_fraction_CVCCJCVCOH_PFRC2_min_point_(), Mole_fraction_CVCCVCCJC_PFRC2_min_point_(), Mole_fraction_CVCCVCCOH_PFRC2_min_point_(), Mole_fraction_CVCCVCCVO_PFRC2_min_point_(), Mole_fraction_CYC3H5CHCH2_PFRC2_min_point_(), Mole_fraction_CYC6H7_PFRC2_min_point_(), Mole_fraction_CYHEXDN13_PFRC2_min_point_(), Mole_fraction_CYHEXDN14_PFRC2_min_point_(), Mole_fraction_CYPENTN-4MTHNE_PFRC2_min_point_(), Mole_fraction_FLUORENE_PFRC2_min_point_(), Mole_fraction_FULVENE_PFRC2_min_point_(), Mole_fraction_H_PFRC2_min_point_(), Mole_fraction_H2_PFRC2_min_point_(), Mole_fraction_H2C4O_PFRC2_min_point_(), Mole_fraction_H2CC_PFRC2_min_point_(), Mole_fraction_H2CCC(S)_PFRC2_min_point_(), Mole_fraction_H2O_PFRC2_min_point_(), Mole_fraction_H2O2_PFRC2_min_point_(), Mole_fraction_HCCO_PFRC2_min_point_(), Mole_fraction_HCCOH_PFRC2_min_point_(), Mole_fraction_HCO_PFRC2_min_point_(), Mole_fraction_HCOH_PFRC2_min_point_(), Mole_fraction_HO2_PFRC2_min_point_(), Mole_fraction_HOC6H4CH2_PFRC2_min_point_(), Mole_fraction_HOC6H4CH3_PFRC2_min_point_(), Mole_fraction_HOCH2O_PFRC2_min_point_(), Mole_fraction_HOCHCHO_PFRC2_min_point_(), Mole_fraction_HOCHO_PFRC2_min_point_(), Mole_fraction_HOCO_PFRC2_min_point_(), Mole_fraction_IC3H5OH_PFRC2_min_point_(), Mole_fraction_IC3H6CO_PFRC2_min_point_(), Mole_fraction_IC3H7_PFRC2_min_point_(), Mole_fraction_IC3H7CHO_PFRC2_min_point_(), Mole_fraction_IC4H10_PFRC2_min_point_(), Mole_fraction_IC4H7_PFRC2_min_point_(), Mole_fraction_IC4H8_PFRC2_min_point_(), Mole_fraction_IC5D1T3_PFRC2_min_point_(), Mole_fraction_IC5D1T3-1J_PFRC2_min_point_(), Mole_fraction_IND_PFRC2_min_point_(), Mole_fraction_L-C6H4_PFRC2_min_point_(), Mole_fraction_MCP_PFRC2_min_point_(), Mole_fraction_N_PFRC2_min_point_(), Mole_fraction_N2_PFRC2_min_point_(), Mole_fraction_NAPH_PFRC2_min_point_(), Mole_fraction_NAPH-_PFRC2_min_point_(), Mole_fraction_NAPHO_PFRC2_min_point_(), Mole_fraction_NAPHV_PFRC2_min_point_(), Mole_fraction_NC3H7_PFRC2_min_point_(), Mole_fraction_NC3H7CHO_PFRC2_min_point_(), Mole_fraction_NC3H7OH_PFRC2_min_point_(), Mole_fraction_NC52ONE-3_PFRC2_min_point_(), Mole_fraction_NC5D124_PFRC2_min_point_(), Mole_fraction_NNH_PFRC2_min_point_(), Mole_fraction_NO_PFRC2_min_point_(), Mole_fraction_O_PFRC2_min_point_(), Mole_fraction_O2_PFRC2_min_point_(), Mole_fraction_OC5H7O_PFRC2_min_point_(), Mole_fraction_OC6H4CH3_PFRC2_min_point_(), Mole_fraction_OC6H4OH_PFRC2_min_point_(), Mole_fraction_OCH2CHO_PFRC2_min_point_(), Mole_fraction_OCHO_PFRC2_min_point_(), Mole_fraction_OH_PFRC2_min_point_(), Mole_fraction_OHV_PFRC2_min_point_(), Mole_fraction_OVCCCVO_PFRC2_min_point_(), Mole_fraction_PC2H4OH_PFRC2_min_point_(), Mole_fraction_SC2H2OH_PFRC2_min_point_(), Mole_fraction_SC2H4OH_PFRC2_min_point_(), Mole_fraction_SC3H4OH_PFRC2_min_point_(), Mole_fraction_SC3H5CHO_PFRC2_min_point_(), Mole_fraction_SC3H5CO_PFRC2_min_point_(), Mole_fraction_SC3H5OH_PFRC2_min_point_(), Molecular_weight_PFRC2_min_point_(g/mole), Mass_density_PFRC2_min_point_(g/cm3), Heat_capacity_ratio_PFRC2_min_point_(), Unburned_hydrocarbons_PFRC2_min_point_(ppm), Volatile_organic_compounds_PFRC2_min_point_(ppm)
7.000000e+00, 6.666667e+01, 0.000000e+00, 1.539380e+02, 1.885741e+03, 1.539380e+02, 8.000470e+01, 1.653655e+02, -2.429546e+08, 1.658624e+03, 0.000000e+00, 1.658624e+03, 9.805291e+00, -2.693100e-08, -1.899677e-13, -1.557474e-09, -4.146157e-08, -3.947145e-10, 1.010547e-09, -2.516880e-03, -6.679160e-05, -1.606399e-03, -1.571340e-03, 2.065376e-10, -5.448493e-04, -1.434040e-07, -8.928325e-08, -8.136466e-09, 1.361271e-07, -1.136192e-05, -1.845053e-07, 1.369219e-11, -6.165634e-10, 1.246952e-12, -6.063792e-08, -1.021269e-11, -5.761929e-12, -5.212047e-08, 7.051989e-08, 1.352577e-10, 8.391644e-09, -2.225660e-06, 1.827883e-11, -4.987274e-10, -7.425689e-06, -1.337629e-07, -4.513021e-04, -2.019061e-12, -1.157766e-05, -3.375327e-07, -3.025839e-06, 3.482032e-14, 1.298856e-16, -6.849246e-07, -1.880314e-04, -3.511352e-06, -8.955063e-06, -1.041043e-05, 6.023020e-10, -2.455424e-07, -2.755303e-05, -2.359697e-05, -5.340648e-11, -9.267057e-05, -3.356496e-08, -5.689078e-06, -1.249154e-06, 8.603124e-12, 2.988260e-11, -2.755530e-08, -9.034703e-11, -5.804740e-08, 3.860439e-12, -3.996046e-12, -7.575277e-11, -1.290113e-10, -3.068709e-10, 1.823457e-13, -3.211045e-08, 2.151423e-09, -1.718937e-07, 2.232513e-14, 5.481120e-14, 3.732228e-14, 3.875856e-15, 4.736329e-15, 5.148595e-15, 1.835089e-12, -1.155895e-06, 1.053245e-06, -8.842550e-06, -2.188967e-04, -2.143663e-04, -9.984345e-08, -1.370353e-03, 2.776187e-12, 7.061355e-11, -1.164648e-05, 9.711433e-12, -5.891498e-13, -5.676509e-08, -6.480677e-09, -4.612930e-08, 9.301314e-11, 4.227681e-12, 2.632134e-08, 1.014795e-11, 5.662200e-18, 1.191035e-09, -1.353482e-06, 9.591200e-15, -1.359225e-08, 1.593036e-13, 8.169318e-10, 1.337693e-15, -2.104030e-07, 1.618941e-12, 3.615747e-16, 9.001175e-09, 7.559756e-11, 8.068718e-11, 1.256458e-13, 5.181756e-11, 3.826824e-15, -3.554480e-08, -2.114721e-07, 8.460495e-11, 1.474834e-09, -1.028659e-08, 2.388476e-10, -6.767270e-10, -2.093348e-12, 7.820342e-10, -1.295761e-03, -8.791913e-03, -3.140467e-03, -6.051965e-08, 1.449395e-11, -1.398400e-06, -2.183146e-07, -1.160821e-04, -6.051078e-02, -8.265969e-12, 1.442752e-06, 1.192153e-15, -3.801845e-04, -1.220092e-02, -1.438437e-07, -6.362019e-06, 5.899617e-09, -1.670836e-03, -3.541270e-06, -7.922438e-07, 4.650775e-09, -1.243799e-07, -4.482933e-07, -1.113903e-08, -4.230644e-09, -5.523114e-09, -2.782955e-05, -9.976802e-06, -3.587284e+00, -1.478647e-12, 3.564189e-15, -2.704481e-07, 8.373072e-02, 4.304398e-02, -3.736923e-04, -2.009758e-12, 6.911259e-12, -1.303475e-09, -8.737569e-07, -6.167980e-05, 1.654021e-14, 3.017766e-16, 1.399254e-15, 1.601757e-11, 9.559460e-12, 2.066349e-11, 1.887655e-05, 4.917087e-02, 3.914740e-09, -4.008312e-05, 1.804041e-09, 2.857305e-03, -7.247509e-05, -1.360739e-02, -1.219785e-04, 3.321175e-08, 8.912251e-09, -1.311654e-02, 1.803763e-10, 1.302048e-13, 2.516838e-15, 4.290273e-16, -1.848493e-06, -4.251251e-06, -2.268258e-12, 1.053087e-11, 2.506796e-12, 3.169026e-17, -7.251230e-11, -2.938690e-09, -2.019874e-09, 2.476939e-15, -9.344323e-13, 7.230981e-11, -1.311636e-07, -3.772543e-09, -3.587695e-09, 1.349158e-06, 1.166286e-12, 1.109187e-11, -6.233521e-10, 1.121838e-11, 4.050674e-10, -1.403925e-10, 3.437740e-17, 3.443811e-13, 5.069192e-12, 8.984388e-13, -2.834097e-09, 3.789887e-11, -3.613472e+00, 1.722291e-11, 8.221950e-11, -6.061395e-09, 2.681220e-19, 1.024010e-11, 7.650908e-07, 1.791856e-19, -1.447733e-07, 6.618225e-11, -1.097374e-07, -5.282299e-07, 1.694230e-13, -7.801500e-11, -4.113418e-13, -6.397885e-11, 6.115224e-03, 1.186864e-07, 1.007415e+00, 2.280635e+03, 1.259785e+05
