Solution_No_PFRC2_(), Inlet_mass_fraction_C-C6H4_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_C6H3_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_C6H2_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_C6H6_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_FULVENE_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_C6H5_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_C6H5OO_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_C6H5OOH_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_C6H5OH_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_C6H5O_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_C6H4OH_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_OC6H4OH_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_O-C6H4O2_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_P-C6H4O2_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_O-OC6H5OJ_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_P-OC6H5OJ_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_P-C6H3O2_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_C5H6_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_C5H5_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_C5H6-L_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_C#CCVCCJ_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_C5H7_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_CVCCJCVC_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_CVCCVCCJ_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_CVCCJCVCOH_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_CVCCVCCOH_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_C5H5OH_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_C5H5O_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_C5H4OH_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_C5H4O_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_C5H3O_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_CJVCCVCCVO_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_CVCCVCCJVO_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_CJVCCVO_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_HOCVCCVO_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_HOCVCCJVO_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_OC5H7O_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_OC4H6O_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_OC4H5O_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_O2CCHOOJ_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_C7H6_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_C7H5_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_O-O2C6H4CH3_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_OC6H4CH2_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_IND_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_C10H9_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_C10H10_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_C5H5CH3_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_C9H7_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_C9H6O_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_NAPH_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_NAPH-_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_NAPHV_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_NAPHO_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_FLUORENE_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_C14H10_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mass_fraction_C16H10_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Area_PFRC2_(m2), Cycle_time_PFRC2_(sec), Ambient_temperature_PFRC2_(K), Surface_material_area_fraction_PFRC2_()
1.000000e+00, 1.726769e-11, 1.010061e-13, 6.314038e-11, 6.057184e-08, 2.723921e-10, 1.094034e-11, 1.253858e-16, 7.995392e-20, 5.489617e-10, 9.621055e-12, 4.154380e-14, 7.346980e-16, 2.096903e-14, 2.088724e-15, 1.017328e-20, 3.771128e-23, 4.420327e-19, 2.948875e-09, 3.469397e-10, 8.194471e-10, 7.579624e-12, 3.113489e-13, 5.523795e-12, 1.763986e-11, 3.210258e-14, 5.580827e-14, 9.469320e-12, 6.227405e-17, 9.696308e-12, 7.079339e-12, 1.098112e-15, 2.655486e-15, 1.449268e-14, 1.594656e-12, 1.871588e-11, 5.318107e-13, 2.063555e-11, 1.275039e-22, 1.545203e-23, 1.785385e-21, 1.532893e-12, 1.940303e-12, 4.289536e-27, 1.117284e-15, 9.510692e-12, 1.511946e-20, 6.137894e-20, 4.130338e-12, 1.500107e-12, 2.993537e-14, 3.315796e-14, 6.500000e-17, 7.032587e-17, 1.861976e-17, 3.546302e-15, 3.116967e-18, 3.718734e-18, 1.130973e-02, 1.200000e+02, 2.981500e+02, 1.000000e+00
