Solution_No_PFRC4_(), Inlet_mole_fraction_C4H612_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C4H6-2_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_H2C4O_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_NC3H7CHO_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_NC3H7CO_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C3H6CHO-1_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C3H6CHO-2_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C3H6CHO-3_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C2H5COCH3_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C2H5COCH2_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_CH2CH2COCH3_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_CH3CHCOCH3_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C2H3COCH3_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C2H5CHCO_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C5H10-1_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C5H10-2_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C5H81-3_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C5H91-3_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C5H91-4_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C5H91-5_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C5H92-4_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C5H92-5_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_BC5H10_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_CC5H10_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_CC5H9-A_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_CC5H9-B_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_AC5H10_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_AC5H9-A2_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_AC5H9-C_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_AC5H9-D_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_B13DE2M_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_B13DE2MJ_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_B12DE3M_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C6H10D24_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C6H101-5_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C6H9-A_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C3Y1-3OR_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C6H101-3;3_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C8H131-5;3;SA_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_L-C6H4_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C-C6H4_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C6H3_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C6H2_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C6H6_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_FULVENE_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C6H5_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C6H5OO_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C6H5OOH_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C6H5OH_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C6H5O_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C6H4OH_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_OC6H4OH_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_O-C6H4O2_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_P-C6H4O2_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_P-C6H3O2_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C5H6_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C5H5_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C5H6-L_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C#CCVCCJ_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C5H7_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_CVCCJCVC_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_CVCCVCCJ_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_CVCCJCVCOH_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_CVCCVCCOH_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C5H5OH_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C5H5O_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C5H4OH_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C5H4O_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C5H3O_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_CJVCCVCCVO_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_CVCCVCCJVO_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_CJVCCVO_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_HOCVCCVO_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_HOCVCCJVO_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_OC5H7O_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C7H6_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C7H5_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_OC6H4CH2_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_IND_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C10H9_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C10H10_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C5H5CH3_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C9H7_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C9H6O_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_NAPH_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_NAPH-_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_NAPHV_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_NAPHO_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_FLUORENE_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C14H10_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C16H10_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Area_PFRC4_(m2), Cycle_time_PFRC4_(sec), Ambient_temperature_PFRC4_(K), Surface_material_area_fraction_PFRC4_()
1.000000e+00, 3.562695e-10, 4.877981e-10, 1.063744e-11, 7.733089e-14, 1.867818e-16, 1.723343e-17, 4.023914e-17, 1.737356e-17, 3.558663e-14, 1.757840e-16, 9.050205e-17, 3.421044e-15, 2.400604e-12, 8.018482e-17, 5.249844e-14, 5.015108e-14, 3.417323e-12, 5.596169e-16, 3.682459e-16, 1.531375e-16, 5.145655e-16, 1.396560e-16, 3.527733e-14, 3.354443e-14, 1.048380e-16, 1.632342e-16, 5.693483e-14, 1.663586e-15, 7.893138e-16, 1.981980e-16, 2.757693e-12, 6.491445e-14, 1.027449e-13, 6.352522e-12, 2.820011e-16, 2.992752e-17, 1.747744e-18, 3.797604e-12, 1.173680e-20, 3.545280e-11, 7.840928e-11, 3.237553e-14, 1.068392e-11, 1.913806e-06, 3.173813e-09, 1.634483e-10, 1.515106e-18, 1.485028e-19, 5.713267e-09, 6.368495e-11, 1.983468e-13, 8.473565e-17, 2.416398e-16, 3.917708e-16, 3.879601e-20, 1.747787e-09, 1.567258e-10, 3.506756e-09, 2.533814e-12, 1.078818e-13, 1.755142e-12, 5.474172e-12, 5.428417e-15, 7.017378e-15, 2.199987e-12, 1.332857e-17, 1.498507e-12, 1.702384e-13, 1.554649e-17, 5.258364e-16, 8.682777e-16, 1.905920e-13, 1.139861e-12, 1.812299e-14, 4.029317e-08, 2.219262e-14, 1.444756e-14, 1.954767e-14, 3.450766e-11, 8.474250e-18, 5.874717e-20, 5.241485e-11, 3.253017e-12, 2.909892e-14, 3.242078e-10, 2.841326e-13, 3.081801e-13, 4.160778e-15, 5.530542e-11, 3.227475e-12, 5.007446e-12, 2.896647e-02, 1.000000e+00, 2.981500e+02, 1.000000e+00
