Solution_No_PFRC4_(), Inlet_mole_fraction_C8H142-6_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_C8H132-6;SA_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_C8H132-6;PA_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_C8H132-6;SAO_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_C8H132-6;PAO_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_C7H111-5;1P_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_L-C6H4_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_C-C6H4_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_C6H3_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_C6H2_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_C6H6_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_FULVENE_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_C6H5_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_C6H5OO_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_C6H5OOH_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_C6H5OH_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_C6H5O_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_C6H4OH_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_OC6H4OH_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_O-C6H4O2_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_P-C6H4O2_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_O-OC6H5OJ_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_P-OC6H5OJ_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_P-C6H3O2_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_C5H6_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_C5H5_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_C5H6-L_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_C#CCVCCJ_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_C5H7_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_CVCCJCVC_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_CVCCVCCJ_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_CVCCJCVCOH_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_CVCCVCCOH_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_C5H5OH_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_C5H5O_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_C5H4OH_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_C5H4O_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_C5H3O_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_CJVCCVCCVO_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_CVCCVCCJVO_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_CJVCCVO_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_HOCVCCVO_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_HOCVCCJVO_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_OC5H7O_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_OC4H6O_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_OC4H5O_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_O2CCHOOJ_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_C7H6_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_C7H5_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_O-O2C6H4CH3_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_OC6H4CH2_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_C6H5CHOOCH3_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_C6H5CH2CH2OO_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_C14H12O_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_IND_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_C10H9_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_C10H10_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_C5H5CH3_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_C9H7_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_C9H6O_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_NAPH_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_NAPH-_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_NAPHV_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_NAPHO_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_FLUORENE_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_C14H10_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Inlet_mole_fraction_C16H10_of_C2__Gas_Mixer_to_C3__PFR_PFRC4_(), Area_PFRC4_(m2), Cycle_time_PFRC4_(sec), Ambient_temperature_PFRC4_(K), Surface_material_area_fraction_PFRC4_()
1.000000e+00, 2.301077e-17, 5.369367e-19, 1.878305e-18, 5.875981e-26, 6.032155e-25, 5.794677e-18, 5.348711e-06, 1.723337e-07, 2.188850e-06, 4.447963e-04, 1.880883e-05, 1.176213e-07, 4.658833e-09, 5.802219e-13, 3.487848e-17, 4.564363e-07, 6.778256e-09, 8.720255e-12, 7.799543e-12, 7.341142e-11, 2.818185e-11, 1.172594e-16, 6.206627e-20, 1.547157e-15, 5.817719e-07, 9.111299e-08, 1.915930e-07, 6.357203e-08, 3.385095e-11, 7.222947e-10, 2.435517e-09, 5.001964e-12, 1.243419e-11, 1.658225e-09, 1.012398e-14, 2.014497e-10, 2.146423e-08, 1.581886e-12, 3.082946e-13, 1.694483e-13, 2.458891e-11, 2.243971e-11, 4.466330e-13, 1.482538e-08, 4.244319e-25, 3.297057e-26, 1.835192e-23, 3.673138e-09, 4.059534e-08, 4.463916e-26, 4.984012e-14, 1.617519e-49, 4.476822e-50, 7.037777e-33, 2.400362e-07, 2.736609e-15, 6.382484e-14, 3.102473e-09, 2.506318e-08, 1.232910e-08, 7.383798e-10, 4.518711e-11, 4.753430e-11, 1.317616e-12, 2.911374e-07, 4.026468e-11, 3.691968e-11, 1.130973e-02, 1.200000e+02, 2.981500e+02, 1.000000e+00
