Solution_No_PSRC1_(), Volume_PSRC1_(m3), Exit_mass_flow_rate_PSRC1_(kg/sec), Volumetric_heat_production_rate_PSRC1_(J/m3-sec), Surface_temperature_PSRC1_(K), Heat_loss_rate_PSRC1_(J/sec), Temperature_PSRC1_(K), Mass_PSRC1_(kg), Pressure_PSRC1_(Pa), Mole_fraction_N2_PSRC1_(), Mole_fraction_H2_PSRC1_(), Mole_fraction_H_PSRC1_(), Mole_fraction_O2_PSRC1_(), Mole_fraction_O_PSRC1_(), Mole_fraction_H2O_PSRC1_(), Mole_fraction_OH_PSRC1_(), Mole_fraction_H2O2_PSRC1_(), Mole_fraction_HO2_PSRC1_(), Mole_fraction_CO_PSRC1_(), Mole_fraction_CO2_PSRC1_(), Mole_fraction_CH4_PSRC1_(), Mole_fraction_CH3_PSRC1_(), Mole_fraction_CH2_PSRC1_(), Mole_fraction_CH3O2_PSRC1_(), Mole_fraction_CH3OH_PSRC1_(), Mole_fraction_CH2OH_PSRC1_(), Mole_fraction_CH2O_PSRC1_(), Mole_fraction_HCO_PSRC1_(), Mole_fraction_HOCHO_PSRC1_(), Mole_fraction_C2H6_PSRC1_(), Mole_fraction_C2H5_PSRC1_(), Mole_fraction_C2H4_PSRC1_(), Mole_fraction_C2H3_PSRC1_(), Mole_fraction_CHOCHO_PSRC1_(), Mole_fraction_CHCHO_PSRC1_(), Mole_fraction_C2H2_PSRC1_(), Mole_fraction_H2CC_PSRC1_(), Mole_fraction_C2H5OH_PSRC1_(), Mole_fraction_C2H4O1-2_PSRC1_(), Mole_fraction_CH3CHO_PSRC1_(), Mole_fraction_CH2CHO_PSRC1_(), Mole_fraction_C2H3OH_PSRC1_(), Mole_fraction_CH2CO_PSRC1_(), Mole_fraction_HCCO_PSRC1_(), Mole_fraction_HCCOH_PSRC1_(), Mole_fraction_C3H8_PSRC1_(), Mole_fraction_C3H6_PSRC1_(), Mole_fraction_C3H5-A_PSRC1_(), Mole_fraction_C3H5-S_PSRC1_(), Mole_fraction_C3H5-T_PSRC1_(), Mole_fraction_CC3H6_PSRC1_(), Mole_fraction_CH3CHCO_PSRC1_(), Mole_fraction_C3H4-P_PSRC1_(), Mole_fraction_C3H4-A_PSRC1_(), Mole_fraction_C3H3_PSRC1_(), Mole_fraction_CC3H4_PSRC1_(), Mole_fraction_C3H2(S)_PSRC1_(), Mole_fraction_C3H3O_PSRC1_(), Mole_fraction_C2HCHO_PSRC1_(), Mole_fraction_C3H5OH_PSRC1_(), Mole_fraction_SC3H5OH_PSRC1_(), Mole_fraction_IC3H5OH_PSRC1_(), Mole_fraction_CH3COCH3_PSRC1_(), Mole_fraction_C2H3CHO_PSRC1_(), Mole_fraction_IC4H8_PSRC1_(), Mole_fraction_IC4H7_PSRC1_(), Mole_fraction_CCYCCO-T1_PSRC1_(), Mole_fraction_C4H8-1_PSRC1_(), Mole_fraction_C4H71-3_PSRC1_(), Mole_fraction_C4H8-2_PSRC1_(), Mole_fraction_C4H6_PSRC1_(), Mole_fraction_C4H5-I_PSRC1_(), Mole_fraction_C4H5-2_PSRC1_(), Mole_fraction_C4H4_PSRC1_(), Mole_fraction_C4H3-I_PSRC1_(), Mole_fraction_C4H3-N_PSRC1_(), Mole_fraction_C4H2_PSRC1_(), Mole_fraction_CHCC(CH2)CHCH2_PSRC1_(), Mole_fraction_CH2CHCHCHCCH_PSRC1_(), Mole_fraction_C3H3CHO_PSRC1_(), Mole_fraction_C6H8_PSRC1_(), Mole_fraction_CYPENTN-4MTHNE_PSRC1_(), Mole_fraction_C4H612_PSRC1_(), Mole_fraction_C4H6-2_PSRC1_(), Mole_fraction_H2C4O_PSRC1_(), Mole_fraction_C2H3COCH3_PSRC1_(), Mole_fraction_C5H81-3_PSRC1_(), Mole_fraction_B13DE2M_PSRC1_(), Mole_fraction_L-C6H4_PSRC1_(), Mole_fraction_C-C6H4_PSRC1_(), Mole_fraction_C6H2_PSRC1_(), Mole_fraction_C6H6_PSRC1_(), Mole_fraction_FULVENE_PSRC1_(), Mole_fraction_C6H5_PSRC1_(), Mole_fraction_C6H5OH_PSRC1_(), Mole_fraction_C6H5O_PSRC1_(), Mole_fraction_O-C6H4O2_PSRC1_(), Mole_fraction_P-C6H4O2_PSRC1_(), Mole_fraction_C5H6_PSRC1_(), Mole_fraction_C5H5_PSRC1_(), Mole_fraction_C5H6-L_PSRC1_(), Mole_fraction_C#CCVCCJ_PSRC1_(), Mole_fraction_CVCCJCVC_PSRC1_(), Mole_fraction_CVCCVCCJ_PSRC1_(), Mole_fraction_C5H5OH_PSRC1_(), Mole_fraction_C5H4OH_PSRC1_(), Mole_fraction_C5H4O_PSRC1_(), Mole_fraction_OC5H7O_PSRC1_(), Mole_fraction_C7H6_PSRC1_(), Mole_fraction_C7H5_PSRC1_(), Mole_fraction_IND_PSRC1_(), Mole_fraction_C5H5CH3_PSRC1_(), Mole_fraction_C9H7_PSRC1_(), Mole_fraction_C9H6O_PSRC1_(), Mole_fraction_NAPH_PSRC1_(), Molecular_weight_PSRC1_(kg/mole), Mass_density_PSRC1_(kg/m3), Unburned_hydrocarbons_PSRC1_(ppm), Volatile_organic_compounds_PSRC1_(ppm), Residence_time_PSRC1_(sec), Inlet_flow_rate_of_C1_Inlet1_PSRC1_(kg/sec), Inlet_temperature_of_C1_Inlet1_PSRC1_(K), Inlet_mole_fraction_N2_of_C1_Inlet1_PSRC1_(), Inlet_mole_fraction_CO2_of_C1_Inlet1_PSRC1_(), Inlet_mole_fraction_CH4_of_C1_Inlet1_PSRC1_(), Inlet_mole_fraction_C2H6_of_C1_Inlet1_PSRC1_(), Inlet_mole_fraction_C3H8_of_C1_Inlet1_PSRC1_(), Inlet_flow_rate_of_o2+steam_PSRC1_(kg/sec), Inlet_temperature_of_o2+steam_PSRC1_(K), Inlet_mole_fraction_O2_of_o2+steam_PSRC1_(), Inlet_mole_fraction_H2O_of_o2+steam_PSRC1_(), Inlet_flow_rate_of_steam_PSRC1_(kg/sec), Inlet_temperature_of_steam_PSRC1_(K), Inlet_mole_fraction_H2O_of_steam_PSRC1_(), Ambient_temperature_PSRC1_(K), Surface_material_area_fraction_PSRC1_()
1.000000e+00, 6.277778e-05, 1.116500e-01, 1.171891e+10, 1.742093e+03, 4.235994e+05, 1.742094e+03, 4.193458e-04, 4.700000e+06, 3.729026e-03, 1.295159e-01, 1.794953e-05, 4.701985e-03, 1.025336e-07, 5.343797e-01, 5.079440e-06, 4.334054e-07, 1.435376e-05, 1.381965e-01, 1.202235e-01, 5.717194e-02, 1.584407e-04, 5.130055e-08, 3.129332e-08, 5.879860e-05, 5.375412e-08, 8.408906e-05, 1.079666e-07, 3.875827e-07, 2.382921e-04, 7.804482e-07, 2.530269e-03, 1.970798e-06, 4.088365e-06, 1.021795e-03, 6.851856e-03, 1.272806e-07, 1.647463e-07, 7.300070e-08, 9.312333e-06, 5.575558e-08, 1.279467e-05, 1.910991e-04, 2.494125e-07, 1.038344e-05, 7.780532e-07, 4.460552e-05, 1.733712e-06, 1.471347e-08, 3.220696e-08, 2.006382e-07, 4.860321e-06, 2.534603e-04, 9.776683e-05, 2.794937e-05, 2.077635e-07, 2.220419e-08, 9.126608e-08, 9.228098e-08, 4.981468e-08, 1.219946e-08, 2.966551e-07, 3.082455e-08, 5.916188e-07, 3.755137e-07, 3.424964e-08, 4.577207e-08, 5.714602e-07, 2.749068e-08, 1.910075e-07, 1.454668e-05, 9.308971e-08, 3.148588e-07, 6.139968e-05, 8.908946e-07, 1.889764e-08, 9.210003e-05, 1.046601e-07, 7.450992e-08, 1.309930e-08, 2.032260e-08, 1.191270e-08, 2.595289e-06, 1.649145e-06, 1.536596e-06, 2.936990e-08, 1.790376e-07, 1.914620e-07, 8.782885e-07, 1.915896e-06, 1.277484e-06, 2.138735e-04, 4.101023e-06, 5.916939e-08, 1.358211e-05, 7.765352e-07, 2.170075e-08, 2.079627e-08, 9.585268e-06, 1.632538e-06, 1.317131e-07, 2.846697e-08, 1.619211e-08, 5.138862e-08, 5.051150e-08, 2.036068e-08, 2.351267e-06, 7.425953e-08, 7.525096e-08, 1.642604e-07, 5.456288e-06, 1.497398e-07, 1.076801e-06, 7.906201e-07, 1.442858e-08, 2.058613e-02, 6.679844e+00, 8.001143e+04, 8.278589e+04, 3.755896e-03, 3.065000e-02, 3.398000e+02, 1.144736e-02, 1.223925e-02, 9.197081e-01, 5.432985e-02, 2.275438e-03, 7.010000e-02, 5.051000e+02, 9.333199e-01, 6.668015e-02, 1.090000e-02, 6.266000e+02, 1.000000e+00, 2.981500e+02, 1.000000e+00
