Solution_No_PFRC7_(), Inlet_mole_fraction_C-C6H4_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_C6H3_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_C6H2_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_C6H6_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_FULVENE_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_C6H5_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_C6H5OO_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_C6H5OOH_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_C6H5OH_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_C6H5O_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_C6H4OH_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_OC6H4OH_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_O-C6H4O2_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_P-C6H4O2_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_O-OC6H5OJ_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_P-OC6H5OJ_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_P-C6H3O2_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_C5H6_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_C5H5_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_C5H6-L_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_C#CCVCCJ_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_C5H7_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_CVCCJCVC_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_CVCCVCCJ_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_CVCCJCVCOH_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_CVCCVCCOH_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_C5H5OH_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_C5H5O_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_C5H4OH_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_C5H4O_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_C5H3O_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_CJVCCVCCVO_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_CVCCVCCJVO_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_CJVCCVO_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_HOCVCCVO_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_HOCVCCJVO_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_OC5H7O_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_O2CCHOOJ_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_C7H6_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_C7H5_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_O-O2C6H4CH3_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_OC6H4CH2_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_IND_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_C10H9_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_C10H10_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_C5H5CH3_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_C9H7_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_C9H6O_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_NAPH_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_NAPH-_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_NAPHV_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_NAPHO_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_FLUORENE_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_C14H10_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Inlet_mole_fraction_C16H10_of_C4__Gas_Splitter_to_C9__PFR_PFRC7_(), Area_PFRC7_(m2), Cycle_time_PFRC7_(sec), Ambient_temperature_PFRC7_(K), Surface_material_area_fraction_PFRC7_()
1.000000e+00, 7.606703e-15, 1.719381e-17, 8.873665e-15, 9.317926e-11, 2.576368e-13, 7.033234e-15, 3.318838e-23, 5.766353e-24, 2.631906e-13, 2.768425e-15, 8.048605e-18, 3.685631e-20, 3.111857e-20, 7.217038e-19, 4.754424e-27, 1.049055e-26, 6.249452e-23, 1.266012e-11, 8.507385e-13, 4.537917e-09, 1.275188e-14, 1.564344e-15, 2.492251e-14, 7.883597e-14, 3.519312e-17, 9.878249e-17, 1.171277e-14, 7.316597e-20, 7.552670e-15, 9.115829e-15, 7.545775e-19, 2.834883e-18, 8.807887e-17, 6.950183e-14, 4.224918e-13, 6.392346e-15, 3.988109e-08, 1.600365e-23, 3.473482e-16, 2.471567e-16, 6.819193e-31, 9.170219e-19, 2.807917e-14, 6.604841e-18, 1.232317e-20, 7.868945e-15, 3.830340e-15, 3.372803e-17, 2.658450e-10, 2.009696e-13, 2.180938e-13, 2.662077e-15, 8.299370e-11, 4.828098e-12, 7.503408e-12, 1.735181e-03, 1.000000e+02, 2.981500e+02, 1.000000e+00
