Solution_No_PFRC4_(), Inlet_mole_fraction_C4H612_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C4H6-2_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_H2C4O_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_NC3H7CHO_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_NC3H7CO_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C3H6CHO-1_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C3H6CHO-2_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C3H6CHO-3_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C2H5COCH3_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C2H5COCH2_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_CH2CH2COCH3_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_CH3CHCOCH3_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C2H3COCH3_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C2H5CHCO_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C5H10-1_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C5H10-2_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C5H81-3_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C5H91-3_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C5H91-4_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C5H91-5_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C5H92-4_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C5H92-5_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_BC5H10_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_CC5H10_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_CC5H9-A_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_CC5H9-B_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_AC5H10_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_AC5H9-A2_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_AC5H9-C_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_AC5H9-D_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_B13DE2M_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_B13DE2MJ_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_B12DE3M_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C6H10D24_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C6H101-5_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C6H9-A_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C3Y1-3OR_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C6H101-3;3_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C8H131-5;3;SA_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_L-C6H4_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C-C6H4_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C6H3_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C6H2_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C6H6_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_FULVENE_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C6H5_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C6H5OO_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C6H5OOH_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C6H5OH_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C6H5O_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C6H4OH_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_OC6H4OH_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_O-C6H4O2_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_P-C6H4O2_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_P-C6H3O2_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C5H6_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C5H5_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C5H6-L_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C#CCVCCJ_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C5H7_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_CVCCJCVC_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_CVCCVCCJ_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_CVCCJCVCOH_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_CVCCVCCOH_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C5H5OH_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C5H5O_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C5H4OH_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C5H4O_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C5H3O_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_CJVCCVCCVO_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_CVCCVCCJVO_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_CJVCCVO_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_HOCVCCVO_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_HOCVCCJVO_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_OC5H7O_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C7H6_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C7H5_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_OC6H4CH2_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_IND_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C10H9_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C10H10_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C5H5CH3_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C9H7_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C9H6O_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_NAPH_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_NAPH-_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_NAPHV_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_NAPHO_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_FLUORENE_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C14H10_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Inlet_mole_fraction_C16H10_of_C3__Gas_Splitter_to_C4__PFR_PFRC4_(), Area_PFRC4_(m2), Cycle_time_PFRC4_(sec), Ambient_temperature_PFRC4_(K), Surface_material_area_fraction_PFRC4_()
1.000000e+00, 4.757409e-10, 5.900758e-10, 1.687764e-11, 1.079979e-13, 2.530510e-16, 2.420982e-17, 5.482504e-17, 2.386072e-17, 4.603360e-14, 2.433320e-16, 1.234515e-16, 4.810155e-15, 3.230702e-12, 9.965118e-17, 7.806609e-14, 7.402090e-14, 4.981983e-12, 8.406117e-16, 5.955853e-16, 2.507382e-16, 7.516211e-16, 2.268563e-16, 5.672353e-14, 4.957815e-14, 1.668603e-16, 2.490891e-16, 9.306043e-14, 2.655564e-15, 1.190713e-15, 3.208890e-16, 4.179190e-12, 1.055704e-13, 1.592038e-13, 5.972653e-12, 4.981236e-16, 4.629208e-17, 2.085695e-18, 3.724272e-12, 1.335646e-20, 3.794183e-11, 8.499490e-11, 3.777825e-14, 1.211149e-11, 1.833916e-06, 3.126146e-09, 1.743641e-10, 9.911000e-19, 1.696023e-19, 5.645251e-09, 6.672522e-11, 2.195290e-13, 9.474834e-17, 1.617627e-16, 4.095572e-16, 4.560803e-20, 1.795898e-09, 1.689151e-10, 5.101086e-09, 2.919634e-12, 1.140946e-13, 1.892081e-12, 5.908349e-12, 5.976268e-15, 7.509858e-15, 2.347879e-12, 1.491034e-17, 1.685323e-12, 1.879566e-13, 1.849167e-17, 5.985394e-16, 1.163162e-15, 2.462207e-13, 1.372865e-12, 2.353740e-14, 4.025041e-08, 3.457492e-14, 2.436200e-14, 1.948602e-14, 4.488247e-11, 1.211399e-17, 6.281419e-20, 4.997260e-11, 4.488842e-12, 3.940364e-14, 4.458488e-10, 4.404109e-13, 4.774593e-13, 6.787175e-15, 8.343495e-11, 4.866737e-12, 7.558073e-12, 2.896647e-02, 1.000000e+00, 2.981500e+02, 1.000000e+00
