Solution_No_PFRC2_(), Inlet_mole_fraction_C-C6H4_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_C6H3_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_C6H2_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_C6H6_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_FULVENE_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_C6H5_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_C6H5OO_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_C6H5OOH_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_C6H5OH_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_C6H5O_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_C6H4OH_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_OC6H4OH_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_O-C6H4O2_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_P-C6H4O2_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_O-OC6H5OJ_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_P-OC6H5OJ_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_P-C6H3O2_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_C5H6_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_C5H5_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_C5H6-L_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_C#CCVCCJ_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_C5H7_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_CVCCJCVC_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_CVCCVCCJ_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_CVCCJCVCOH_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_CVCCVCCOH_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_C5H5OH_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_C5H5O_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_C5H4OH_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_C5H4O_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_C5H3O_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_CJVCCVCCVO_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_CVCCVCCJVO_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_CJVCCVO_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_HOCVCCVO_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_HOCVCCJVO_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_OC5H7O_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_OC4H6O_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_OC4H5O_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_O2CCHOOJ_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_C7H6_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_C7H5_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_O-O2C6H4CH3_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_OC6H4CH2_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_IND_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_C10H9_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_C10H10_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_C5H5CH3_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_C9H7_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_C9H6O_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_NAPH_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_NAPH-_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_NAPHV_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_NAPHO_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_FLUORENE_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_C14H10_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Inlet_mole_fraction_C16H10_of_Flame__PSR_(C1_R1)_to_C3__PFR_PFRC2_(), Area_PFRC2_(m2), Cycle_time_PFRC2_(sec), Ambient_temperature_PFRC2_(K), Surface_material_area_fraction_PFRC2_()
1.000000e+00, 4.305962e-12, 2.552552e-14, 1.617347e-11, 1.471471e-08, 6.617217e-11, 2.692478e-12, 2.180797e-17, 1.377885e-20, 1.106881e-10, 1.960912e-12, 8.467234e-15, 1.277838e-16, 3.681086e-15, 3.666729e-16, 1.769407e-21, 6.559008e-24, 7.832868e-20, 8.465356e-10, 1.011384e-10, 2.352392e-10, 2.209580e-12, 8.803673e-14, 1.561903e-12, 4.987830e-12, 7.329858e-15, 1.258980e-14, 2.188637e-12, 1.457226e-17, 2.268956e-12, 1.677429e-12, 2.635111e-16, 6.213892e-16, 3.391316e-15, 5.496295e-13, 4.928388e-12, 1.420264e-13, 3.951035e-12, 2.810467e-23, 3.446316e-24, 3.805570e-22, 3.227573e-13, 4.131602e-13, 6.610752e-28, 1.997829e-16, 1.553653e-12, 2.220977e-21, 8.946465e-21, 9.781391e-13, 2.472002e-13, 4.364779e-15, 4.909048e-15, 9.699552e-18, 1.049430e-17, 2.468004e-18, 4.048499e-16, 3.318570e-19, 3.489015e-19, 1.130973e-02, 1.200000e+02, 2.981500e+02, 1.000000e+00
